participant,trial_number,trial_type,collected,collection_order,target_name,generic_target_name,table_number,interactable_type,world_x,world_z,coord_source,distance_to_next,same_table_as_previous
105,6,Feature,FALSE,-1,NA,bcup4Table8,8,bcup,-0.63,1.7,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup5Table8,8,bcup,-0.73,1.9,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup6Table8,8,bcup,-0.9,1.6,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup1Table9,9,bcup,-0.37,0.79,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup2Table9,9,bcup,-0.44,0.59,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup3Table9,9,bcup,-0.27,0.74,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup4Table9,9,bcup,-0.44,0.69,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup5Table9,9,bcup,-0.61,0.59,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup6Table9,9,bcup,-0.54,0.76,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup1Table10,10,bcup,-0.53,-0.61,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup2Table10,10,bcup,-0.33,-0.61,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup3Table10,10,bcup,-0.43,-0.51,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup4Table10,10,bcup,-0.6,-0.51,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup5Table10,10,bcup,-0.26,-0.68,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup6Table10,10,bcup,-0.26,-0.36,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup1Table12,12,bcup,0.07,-2.1,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup1Table13,13,bcup,0,-1.18,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup2Table13,13,bcup,-0.1,-1.38,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup3Table13,13,bcup,0,-1.45,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup4Table13,13,bcup,-0.1,-1.11,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup5Table13,13,bcup,-0.17,-1.28,partial_data,NA,FALSE
105,6,Feature,FALSE,-1,NA,bcup6Table13,13,bcup,0,-1.28,partial_data,NA,FALSE
105,7,Feature,TRUE,1,bcup8Table9,NA,9,bcup,-0.37,0.79,partial_data,0.211896201,FALSE
105,7,Feature,TRUE,2,bcup10Table9,NA,9,bcup,-0.44,0.59,partial_data,0.226715681,TRUE
105,7,Feature,TRUE,3,bcup12Table9,NA,9,bcup,-0.27,0.74,partial_data,0.177200451,TRUE
105,7,Feature,TRUE,4,bcup11Table9,NA,9,bcup,-0.44,0.69,partial_data,0.197230829,TRUE
105,7,Feature,TRUE,5,bcup7Table9,NA,9,bcup,-0.61,0.59,partial_data,0.183847763,TRUE
105,7,Feature,TRUE,6,bcup9Table9,NA,9,bcup,-0.54,0.76,partial_data,0.84646323,TRUE
105,7,Feature,TRUE,7,bcup12Table11,NA,11,bcup,-0.01,1.42,partial_data,0.177200451,FALSE
105,7,Feature,TRUE,8,bcup9Table11,NA,11,bcup,0.16,1.47,partial_data,0.371618084,TRUE
105,7,Feature,TRUE,9,bcup7Table11,NA,11,bcup,-0.18,1.32,partial_data,0.312409987,TRUE
105,7,Feature,TRUE,10,bcup11Table11,NA,11,bcup,0.06,1.52,partial_data,0.172626765,TRUE
105,7,Feature,TRUE,11,bcup10Table11,NA,11,bcup,-0.11,1.49,partial_data,0.434165867,TRUE
105,7,Feature,TRUE,12,bcup8Table11,NA,11,bcup,0.16,1.15,partial_data,0.97061836,TRUE
105,7,Feature,TRUE,13,bcup10Table8,NA,8,bcup,-0.7,1.6,partial_data,0.287923601,FALSE
105,7,Feature,TRUE,14,bcup7Table8,NA,8,bcup,-0.97,1.7,partial_data,0.197230829,TRUE
105,7,Feature,TRUE,15,bcup9Table8,NA,8,bcup,-0.8,1.8,partial_data,0.197230829,TRUE
105,7,Feature,TRUE,16,bcup11Table8,NA,8,bcup,-0.63,1.7,partial_data,0.223606798,TRUE
105,7,Feature,TRUE,17,bcup12Table8,NA,8,bcup,-0.73,1.9,partial_data,0.344818793,TRUE
105,7,Feature,TRUE,18,bcup8Table8,NA,8,bcup,-0.9,1.6,partial_data,0.992018145,TRUE
105,7,Feature,TRUE,19,bcup12Table4,NA,4,bcup,-1.5,0.81,partial_data,0.240416306,FALSE
105,7,Feature,TRUE,20,bcup9Table4,NA,4,bcup,-1.67,0.98,partial_data,0.197230829,TRUE
105,7,Feature,TRUE,21,bcup10Table4,NA,4,bcup,-1.5,1.08,partial_data,0.1,TRUE
105,7,Feature,TRUE,22,bcup7Table4,NA,4,bcup,-1.5,0.98,partial_data,0.197230829,TRUE
105,7,Feature,TRUE,23,bcup8Table4,NA,4,bcup,-1.6,1.15,partial_data,0.958801335,TRUE
105,7,Feature,TRUE,24,bcup10Table3,NA,3,bcup,-1.87,2.07,partial_data,0.354400903,FALSE
105,7,Feature,TRUE,25,bcup8Table3,NA,3,bcup,-1.77,1.73,partial_data,0.376563408,TRUE
105,7,Feature,TRUE,26,bcup12Table3,NA,3,bcup,-1.7,2.1,partial_data,0.383275358,TRUE
105,7,Feature,TRUE,27,bcup7Table3,NA,3,bcup,-1.6,1.73,partial_data,0.32,TRUE
105,7,Feature,TRUE,28,bcup9Table3,NA,3,bcup,-1.6,2.05,partial_data,0.177200451,TRUE
105,7,Feature,TRUE,29,bcup11Table3,NA,3,bcup,-1.77,2,partial_data,1.956041922,TRUE
105,7,Feature,TRUE,30,bcup8Table14,NA,14,bcup,0.17,2.25,partial_data,0.240416306,FALSE
105,7,Feature,TRUE,31,bcup10Table14,NA,14,bcup,0,2.08,partial_data,0.354400903,TRUE
105,7,Feature,TRUE,32,bcup11Table14,NA,14,bcup,-0.1,2.42,partial_data,0.336005952,TRUE
105,7,Feature,TRUE,33,bcup7Table14,NA,14,bcup,0.1,2.15,partial_data,0.141421356,TRUE
105,7,Feature,TRUE,34,bcup12Table14,NA,14,bcup,0,2.25,partial_data,0.211896201,TRUE
105,7,Feature,TRUE,35,bcup9Table14,NA,14,bcup,0.07,2.45,partial_data,1.115033632,TRUE
105,7,Feature,TRUE,36,bcup9Table18,NA,18,bcup,0.7,1.53,partial_data,0.4580393,FALSE
105,7,Feature,TRUE,37,bcup10Table18,NA,18,bcup,0.97,1.9,partial_data,0.371618084,TRUE
105,7,Feature,TRUE,38,bcup8Table18,NA,18,bcup,0.63,1.75,partial_data,0.17,TRUE
105,7,Feature,TRUE,39,bcup12Table18,NA,18,bcup,0.8,1.75,partial_data,0.17,TRUE
105,7,Feature,TRUE,40,bcup11Table18,NA,18,bcup,0.8,1.58,partial_data,0.122065556,TRUE
105,7,Feature,TRUE,41,bcup7Table18,NA,18,bcup,0.9,1.65,partial_data,0.726154254,TRUE
105,7,Feature,TRUE,42,bcup7Table23,NA,23,bcup,1.57,1.93,partial_data,0.34,FALSE
105,7,Feature,TRUE,43,bcup10Table23,NA,23,bcup,1.91,1.93,partial_data,0.197230829,TRUE
105,7,Feature,TRUE,44,bcup9Table23,NA,23,bcup,1.74,2.03,partial_data,0.223606798,TRUE
105,7,Feature,TRUE,45,bcup8Table23,NA,23,bcup,1.64,1.83,partial_data,0.122065556,TRUE
105,7,Feature,TRUE,46,bcup12Table23,NA,23,bcup,1.74,1.76,partial_data,0.122065556,TRUE
105,7,Feature,TRUE,47,bcup11Table23,NA,23,bcup,1.84,1.83,partial_data,0.720347139,TRUE
105,7,Feature,TRUE,48,bcup11Table20,NA,20,bcup,1.67,1.13,partial_data,0.226715681,FALSE
105,7,Feature,TRUE,49,bcup7Table20,NA,20,bcup,1.5,0.98,partial_data,0.141421356,TRUE
105,7,Feature,TRUE,50,bcup8Table20,NA,20,bcup,1.6,0.88,partial_data,0.122065556,TRUE
105,7,Feature,TRUE,51,bcup9Table20,NA,20,bcup,1.5,0.81,partial_data,0.27,TRUE
105,7,Feature,TRUE,52,bcup12Table20,NA,20,bcup,1.5,1.08,partial_data,0.335261092,TRUE
105,7,Feature,TRUE,53,bcup10Table20,NA,20,bcup,1.4,0.76,partial_data,0.945938687,TRUE
105,7,Feature,TRUE,54,bcup8Table19,NA,19,bcup,1.18,-0.16,partial_data,0.434165867,FALSE
105,7,Feature,TRUE,55,bcup9Table19,NA,19,bcup,0.91,0.18,partial_data,0.122065556,TRUE
105,7,Feature,TRUE,56,bcup11Table19,NA,19,bcup,1.01,0.11,partial_data,0.223606798,TRUE
105,7,Feature,TRUE,57,bcup10Table19,NA,19,bcup,1.11,-0.09,partial_data,0.2,TRUE
105,7,Feature,TRUE,58,bcup7Table19,NA,19,bcup,0.91,-0.09,partial_data,0.36796739,TRUE
105,7,Feature,TRUE,59,bcup12Table19,NA,19,bcup,1.18,0.16,partial_data,0.879317917,TRUE
105,7,Feature,TRUE,60,bcup9Table24,NA,24,bcup,2.02,-0.1,partial_data,0.223606798,FALSE
105,7,Feature,TRUE,61,bcup10Table24,NA,24,bcup,1.92,0.1,partial_data,0.1,TRUE
105,7,Feature,TRUE,63,bcup8Table24,NA,24,bcup,1.92,0,partial_data,0.226715681,TRUE
105,7,Feature,TRUE,64,bcup12Table24,NA,24,bcup,2.09,0.15,partial_data,0.111803399,TRUE
105,7,Feature,TRUE,65,bcup11Table24,NA,24,bcup,1.99,0.2,partial_data,0.211896201,TRUE
105,7,Feature,TRUE,66,bcup7Table24,NA,24,bcup,1.92,0,table_center,1.126410227,TRUE
105,7,Feature,TRUE,67,bcup8Table21,NA,21,bcup,1.6,-1.08,partial_data,0.301496269,FALSE
105,7,Feature,TRUE,68,bcup11Table21,NA,21,bcup,1.57,-0.78,partial_data,0.211896201,TRUE
105,7,Feature,TRUE,69,bcup10Table21,NA,21,bcup,1.5,-0.98,partial_data,0.1,TRUE
105,7,Feature,TRUE,70,bcup9Table21,NA,21,bcup,1.5,-0.88,partial_data,0.177200451,TRUE
105,7,Feature,TRUE,71,bcup7Table21,NA,21,bcup,1.67,-0.83,partial_data,0.32,TRUE
105,7,Feature,TRUE,72,bcup12Table21,NA,21,bcup,1.67,-1.15,partial_data,NA,TRUE
105,7,Feature,FALSE,-1,NA,bcup1Table1,1,bcup,-1.85,0.2,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table1,1,bcup,-2.09,0,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table1,1,bcup,-1.75,-0.17,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table1,1,bcup,-2.02,-0.1,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table1,1,bcup,-1.75,0.15,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table1,1,bcup,-1.92,-0.17,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table2,2,bcup,-1.94,-1.9,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table2,2,bcup,-1.6,-2.07,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table2,2,bcup,-1.77,-2.07,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table2,2,bcup,-1.87,-1.73,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table2,2,bcup,-1.87,-2,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table2,2,bcup,-1.6,-1.9,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table4,4,bcup,-1.33,1.13,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table5,5,bcup,-1.45,-0.63,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table5,5,bcup,-1.45,-0.9,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table5,5,bcup,-1.52,-0.8,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table5,5,bcup,-1.35,-0.7,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table5,5,bcup,-1.28,-0.6,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table5,5,bcup,-1.35,-0.8,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table6,6,bcup,-1.07,-0.16,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table6,6,bcup,-1.17,-0.21,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table6,6,bcup,-1.07,0.11,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table6,6,bcup,-1.17,-0.09,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table6,6,bcup,-0.9,-0.16,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table6,6,bcup,-0.9,0.16,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table7,7,bcup,-0.97,-1.7,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table7,7,bcup,-0.63,-1.7,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table7,7,bcup,-0.8,-1.87,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table7,7,bcup,-0.9,-1.92,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table7,7,bcup,-0.63,-1.55,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table7,7,bcup,-0.9,-1.53,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table10,10,bcup,-0.53,-0.61,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table10,10,bcup,-0.33,-0.61,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table10,10,bcup,-0.43,-0.51,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table10,10,bcup,-0.6,-0.51,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table10,10,bcup,-0.26,-0.68,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table10,10,bcup,-0.26,-0.36,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table12,12,bcup,0,-2.47,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table12,12,bcup,-0.1,-2.13,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table12,12,bcup,0.17,-2.3,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table12,12,bcup,0.17,-2.15,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table12,12,bcup,0.1,-2.4,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table12,12,bcup,0.07,-2.1,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table13,13,bcup,0,-1.18,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table13,13,bcup,-0.1,-1.38,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table13,13,bcup,0,-1.45,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table13,13,bcup,-0.1,-1.11,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table13,13,bcup,-0.17,-1.28,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table13,13,bcup,0,-1.28,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table15,15,bcup,0.42,-0.83,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table15,15,bcup,0.42,-0.44,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table15,15,bcup,0.69,-0.78,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table15,15,bcup,0.35,-0.61,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table15,15,bcup,0.69,-0.46,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table15,15,bcup,0.42,-0.71,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table16,16,bcup,0.55,0.68,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table16,16,bcup,0.72,0.83,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table16,16,bcup,0.62,0.88,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table16,16,bcup,0.45,0.85,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table16,16,bcup,0.45,0.58,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table16,16,bcup,0.45,0.46,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table17,17,bcup,0.7,-1.85,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table17,17,bcup,0.87,-1.55,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table17,17,bcup,0.7,-1.97,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table17,17,bcup,0.8,-1.65,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table17,17,bcup,0.9,-1.85,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table17,17,bcup,0.7,-1.58,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup1Table22,22,bcup,1.74,-1.93,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup2Table22,22,bcup,1.74,-2.1,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup3Table22,22,bcup,1.91,-1.78,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup4Table22,22,bcup,1.91,-1.93,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup5Table22,22,bcup,1.57,-1.93,partial_data,NA,FALSE
105,7,Feature,FALSE,-1,NA,bcup6Table22,22,bcup,1.64,-1.76,partial_data,NA,FALSE
105,8,Feature,TRUE,1,bcup10Table2,NA,2,bcup,-1.94,-1.9,partial_data,0.380131556,FALSE
105,8,Feature,TRUE,2,bcup7Table2,NA,2,bcup,-1.6,-2.07,partial_data,0.17,TRUE
105,8,Feature,TRUE,3,bcup11Table2,NA,2,bcup,-1.77,-2.07,partial_data,0.354400903,TRUE
105,8,Feature,TRUE,4,bcup9Table2,NA,2,bcup,-1.87,-1.73,partial_data,0.27,TRUE
105,8,Feature,TRUE,5,bcup8Table2,NA,2,bcup,-1.87,-2,partial_data,0.287923601,TRUE
105,8,Feature,TRUE,6,bcup12Table2,NA,2,bcup,-1.6,-1.9,partial_data,0.660984115,TRUE
105,8,Feature,TRUE,7,bcup7Table7,NA,7,bcup,-0.97,-1.7,partial_data,0.34,FALSE
105,8,Feature,TRUE,8,bcup10Table7,NA,7,bcup,-0.63,-1.7,partial_data,0.240416306,TRUE
105,8,Feature,TRUE,9,bcup9Table7,NA,7,bcup,-0.8,-1.87,partial_data,0.111803399,TRUE
105,8,Feature,TRUE,10,bcup8Table7,NA,7,bcup,-0.9,-1.92,partial_data,0.4580393,TRUE
105,8,Feature,TRUE,11,bcup11Table7,NA,7,bcup,-0.63,-1.55,partial_data,0.270739727,TRUE
105,8,Feature,TRUE,12,bcup12Table7,NA,7,bcup,-0.9,-1.53,partial_data,1.301383879,TRUE
105,8,Feature,TRUE,13,bcup8Table12,NA,12,bcup,0,-2.47,partial_data,0.354400903,FALSE
105,8,Feature,TRUE,14,bcup12Table12,NA,12,bcup,-0.1,-2.13,partial_data,0.319061123,TRUE
105,8,Feature,TRUE,15,bcup10Table12,NA,12,bcup,0.17,-2.3,partial_data,0.15,TRUE
105,8,Feature,TRUE,16,bcup9Table12,NA,12,bcup,0.17,-2.15,partial_data,0.2596151,TRUE
105,8,Feature,TRUE,17,bcup11Table12,NA,12,bcup,0.1,-2.4,partial_data,0.301496269,TRUE
105,8,Feature,TRUE,18,bcup7Table12,NA,12,bcup,0.07,-2.1,partial_data,0.677790528,TRUE
105,8,Feature,TRUE,19,bcup7Table17,NA,17,bcup,0.7,-1.85,partial_data,0.344818793,FALSE
105,8,Feature,TRUE,20,bcup9Table17,NA,17,bcup,0.87,-1.55,partial_data,0.45310043,TRUE
105,8,Feature,TRUE,21,bcup11Table17,NA,17,bcup,0.7,-1.97,partial_data,0.335261092,TRUE
105,8,Feature,TRUE,22,bcup10Table17,NA,17,bcup,0.8,-1.65,partial_data,0.223606798,TRUE
105,8,Feature,TRUE,23,bcup12Table17,NA,17,bcup,0.9,-1.85,partial_data,0.336005952,TRUE
105,8,Feature,TRUE,24,bcup8Table17,NA,17,bcup,0.7,-1.58,partial_data,1.097314905,TRUE
105,8,Feature,TRUE,25,bcup11Table22,NA,22,bcup,1.74,-1.93,partial_data,0.17,FALSE
105,8,Feature,TRUE,26,bcup12Table22,NA,22,bcup,1.74,-2.1,partial_data,0.362353419,TRUE
105,8,Feature,TRUE,27,bcup7Table22,NA,22,bcup,1.91,-1.78,partial_data,0.15,TRUE
105,8,Feature,TRUE,28,bcup10Table22,NA,22,bcup,1.91,-1.93,partial_data,0.34,TRUE
105,8,Feature,TRUE,29,bcup9Table22,NA,22,bcup,1.57,-1.93,partial_data,0.183847763,TRUE
105,8,Feature,TRUE,30,bcup8Table22,NA,22,bcup,1.64,-1.76,partial_data,0.681175455,TRUE
105,8,Feature,TRUE,31,bcup12Table21,NA,21,bcup,1.6,-1.08,partial_data,0.301496269,FALSE
105,8,Feature,TRUE,32,bcup7Table21,NA,21,bcup,1.57,-0.78,partial_data,0.211896201,TRUE
105,8,Feature,TRUE,33,bcup9Table21,NA,21,bcup,1.5,-0.98,partial_data,0.1,TRUE
105,8,Feature,TRUE,34,bcup10Table21,NA,21,bcup,1.5,-0.88,partial_data,0.177200451,TRUE
105,8,Feature,TRUE,35,bcup8Table21,NA,21,bcup,1.67,-0.83,partial_data,0.32,TRUE
105,8,Feature,TRUE,36,bcup11Table21,NA,21,bcup,1.67,-1.15,partial_data,1.29031004,TRUE
105,8,Feature,TRUE,37,bcup9Table15,NA,15,bcup,0.42,-0.83,partial_data,0.39,FALSE
105,8,Feature,TRUE,38,bcup7Table15,NA,15,bcup,0.42,-0.44,partial_data,0.434165867,TRUE
105,8,Feature,TRUE,39,bcup12Table15,NA,15,bcup,0.69,-0.78,partial_data,0.380131556,TRUE
105,8,Feature,TRUE,40,bcup10Table15,NA,15,bcup,0.35,-0.61,partial_data,0.371618084,TRUE
105,8,Feature,TRUE,41,bcup8Table15,NA,15,bcup,0.69,-0.46,partial_data,0.36796739,TRUE
105,8,Feature,TRUE,42,bcup11Table15,NA,15,bcup,0.42,-0.71,partial_data,0.955248659,TRUE
105,8,Feature,TRUE,43,bcup11Table10,NA,10,bcup,-0.53,-0.61,partial_data,0.2,FALSE
105,8,Feature,TRUE,44,bcup8Table10,NA,10,bcup,-0.33,-0.61,partial_data,0.141421356,TRUE
105,8,Feature,TRUE,45,bcup9Table10,NA,10,bcup,-0.43,-0.51,partial_data,0.17,TRUE
105,8,Feature,TRUE,46,bcup7Table10,NA,10,bcup,-0.6,-0.51,partial_data,0.380131556,TRUE
105,8,Feature,TRUE,47,bcup10Table10,NA,10,bcup,-0.26,-0.68,partial_data,0.32,TRUE
105,8,Feature,TRUE,48,bcup12Table10,NA,10,bcup,-0.26,-0.36,partial_data,1.220245877,TRUE
105,8,Feature,TRUE,49,bcup12Table5,NA,5,bcup,-1.45,-0.63,partial_data,0.27,FALSE
105,8,Feature,TRUE,50,bcup8Table5,NA,5,bcup,-1.45,-0.9,partial_data,0.122065556,TRUE
105,8,Feature,TRUE,51,bcup9Table5,NA,5,bcup,-1.52,-0.8,partial_data,0.197230829,TRUE
105,8,Feature,TRUE,52,bcup7Table5,NA,5,bcup,-1.35,-0.7,partial_data,0.122065556,TRUE
105,8,Feature,TRUE,53,bcup10Table5,NA,5,bcup,-1.28,-0.6,partial_data,0.211896201,TRUE
105,8,Feature,TRUE,54,bcup11Table5,NA,5,bcup,-1.35,-0.8,partial_data,1.118033989,TRUE
105,8,Feature,TRUE,55,bcup9Table1,NA,1,bcup,-1.85,0.2,partial_data,0.312409987,FALSE
105,8,Feature,TRUE,56,bcup12Table1,NA,1,bcup,-2.09,0,partial_data,0.380131556,TRUE
105,8,Feature,TRUE,57,bcup10Table1,NA,1,bcup,-1.75,-0.17,partial_data,0.278926514,TRUE
105,8,Feature,TRUE,58,bcup8Table1,NA,1,bcup,-2.02,-0.1,partial_data,0.36796739,TRUE
105,8,Feature,TRUE,59,bcup7Table1,NA,1,bcup,-1.75,0.15,partial_data,0.362353419,TRUE
105,8,Feature,TRUE,60,bcup11Table1,NA,1,bcup,-1.92,-0.17,partial_data,0.850058821,TRUE
105,8,Feature,TRUE,61,bcup10Table6,NA,6,bcup,-1.07,-0.16,partial_data,0.111803399,FALSE
105,8,Feature,TRUE,62,bcup8Table6,NA,6,bcup,-1.17,-0.21,partial_data,0.335261092,TRUE
105,8,Feature,TRUE,63,bcup7Table6,NA,6,bcup,-1.07,0.11,partial_data,0.223606798,TRUE
105,8,Feature,TRUE,64,bcup11Table6,NA,6,bcup,-1.17,-0.09,partial_data,0.278926514,TRUE
105,8,Feature,TRUE,65,bcup12Table6,NA,6,bcup,-0.9,-0.16,partial_data,0.32,TRUE
105,8,Feature,TRUE,66,bcup9Table6,NA,6,bcup,-0.9,0.16,partial_data,2.10447143,TRUE
105,8,Feature,TRUE,68,bcup11Table19,NA,19,bcup,1.18,-0.16,partial_data,0.434165867,FALSE
105,8,Feature,TRUE,69,bcup8Table19,NA,19,bcup,0.91,0.18,partial_data,0.122065556,TRUE
105,8,Feature,TRUE,70,bcup9Table19,NA,19,bcup,1.01,0.11,partial_data,0.223606798,TRUE
105,8,Feature,TRUE,71,bcup12Table19,NA,19,bcup,1.11,-0.09,partial_data,0.2,TRUE
105,8,Feature,TRUE,72,bcup10Table19,NA,19,bcup,0.91,-0.09,partial_data,0.36796739,TRUE
105,8,Feature,TRUE,73,bcup7Table19,NA,19,bcup,1.18,0.16,partial_data,0.879317917,TRUE
105,8,Feature,TRUE,74,bcup9Table24,NA,24,bcup,2.02,-0.1,partial_data,0.223606798,FALSE
105,8,Feature,TRUE,75,bcup10Table24,NA,24,bcup,1.92,0.1,partial_data,0.197230829,TRUE
105,8,Feature,TRUE,76,bcup7Table24,NA,24,bcup,1.75,0,partial_data,0.17,TRUE
105,8,Feature,TRUE,77,bcup8Table24,NA,24,bcup,1.92,0,partial_data,0.226715681,TRUE
105,8,Feature,TRUE,78,bcup12Table24,NA,24,bcup,2.09,0.15,partial_data,0.111803399,TRUE
105,8,Feature,TRUE,79,bcup11Table24,NA,24,bcup,1.99,0.2,partial_data,0.983514108,TRUE
105,8,Feature,TRUE,80,bcup12Table20,NA,20,bcup,1.67,1.13,partial_data,0.226715681,FALSE
105,8,Feature,TRUE,81,bcup10Table20,NA,20,bcup,1.5,0.98,partial_data,0.141421356,TRUE
105,8,Feature,TRUE,82,bcup9Table20,NA,20,bcup,1.6,0.88,partial_data,0.122065556,TRUE
105,8,Feature,TRUE,83,bcup11Table20,NA,20,bcup,1.5,0.81,partial_data,0.27,TRUE
105,8,Feature,TRUE,84,bcup8Table20,NA,20,bcup,1.5,1.08,partial_data,0.335261092,TRUE
