person,condition,trial,id,found,x,y,trial_p
12,bcup,119,28,61,0.218,0.411,9
12,bcup,119,26,62,0.177,0.411,9
12,bcup,119,27,63,0.153,0.359,9
12,bcup,119,25,64,0.201,0.388,9
12,bcup,119,29,65,0.218,0.447,9
12,bcup,119,30,66,0.194,0.459,9
12,bcup,119,2,67,0.017,0.55,9
12,bcup,119,1,68,0.041,0.562,9
12,bcup,119,6,69,0.017,0.644,9
12,bcup,119,3,70,0.081,0.639,9
12,bcup,119,5,71,0.057,0.651,9
12,bcup,119,4,72,0.041,0.627,9
12,bcup,119,36,73,0.22,0.646,9
12,bcup,119,35,74,0.268,0.581,9
12,bcup,119,32,75,0.244,0.605,9
12,bcup,119,33,76,0.285,0.605,9
12,bcup,119,34,77,0.285,0.565,9
12,bcup,119,31,78,0.22,0.553,9
12,bcup,119,19,79,0.141,0.797,9
12,bcup,119,24,80,0.158,0.885,9
12,bcup,119,22,81,0.182,0.873,9
12,bcup,119,23,82,0.141,0.861,9
12,bcup,119,20,83,0.117,0.878,9
12,bcup,119,21,84,0.117,0.785,9
12,bcup,119,18,85,0.117,1.093,9
12,bcup,119,14,86,0.077,1.017,9
12,bcup,119,17,87,0.077,1.081,9
12,bcup,119,16,88,0.077,1.057,9
12,bcup,119,13,89,0.053,1.005,9
12,bcup,119,15,90,0.117,1.017,9
12,bcup,119,46,91,0.349,1.01,9
12,bcup,119,45,92,0.309,1.01,9
12,bcup,119,48,93,0.268,1.01,9
12,bcup,119,47,94,0.333,0.986,9
12,bcup,119,44,95,0.285,1.05,9
12,bcup,119,63,96,0.522,0.895,9
12,bcup,119,64,97,0.474,0.895,9
12,bcup,119,62,98,0.474,0.959,9
12,bcup,119,66,99,0.457,0.919,9
12,bcup,119,61,100,0.538,0.919,9
12,bcup,119,65,101,0.498,0.878,9
12,bcup,119,83,102,0.476,1.182,9
12,bcup,119,84,103,0.459,1.141,9
12,bcup,119,80,104,0.5,1.165,9
12,bcup,119,81,105,0.476,1.089,9
12,bcup,119,79,106,0.524,1.117,9
12,bcup,119,82,107,0.476,1.117,9
12,bcup,119,106,108,0.691,0.981,9
12,bcup,119,107,109,0.732,1.022,9
12,bcup,119,103,110,0.732,0.981,9
12,bcup,119,108,111,0.667,1.062,9
12,bcup,119,105,112,0.667,0.969,9
12,bcup,119,104,113,0.715,0.998,9
12,bcup,119,136,114,0.933,1.112,9
12,bcup,119,135,115,0.957,1.1,9
12,bcup,119,134,116,0.957,1.024,9
12,bcup,119,133,117,0.916,1.024,9
12,bcup,119,138,118,0.892,1.105,9
12,bcup,119,137,119,0.916,1.089,9
12,bcup,119,118,120,0.883,0.813,9
12,bcup,119,120,121,0.9,0.797,9
12,bcup,119,119,122,0.9,0.873,9
12,bcup,119,115,123,0.835,0.878,9
12,bcup,119,116,124,0.835,0.813,9
12,bcup,119,117,125,0.859,0.797,9
12,bcup,119,96,126,0.632,0.766,9
12,bcup,119,93,127,0.608,0.713,9
12,bcup,119,94,128,0.648,0.813,9
12,bcup,119,91,129,0.608,0.806,9
12,bcup,119,92,130,0.672,0.725,9
12,bcup,119,95,131,0.672,0.801,9
12,bcup,120,53,1,0.395,0.703,10
12,bcup,120,51,2,0.395,0.768,10
12,bcup,120,49,3,0.419,0.72,10
12,bcup,120,50,4,0.395,0.744,10
12,bcup,120,52,5,0.435,0.703,10
12,bcup,120,54,6,0.435,0.78,10
12,bcup,120,66,7,0.522,0.895,10
12,bcup,120,62,8,0.474,0.895,10
12,bcup,120,65,9,0.474,0.959,10
12,bcup,120,64,10,0.457,0.919,10
12,bcup,120,63,11,0.538,0.919,10
12,bcup,120,43,12,0.349,1.01,10
12,bcup,120,46,13,0.309,1.01,10
12,bcup,120,44,14,0.268,1.01,10
12,bcup,120,48,15,0.333,0.986,10
12,bcup,120,47,16,0.285,1.05,10
12,bcup,120,45,17,0.309,1.033,10
12,bcup,120,82,18,0.476,1.182,10
12,bcup,120,84,19,0.459,1.141,10
12,bcup,120,80,20,0.5,1.165,10
12,bcup,120,79,21,0.476,1.089,10
12,bcup,120,83,22,0.524,1.117,10
12,bcup,120,81,23,0.476,1.117,10
12,bcup,120,13,24,0.117,1.093,10
12,bcup,120,15,25,0.077,1.017,10
12,bcup,120,16,26,0.077,1.081,10
12,bcup,120,18,27,0.077,1.057,10
12,bcup,120,14,28,0.053,1.005,10
12,bcup,120,17,29,0.117,1.017,10
12,bcup,120,20,30,0.141,0.797,10
12,bcup,120,22,31,0.158,0.885,10
12,bcup,120,21,32,0.182,0.873,10
12,bcup,120,23,33,0.141,0.861,10
12,bcup,120,19,34,0.117,0.878,10
12,bcup,120,24,35,0.117,0.785,10
12,bcup,120,32,36,0.22,0.646,10
12,bcup,120,33,37,0.268,0.581,10
12,bcup,120,34,38,0.244,0.605,10
12,bcup,120,35,39,0.285,0.605,10
12,bcup,120,36,40,0.285,0.565,10
12,bcup,120,4,41,0.017,0.55,10
12,bcup,120,5,42,0.041,0.562,10
12,bcup,120,6,43,0.017,0.644,10
12,bcup,120,3,44,0.081,0.639,10
12,bcup,120,2,45,0.057,0.651,10
12,bcup,120,1,46,0.041,0.627,10
12,bcup,120,26,47,0.218,0.411,10
12,bcup,120,30,48,0.177,0.411,10
12,bcup,120,29,49,0.153,0.359,10
12,bcup,120,25,50,0.201,0.388,10
12,bcup,120,28,51,0.218,0.447,10
12,bcup,120,27,52,0.194,0.459,10
12,bcup,120,12,53,0.077,0.148,10
12,bcup,120,8,54,0.117,0.184,10
12,bcup,120,9,55,0.117,0.148,10
12,bcup,120,7,56,0.053,0.096,10
12,bcup,120,10,57,0.053,0.124,10
12,bcup,120,11,58,0.093,0.196,10
12,bcup,120,40,59,0.349,0.232,10
12,bcup,120,41,60,0.309,0.156,10
12,bcup,120,42,61,0.309,0.22,10
12,bcup,120,37,63,0.285,0.172,10
12,bcup,120,38,64,0.309,0.196,10
12,bcup,120,39,65,0.309,0.196,10
12,bcup,120,78,66,0.524,0.273,10
12,bcup,120,77,67,0.5,0.256,10
12,bcup,120,73,68,0.541,0.256,10
12,bcup,120,75,69,0.541,0.333,10
12,bcup,120,74,70,0.476,0.244,10
12,bcup,120,76,71,0.459,0.297,10
12,bcup,120,72,72,0.459,0.053,10
12,bcup,120,67,73,0.524,0.029,10
12,bcup,120,68,74,0.541,0.089,10
12,bcup,120,71,75,0.476,0,10
12,bcup,120,70,76,0.5,0.012,10
12,bcup,120,69,77,0.476,0.093,10
12,bcup,120,101,78,0.715,0.16,10
12,bcup,120,97,79,0.708,0.232,10
12,bcup,120,102,80,0.667,0.225,10
12,bcup,120,100,81,0.732,0.184,10
12,bcup,120,98,82,0.667,0.16,10
12,bcup,120,99,83,0.732,0.144,10
12,bcup,120,122,84,0.9,0.404,10
12,bcup,120,124,85,0.835,0.409,10
12,bcup,120,121,86,0.859,0.328,10
12,bcup,120,126,87,0.859,0.368,10
12,bcup,120,125,88,0.9,0.328,10
12,bcup,120,123,89,0.9,0.368,10
12,bcup,120,131,90,0.957,0.1,10
12,bcup,120,129,91,0.876,0.141,10
12,bcup,120,132,92,0.957,0.177,10
12,bcup,120,128,93,0.892,0.117,10
12,bcup,120,130,94,0.933,0.189,10
12,bcup,120,127,95,0.916,0.141,10
12,bcup,120,141,96,1,0.639,10
12,bcup,120,144,97,0.935,0.644,10
12,bcup,120,143,98,0.935,0.579,10
12,bcup,120,142,99,0.959,0.627,10
12,bcup,120,139,100,1,0.603,10
12,bcup,120,140,101,0.983,0.579,10
12,bcup,120,120,102,0.883,0.813,10
12,bcup,120,115,103,0.9,0.797,10
12,bcup,120,116,104,0.9,0.873,10
12,bcup,120,119,105,0.835,0.878,10
12,bcup,120,117,106,0.835,0.813,10
12,bcup,120,118,107,0.859,0.797,10
12,bcup,120,136,108,0.933,1.112,10
12,bcup,120,135,109,0.957,1.1,10
12,bcup,120,134,110,0.957,1.024,10
12,bcup,120,133,111,0.916,1.024,10
12,bcup,120,138,112,0.892,1.105,10
12,bcup,120,137,113,0.916,1.089,10
12,bcup,120,104,114,0.691,0.981,10
12,bcup,120,108,115,0.732,1.022,10
12,bcup,120,105,116,0.732,0.981,10
12,bcup,120,103,117,0.667,1.062,10
12,bcup,120,107,118,0.667,0.969,10
12,bcup,120,106,119,0.715,0.998,10
12,bcup,120,95,121,0.632,0.766,10
12,bcup,120,96,122,0.608,0.713,10
12,bcup,120,94,123,0.648,0.813,10
13,bcup,121,58,1,0.438,0.481,1
13,bcup,121,55,2,0.397,0.44,1
13,bcup,121,57,3,0.397,0.505,1
13,bcup,121,56,5,0.373,0.428,1
13,bcup,121,59,6,0.373,0.457,1
13,bcup,121,60,7,0.397,0.481,1
13,bcup,121,78,8,0.541,0.297,1
13,bcup,121,75,10,0.5,0.321,1
13,bcup,121,73,11,0.541,0.256,1
13,bcup,121,74,12,0.476,0.273,1
13,bcup,121,76,13,0.476,0.337,1
13,bcup,121,77,14,0.5,0.297,1
13,bcup,121,37,15,0.325,0.244,1
13,bcup,121,38,16,0.285,0.237,1
13,bcup,121,42,17,0.285,0.172,1
13,bcup,121,40,18,0.349,0.196,1
13,bcup,121,41,19,0.333,0.172,1
13,bcup,121,39,20,0.349,0.232,1
13,bcup,121,27,21,0.218,0.447,1
13,bcup,121,25,22,0.194,0.459,1
13,bcup,121,26,23,0.218,0.411,1
13,bcup,121,28,24,0.177,0.411,1
13,bcup,121,29,25,0.136,0.411,1
13,bcup,121,30,26,0.177,0.371,1
13,bcup,121,12,27,0.117,0.148,1
13,bcup,121,11,28,0.077,0.172,1
13,bcup,121,8,29,0.117,0.108,1
13,bcup,121,7,30,0.053,0.096,1
13,bcup,121,9,31,0.053,0.189,1
13,bcup,121,10,32,0.117,0.184,1
13,bcup,121,71,33,0.5,0.077,1
13,bcup,121,72,34,0.541,0.053,1
13,bcup,121,68,35,0.517,0.1,1
13,bcup,121,67,36,0.541,0.089,1
13,bcup,121,69,37,0.5,0.012,1
13,bcup,121,70,38,0.541,0.012,1
13,bcup,121,98,39,0.732,0.22,1
13,bcup,121,100,40,0.691,0.144,1
13,bcup,121,102,41,0.708,0.232,1
13,bcup,121,101,42,0.732,0.144,1
13,bcup,121,99,43,0.691,0.184,1
13,bcup,121,97,44,0.715,0.16,1
13,bcup,122,50,1,0.419,0.72,2
13,bcup,122,49,2,0.435,0.744,2
13,bcup,122,54,3,0.354,0.744,2
13,bcup,122,53,4,0.371,0.691,2
13,bcup,122,51,5,0.411,0.792,2
13,bcup,122,52,6,0.395,0.744,2
13,bcup,122,91,7,0.591,0.766,2
13,bcup,122,96,8,0.672,0.725,2
13,bcup,122,94,9,0.672,0.766,2
13,bcup,122,92,10,0.656,0.742,2
13,bcup,122,93,11,0.672,0.801,2
13,bcup,122,95,12,0.632,0.766,2
13,bcup,122,63,13,0.498,0.919,2
13,bcup,122,62,14,0.474,0.895,2
13,bcup,122,61,15,0.498,0.878,2
13,bcup,122,64,16,0.538,0.919,2
13,bcup,122,65,17,0.538,0.955,2
13,bcup,122,66,18,0.514,0.967,2
13,bcup,122,45,19,0.285,0.986,2
13,bcup,122,48,20,0.325,1.057,2
13,bcup,122,46,21,0.309,0.969,2
13,bcup,122,47,22,0.309,1.01,2
13,bcup,122,44,23,0.309,1.033,2
13,bcup,122,43,24,0.333,0.986,2
13,bcup,122,15,25,0.117,1.093,2
13,bcup,122,13,26,0.093,1.105,2
13,bcup,122,14,27,0.117,1.057,2
13,bcup,122,16,28,0.077,1.081,2
13,bcup,122,18,29,0.036,1.057,2
13,bcup,122,17,30,0.053,1.098,2
13,bcup,122,21,31,0.141,0.837,2
13,bcup,122,19,32,0.117,0.813,2
13,bcup,122,20,33,0.141,0.861,2
13,bcup,122,24,34,0.141,0.797,2
13,bcup,122,22,35,0.165,0.813,2
13,bcup,122,23,36,0.117,0.785,2
13,bcup,122,3,37,0.065,0.579,2
13,bcup,122,1,38,0.041,0.562,2
13,bcup,122,6,39,0.041,0.603,2
13,bcup,122,2,40,0.081,0.562,2
13,bcup,122,4,41,0,0.603,2
13,bcup,122,5,42,0.081,0.603,2
13,bcup,122,33,43,0.244,0.605,2
13,bcup,122,31,44,0.285,0.605,2
13,bcup,122,36,45,0.203,0.605,2
13,bcup,122,32,46,0.244,0.565,2
13,bcup,122,35,47,0.285,0.565,2
13,bcup,122,34,48,0.261,0.653,2
13,bcup,122,26,49,0.218,0.447,2
13,bcup,122,25,50,0.194,0.459,2
13,bcup,122,27,51,0.218,0.411,2
13,bcup,122,28,52,0.177,0.411,2
13,bcup,122,29,53,0.136,0.411,2
13,bcup,122,30,54,0.177,0.371,2
13,bcup,122,11,55,0.117,0.148,2
13,bcup,122,8,56,0.077,0.172,2
13,bcup,122,12,57,0.117,0.108,2
13,bcup,122,7,58,0.053,0.096,2
13,bcup,122,9,59,0.053,0.189,2
13,bcup,122,10,60,0.117,0.184,2
13,bcup,122,38,62,0.325,0.244,2
13,bcup,122,37,63,0.285,0.237,2
13,bcup,122,42,64,0.285,0.172,2
13,bcup,122,40,65,0.349,0.196,2
13,bcup,122,41,66,0.333,0.172,2
13,bcup,122,39,67,0.349,0.232,2
13,bcup,122,78,68,0.541,0.297,2
13,bcup,123,92,1,0.591,0.766,3
13,bcup,123,94,2,0.672,0.725,3
13,bcup,123,96,3,0.672,0.766,3
13,bcup,123,91,4,0.656,0.742,3
13,bcup,123,93,5,0.672,0.801,3
13,bcup,123,95,6,0.632,0.766,3
13,bcup,123,50,7,0.419,0.72,3
13,bcup,123,49,8,0.435,0.744,3
13,bcup,123,52,9,0.354,0.744,3
13,bcup,123,54,10,0.371,0.691,3
13,bcup,123,51,11,0.411,0.792,3
13,bcup,123,53,12,0.395,0.744,3
13,bcup,123,63,13,0.498,0.919,3
13,bcup,123,62,14,0.474,0.895,3
13,bcup,123,61,15,0.498,0.878,3
13,bcup,123,64,16,0.538,0.919,3
13,bcup,123,65,17,0.538,0.955,3
13,bcup,123,66,18,0.514,0.967,3
13,bcup,123,83,19,0.476,1.182,3
13,bcup,123,84,20,0.5,1.141,3
13,bcup,123,80,21,0.541,1.177,3
13,bcup,123,82,22,0.5,1.165,3
13,bcup,123,79,23,0.524,1.117,3
13,bcup,123,81,24,0.476,1.089,3
13,bcup,123,104,25,0.691,0.981,3
13,bcup,123,105,26,0.667,0.998,3
13,bcup,123,103,27,0.667,0.969,3
13,bcup,123,107,28,0.732,1.022,3
13,bcup,123,108,29,0.667,1.062,3
13,bcup,123,106,30,0.732,1.057,3
13,bcup,123,135,31,0.916,1.089,3
13,bcup,123,137,32,0.94,1.041,3
13,bcup,123,133,33,0.876,1.065,3
13,bcup,123,138,34,0.957,1.065,3
13,bcup,123,134,35,0.892,1.105,3
13,bcup,123,136,36,0.916,1.065,3
13,bcup,123,115,37,0.835,0.878,3
13,bcup,123,118,38,0.859,0.797,3
13,bcup,123,120,39,0.835,0.813,3
13,bcup,123,119,40,0.9,0.873,3
13,bcup,123,116,41,0.9,0.797,3
13,bcup,123,117,42,0.9,0.837,3
13,bcup,123,112,44,0.718,0.581,3
13,bcup,123,111,45,0.718,0.553,3
13,bcup,123,109,46,0.701,0.605,3
13,bcup,123,110,47,0.718,0.646,3
13,bcup,123,113,48,0.742,0.565,3
13,bcup,123,114,49,0.782,0.565,3
13,bcup,123,144,50,0.935,0.55,3
13,bcup,123,139,51,0.959,0.603,3
13,bcup,123,140,52,1,0.603,3
13,bcup,123,142,53,1,0.562,3
13,bcup,123,141,54,1,0.639,3
13,bcup,123,143,55,0.919,0.603,3
13,bcup,123,122,56,0.835,0.344,3
13,bcup,123,126,57,0.835,0.409,3
13,bcup,123,125,58,0.9,0.328,3
13,bcup,123,123,59,0.835,0.316,3
13,bcup,123,121,60,0.883,0.344,3
13,bcup,123,124,61,0.876,0.416,3
13,bcup,123,90,62,0.624,0.457,3
13,bcup,123,87,63,0.6,0.404,3
13,bcup,123,85,64,0.665,0.416,3
13,bcup,123,89,65,0.584,0.457,3
13,bcup,123,88,66,0.624,0.481,3
13,bcup,123,86,67,0.665,0.457,3
13,bcup,123,99,68,0.732,0.22,3
13,bcup,123,97,70,0.708,0.232,3
13,bcup,123,101,71,0.732,0.144,3
13,bcup,123,102,72,0.691,0.184,3
13,bcup,123,100,73,0.715,0.16,3
13,bcup,123,98,74,0.691,0.184,3
13,bcup,123,128,75,0.916,0.141,3
13,bcup,123,127,76,0.876,0.141,3
13,bcup,123,130,77,0.892,0.117,3
13,bcup,123,131,78,0.94,0.117,3
13,bcup,123,129,79,0.916,0.1,3
13,bcup,123,132,80,0.892,0.089,3
13,bcup,123,72,81,0.5,0.077,3
13,bcup,123,71,82,0.541,0.053,3
13,bcup,123,69,83,0.517,0.1,3
13,bcup,123,70,84,0.541,0.089,3
13,bcup,124,50,1,0.419,0.72,4
13,bcup,124,49,2,0.435,0.744,4
13,bcup,124,54,3,0.354,0.744,4
13,bcup,124,52,4,0.371,0.691,4
13,bcup,124,51,5,0.411,0.792,4
13,bcup,124,53,6,0.395,0.744,4
13,bcup,124,91,7,0.591,0.766,4
13,bcup,124,96,8,0.672,0.725,4
13,bcup,124,94,9,0.672,0.766,4
13,bcup,124,92,10,0.656,0.742,4
13,bcup,124,93,11,0.672,0.801,4
13,bcup,124,95,12,0.632,0.766,4
13,bcup,124,64,13,0.498,0.919,4
13,bcup,124,65,14,0.474,0.895,4
13,bcup,124,66,15,0.498,0.878,4
13,bcup,124,61,16,0.538,0.919,4
13,bcup,124,62,17,0.538,0.955,4
13,bcup,124,63,18,0.514,0.967,4
13,bcup,124,105,19,0.691,0.981,4
13,bcup,124,103,20,0.667,0.998,4
13,bcup,124,104,21,0.667,0.969,4
13,bcup,124,107,22,0.732,1.022,4
13,bcup,124,108,23,0.667,1.062,4
13,bcup,124,106,24,0.732,1.057,4
13,bcup,124,115,25,0.835,0.878,4
13,bcup,124,118,26,0.859,0.797,4
13,bcup,124,120,27,0.835,0.813,4
13,bcup,124,119,28,0.9,0.873,4
13,bcup,124,116,29,0.9,0.797,4
13,bcup,124,117,30,0.9,0.837,4
13,bcup,124,134,31,0.916,1.089,4
13,bcup,124,136,32,0.94,1.041,4
13,bcup,124,138,33,0.876,1.065,4
13,bcup,124,133,34,0.957,1.065,4
13,bcup,124,137,35,0.892,1.105,4
13,bcup,124,135,36,0.916,1.065,4
13,bcup,124,143,37,0.935,0.55,4
13,bcup,124,141,38,0.959,0.603,4
13,bcup,124,142,39,1,0.603,4
13,bcup,124,139,40,1,0.562,4
13,bcup,124,144,41,1,0.639,4
13,bcup,124,140,42,0.919,0.603,4
13,bcup,124,114,43,0.718,0.581,4
13,bcup,124,113,44,0.718,0.553,4
13,bcup,124,110,45,0.701,0.605,4
13,bcup,124,109,46,0.718,0.646,4
13,bcup,124,111,47,0.742,0.565,4
13,bcup,124,112,48,0.782,0.565,4
13,bcup,124,122,49,0.835,0.344,4
13,bcup,124,126,50,0.835,0.409,4
13,bcup,124,121,51,0.9,0.328,4
13,bcup,124,124,52,0.835,0.316,4
13,bcup,124,125,53,0.883,0.344,4
13,bcup,124,123,54,0.876,0.416,4
13,bcup,124,128,55,0.916,0.141,4
13,bcup,124,132,56,0.876,0.141,4
13,bcup,124,129,57,0.892,0.117,4
13,bcup,124,131,58,0.94,0.117,4
13,bcup,124,130,59,0.916,0.1,4
13,bcup,124,127,60,0.892,0.089,4
13,bcup,124,97,61,0.732,0.22,4
13,bcup,124,99,62,0.691,0.144,4
13,bcup,124,101,63,0.708,0.232,4
13,bcup,124,102,64,0.732,0.144,4
13,bcup,124,98,65,0.691,0.184,4
13,bcup,124,100,66,0.715,0.16,4
13,bcup,124,73,67,0.541,0.297,4
13,bcup,124,76,68,0.524,0.273,4
13,bcup,124,74,69,0.5,0.321,4
13,bcup,124,75,70,0.541,0.256,4
13,bcup,124,78,71,0.476,0.273,4
13,bcup,124,77,72,0.476,0.337,4
13,bcup,125,50,1,0.419,0.72,5
13,bcup,125,49,2,0.435,0.744,5
13,bcup,125,54,3,0.354,0.744,5
13,bcup,125,53,4,0.371,0.691,5
13,bcup,125,51,5,0.411,0.792,5
13,bcup,125,52,6,0.395,0.744,5
13,bcup,125,32,7,0.244,0.605,5
13,bcup,125,35,8,0.285,0.605,5
13,bcup,125,36,9,0.203,0.605,5
13,bcup,125,31,10,0.244,0.565,5
13,bcup,125,33,11,0.285,0.565,5
13,bcup,125,34,12,0.261,0.653,5
13,bcup,125,57,13,0.438,0.481,5
13,bcup,125,58,14,0.397,0.44,5
13,bcup,125,55,15,0.397,0.505,5
13,bcup,125,60,16,0.438,0.517,5
13,bcup,125,59,17,0.373,0.428,5
13,bcup,125,56,18,0.373,0.457,5
13,bcup,125,25,19,0.218,0.447,5
13,bcup,125,26,20,0.194,0.459,5
13,bcup,125,27,21,0.218,0.411,5
13,bcup,125,28,22,0.177,0.411,5
13,bcup,125,29,23,0.136,0.411,5
13,bcup,125,30,24,0.177,0.371,5
13,bcup,125,12,25,0.117,0.148,5
13,bcup,125,7,26,0.077,0.172,5
13,bcup,125,9,27,0.117,0.108,5
13,bcup,125,10,28,0.053,0.096,5
13,bcup,125,8,29,0.053,0.189,5
13,bcup,125,11,30,0.117,0.184,5
13,bcup,125,39,31,0.325,0.244,5
13,bcup,125,41,32,0.285,0.237,5
13,bcup,125,40,33,0.285,0.172,5
13,bcup,125,42,34,0.349,0.196,5
13,bcup,125,37,35,0.333,0.172,5
13,bcup,125,38,36,0.349,0.232,5
13,bcup,125,77,37,0.541,0.297,5
13,bcup,125,75,38,0.524,0.273,5
13,bcup,125,78,39,0.5,0.321,5
13,bcup,125,73,40,0.541,0.256,5
13,bcup,125,74,41,0.476,0.273,5
13,bcup,125,76,42,0.476,0.337,5
13,bcup,125,69,43,0.5,0.077,5
13,bcup,125,70,44,0.541,0.053,5
13,bcup,125,67,45,0.517,0.1,5
13,bcup,125,72,46,0.541,0.089,5
13,bcup,125,68,47,0.5,0.012,5
13,bcup,125,71,48,0.541,0.012,5
13,bcup,125,98,49,0.732,0.22,5
13,bcup,125,100,50,0.691,0.144,5
13,bcup,125,102,51,0.708,0.232,5
13,bcup,125,101,52,0.732,0.144,5
13,bcup,125,97,53,0.691,0.184,5
13,bcup,125,99,54,0.715,0.16,5
13,bcup,125,87,55,0.624,0.457,5
13,bcup,125,86,56,0.6,0.404,5
13,bcup,125,85,57,0.665,0.416,5
13,bcup,125,88,58,0.584,0.457,5
13,bcup,125,89,59,0.624,0.481,5
13,bcup,125,90,60,0.665,0.457,5
13,bcup,125,124,61,0.835,0.344,5
13,bcup,125,121,62,0.835,0.409,5
13,bcup,125,125,63,0.9,0.328,5
13,bcup,125,123,64,0.835,0.316,5
13,bcup,125,126,65,0.883,0.344,5
13,bcup,125,122,66,0.876,0.416,5
13,bcup,125,128,67,0.916,0.141,5
13,bcup,125,129,68,0.876,0.141,5
13,bcup,125,132,69,0.892,0.117,5
13,bcup,125,131,70,0.94,0.117,5
13,bcup,125,130,71,0.916,0.1,5
13,bcup,125,127,72,0.892,0.089,5
13,bcup,125,142,73,0.935,0.55,5
13,bcup,125,141,74,0.959,0.603,5
13,bcup,125,143,75,1,0.603,5
13,bcup,125,139,76,1,0.562,5
13,bcup,125,140,77,1,0.639,5
13,bcup,125,144,78,0.919,0.603,5
13,bcup,125,114,79,0.718,0.581,5
13,bcup,125,113,80,0.718,0.553,5
13,bcup,125,110,81,0.701,0.605,5
13,bcup,125,109,82,0.718,0.646,5
13,bcup,125,111,83,0.742,0.565,5
13,bcup,125,112,84,0.782,0.565,5
13,bcup,126,50,1,0.419,0.72,6
13,bcup,126,49,2,0.435,0.744,6
13,bcup,126,54,3,0.354,0.744,6
13,bcup,126,52,4,0.371,0.691,6
13,bcup,126,51,5,0.411,0.792,6
13,bcup,126,53,6,0.395,0.744,6
13,bcup,126,32,7,0.244,0.605,6
13,bcup,126,35,8,0.285,0.605,6
13,bcup,126,36,9,0.203,0.605,6
13,bcup,126,31,10,0.244,0.565,6
13,bcup,126,34,11,0.285,0.565,6
13,bcup,126,33,12,0.261,0.653,6
13,bcup,126,23,13,0.141,0.837,6
13,bcup,126,24,14,0.117,0.813,6
13,bcup,126,21,15,0.141,0.861,6
13,bcup,126,20,16,0.141,0.797,6
13,bcup,126,22,17,0.165,0.813,6
13,bcup,126,15,18,0.117,1.093,6
13,bcup,126,13,19,0.093,1.105,6
13,bcup,126,14,20,0.117,1.057,6
13,bcup,126,16,21,0.077,1.081,6
13,bcup,126,18,22,0.036,1.057,6
13,bcup,126,17,23,0.053,1.098,6
13,bcup,126,43,24,0.285,0.986,6
13,bcup,126,45,25,0.325,1.057,6
13,bcup,126,48,26,0.309,0.969,6
13,bcup,126,46,27,0.309,1.01,6
13,bcup,126,47,28,0.309,1.033,6
13,bcup,126,44,29,0.333,0.986,6
13,bcup,126,62,30,0.498,0.919,6
13,bcup,126,63,31,0.474,0.895,6
13,bcup,126,61,32,0.498,0.878,6
13,bcup,126,64,33,0.538,0.919,6
13,bcup,126,65,34,0.538,0.955,6
13,bcup,126,66,35,0.514,0.967,6
13,bcup,126,84,36,0.476,1.182,6
13,bcup,126,83,37,0.5,1.141,6
13,bcup,126,80,38,0.541,1.177,6
13,bcup,126,82,39,0.5,1.165,6
13,bcup,126,79,40,0.524,1.117,6
13,bcup,126,81,41,0.476,1.089,6
13,bcup,126,104,43,0.691,0.981,6
13,bcup,126,105,44,0.667,0.998,6
13,bcup,126,103,45,0.667,0.969,6
13,bcup,126,106,46,0.732,1.022,6
13,bcup,126,108,47,0.667,1.062,6
13,bcup,126,107,48,0.732,1.057,6
13,bcup,126,135,49,0.916,1.089,6
13,bcup,126,137,50,0.94,1.041,6
13,bcup,126,133,51,0.876,1.065,6
13,bcup,126,138,52,0.957,1.065,6
13,bcup,126,134,53,0.892,1.105,6
13,bcup,126,136,54,0.916,1.065,6
13,bcup,126,115,55,0.835,0.878,6
13,bcup,126,117,56,0.859,0.797,6
13,bcup,126,116,57,0.835,0.813,6
13,bcup,126,119,58,0.9,0.873,6
13,bcup,126,120,59,0.9,0.797,6
13,bcup,126,118,60,0.9,0.837,6
13,bcup,126,143,61,0.935,0.55,6
13,bcup,126,141,62,0.959,0.603,6
13,bcup,126,142,63,1,0.603,6
13,bcup,126,140,64,1,0.562,6
13,bcup,126,144,65,1,0.639,6
13,bcup,126,139,66,0.919,0.603,6
13,bcup,126,112,67,0.718,0.581,6
13,bcup,126,111,68,0.718,0.553,6
13,bcup,126,110,69,0.701,0.605,6
13,bcup,126,109,70,0.718,0.646,6
13,bcup,126,113,71,0.742,0.565,6
13,bcup,126,114,72,0.782,0.565,6
13,bcup,126,122,73,0.835,0.344,6
13,bcup,126,126,74,0.835,0.409,6
13,bcup,126,124,75,0.9,0.328,6
13,bcup,126,121,76,0.835,0.316,6
13,bcup,126,123,77,0.883,0.344,6
13,bcup,126,125,78,0.876,0.416,6
13,bcup,127,91,1,0.591,0.766,7
13,bcup,127,96,2,0.672,0.725,7
13,bcup,127,94,3,0.672,0.766,7
13,bcup,127,92,4,0.656,0.742,7
13,bcup,127,93,5,0.672,0.801,7
13,bcup,127,95,6,0.632,0.766,7
13,bcup,127,50,7,0.419,0.72,7
13,bcup,127,49,8,0.435,0.744,7
13,bcup,127,53,9,0.354,0.744,7
13,bcup,127,54,10,0.371,0.691,7
13,bcup,127,51,11,0.411,0.792,7
13,bcup,127,52,12,0.395,0.744,7
13,bcup,127,63,13,0.498,0.919,7
13,bcup,127,62,14,0.474,0.895,7
13,bcup,127,61,15,0.498,0.878,7
13,bcup,127,64,16,0.538,0.919,7
13,bcup,127,66,17,0.538,0.955,7
13,bcup,127,65,18,0.514,0.967,7
13,bcup,127,105,19,0.691,0.981,7
13,bcup,127,103,20,0.667,0.998,7
