person,condition,trial,id,item_class,x,y,trial_p
1,Conjunction1,3,99,1,0.561,0.189,3
1,Conjunction1,3,100,2,0.616,0.121,3
1,Conjunction1,3,101,2,0.581,0.175,3
1,Conjunction1,3,102,2,0.616,0.185,3
1,Conjunction1,3,103,1,0.561,0.839,3
1,Conjunction1,3,104,1,0.616,0.859,3
1,Conjunction1,3,105,1,0.581,0.825,3
1,Conjunction1,3,106,2,0.602,0.839,3
1,Conjunction1,3,107,2,0.581,0.859,3
1,Conjunction1,3,108,2,0.561,0.893,3
1,Conjunction1,3,109,1,0.624,0.529,3
1,Conjunction1,3,110,1,0.59,0.509,3
1,Conjunction1,3,111,1,0.658,0.539,3
1,Conjunction1,3,112,2,0.604,0.489,3
1,Conjunction1,3,113,2,0.658,0.475,3
1,Conjunction1,3,114,2,0.624,0.475,3
1,Conjunction1,3,115,1,0.688,0.704,3
1,Conjunction1,3,116,1,0.757,0.67,3
1,Conjunction1,3,117,1,0.722,0.724,3
1,Conjunction1,3,118,2,0.702,0.684,3
1,Conjunction1,3,119,2,0.702,0.738,3
1,Conjunction1,3,120,2,0.757,0.734,3
1,Conjunction1,3,121,1,0.722,0.276,3
1,Conjunction1,3,122,1,0.742,0.29,3
1,Conjunction1,3,123,1,0.757,0.276,3
1,Conjunction1,3,124,2,0.702,0.344,3
1,Conjunction1,3,125,2,0.722,0.33,3
1,Conjunction1,3,126,2,0.722,0.31,3
1,Conjunction1,3,127,1,0.805,0.119,3
1,Conjunction1,3,128,1,0.785,0.159,3
1,Conjunction1,3,129,1,0.751,0.153,3
1,Conjunction1,3,130,2,0.771,0.119,3
1,Conjunction1,3,131,2,0.791,0.099,3
1,Conjunction1,3,132,2,0.751,0.074,3
1,Conjunction1,3,133,1,0.771,0.915,3
1,Conjunction1,3,134,1,0.736,0.895,3
1,Conjunction1,3,135,1,0.805,0.926,3
1,Conjunction1,3,136,2,0.751,0.851,3
1,Conjunction1,3,137,2,0.805,0.861,3
1,Conjunction1,3,138,2,0.791,0.875,3
1,Conjunction1,3,139,1,0.841,0.537,3
1,Conjunction1,3,140,1,0.787,0.541,3
1,Conjunction1,3,141,1,0.827,0.487,3
1,Conjunction1,3,142,2,0.787,0.487,3
1,Conjunction1,3,143,2,0.821,0.547,3
1,Conjunction1,3,144,2,0.773,0.507,3
1,Conjunction1,4,1,1,0.014,0.463,4
1,Conjunction1,4,2,1,0.014,0.541,4
1,Conjunction1,4,3,1,0,0.507,4
1,Conjunction1,4,4,2,0.048,0.547,4
1,Conjunction1,4,5,2,0.068,0.507,4
1,Conjunction1,4,6,2,0.034,0.527,4
1,Conjunction1,4,7,1,0.044,0.08,4
1,Conjunction1,4,8,1,0.064,0.145,4
1,Conjunction1,4,9,1,0.099,0.091,4
1,Conjunction1,4,10,2,0.099,0.155,4
1,Conjunction1,4,11,2,0.099,0.125,4
1,Conjunction1,4,12,2,0.064,0.091,4
1,Conjunction1,4,13,1,0.044,0.869,4
1,Conjunction1,4,14,1,0.044,0.845,4
1,Conjunction1,4,15,1,0.078,0.93,4
1,Conjunction1,4,16,2,0.085,0.869,4
1,Conjunction1,4,17,2,0.044,0.924,4
1,Conjunction1,4,18,2,0.064,0.855,4
1,Conjunction1,4,19,1,0.119,0.724,4
1,Conjunction1,4,20,1,0.133,0.744,4
1,Conjunction1,4,21,1,0.099,0.738,4
1,Conjunction1,4,22,2,0.153,0.67,4
1,Conjunction1,4,23,2,0.119,0.704,4
1,Conjunction1,4,24,2,0.085,0.704,4
1,Conjunction1,4,25,1,0.149,0.312,4
1,Conjunction1,4,26,1,0.129,0.302,4
1,Conjunction1,4,27,1,0.163,0.386,4
1,Conjunction1,4,28,2,0.183,0.346,4
1,Conjunction1,4,29,2,0.169,0.326,4
1,Conjunction1,4,30,2,0.129,0.326,4
1,Conjunction1,4,31,1,0.171,0.509,4
1,Conjunction1,4,32,1,0.239,0.509,4
1,Conjunction1,4,33,1,0.185,0.465,4
1,Conjunction1,4,34,2,0.239,0.539,4
1,Conjunction1,4,35,2,0.185,0.543,4
1,Conjunction1,4,36,2,0.205,0.529,4
1,Conjunction1,4,37,1,0.26,0.131,4
1,Conjunction1,4,38,1,0.294,0.131,4
1,Conjunction1,4,39,1,0.239,0.145,4
1,Conjunction1,4,40,2,0.239,0.199,4
1,Conjunction1,4,41,2,0.239,0.121,4
1,Conjunction1,4,42,2,0.294,0.165,4
1,Conjunction1,4,43,1,0.294,0.849,4
1,Conjunction1,4,44,1,0.239,0.883,4
1,Conjunction1,4,45,1,0.294,0.879,4
1,Conjunction1,4,46,2,0.28,0.829,4
1,Conjunction1,4,47,2,0.26,0.849,4
1,Conjunction1,4,48,2,0.26,0.869,4
1,Conjunction1,4,49,1,0.332,0.626,4
1,Conjunction1,4,50,1,0.298,0.626,4
1,Conjunction1,4,51,1,0.352,0.606,4
1,Conjunction1,4,52,2,0.346,0.666,4
1,Conjunction1,4,53,2,0.312,0.606,4
1,Conjunction1,4,54,2,0.366,0.626,4
1,Conjunction1,4,55,1,0.3,0.404,4
1,Conjunction1,4,56,1,0.368,0.37,4
1,Conjunction1,4,57,1,0.334,0.425,4
1,Conjunction1,4,58,2,0.314,0.384,4
1,Conjunction1,4,59,2,0.368,0.404,4
1,Conjunction1,4,60,2,0.314,0.36,4
1,Conjunction1,4,61,1,0.453,0.773,4
1,Conjunction1,4,62,1,0.433,0.813,4
1,Conjunction1,4,63,1,0.419,0.773,4
1,Conjunction1,4,64,2,0.419,0.793,4
1,Conjunction1,4,65,2,0.453,0.738,4
1,Conjunction1,4,66,2,0.398,0.753,4
1,Conjunction1,4,67,1,0.4,0.024,4
1,Conjunction1,4,68,1,0.441,0.024,4
1,Conjunction1,4,69,1,0.455,0.044,4
1,Conjunction1,4,70,2,0.4,0,4
1,Conjunction1,4,71,2,0.421,0.044,4
1,Conjunction1,4,72,2,0.4,0.078,4
1,Conjunction1,4,73,1,0.4,0.284,4
1,Conjunction1,4,74,1,0.421,0.215,4
1,Conjunction1,4,75,1,0.4,0.205,4
1,Conjunction1,4,76,2,0.421,0.27,4
1,Conjunction1,4,77,2,0.4,0.229,4
1,Conjunction1,4,78,2,0.441,0.229,4
1,Conjunction1,4,79,1,0.455,0.99,4
1,Conjunction1,4,80,1,0.455,0.926,4
1,Conjunction1,4,81,1,0.4,0.94,4
1,Conjunction1,4,82,2,0.386,0.96,4
1,Conjunction1,4,83,2,0.455,0.96,4
1,Conjunction1,4,84,2,0.4,0.915,4
1,Conjunction1,4,85,1,0.539,0.425,4
1,Conjunction1,4,86,1,0.505,0.419,4
1,Conjunction1,4,87,1,0.545,0.364,4
1,Conjunction1,4,88,2,0.559,0.414,4
1,Conjunction1,4,89,2,0.525,0.384,4
1,Conjunction1,4,90,2,0.525,0.35,4
1,Conjunction1,4,91,1,0.565,0.674,4
1,Conjunction1,4,92,1,0.511,0.6,4
1,Conjunction1,4,93,1,0.545,0.684,4
1,Conjunction1,4,94,2,0.497,0.644,4
1,Conjunction1,4,95,2,0.511,0.678,4
1,Conjunction1,4,96,2,0.551,0.624,4
1,Conjunction1,4,97,1,0.581,0.175,4
1,Conjunction1,4,98,1,0.616,0.121,4
1,Conjunction1,4,99,1,0.616,0.185,4
1,Conjunction1,4,100,2,0.581,0.121,4
1,Conjunction1,4,101,2,0.596,0.195,4
1,Conjunction1,4,102,2,0.561,0.189,4
1,Conjunction1,4,103,1,0.602,0.839,4
1,Conjunction1,4,104,1,0.581,0.859,4
1,Conjunction1,4,105,1,0.561,0.893,4
1,Conjunction1,4,106,2,0.561,0.839,4
1,Conjunction1,4,107,2,0.616,0.859,4
1,Conjunction1,4,108,2,0.581,0.825,4
1,Conjunction1,4,109,1,0.624,0.475,4
1,Conjunction1,4,110,1,0.658,0.539,4
1,Conjunction1,4,111,1,0.59,0.509,4
1,Conjunction1,4,112,2,0.658,0.475,4
1,Conjunction1,4,113,2,0.624,0.529,4
1,Conjunction1,4,114,2,0.604,0.489,4
1,Conjunction1,4,115,1,0.702,0.684,4
1,Conjunction1,4,116,1,0.702,0.738,4
1,Conjunction1,4,117,1,0.757,0.734,4
1,Conjunction1,4,118,2,0.688,0.704,4
1,Conjunction1,4,119,2,0.757,0.67,4
1,Conjunction1,4,120,2,0.722,0.724,4
1,Conjunction1,4,121,1,0.702,0.344,4
1,Conjunction1,4,122,1,0.722,0.31,4
1,Conjunction1,4,123,1,0.722,0.33,4
1,Conjunction1,4,124,2,0.757,0.276,4
