person,condition,trial,id,found,item_class,x,y,rt,trial_p
20,cond_feature_B,1193,11,6,2,0,0.433,5.73,3
20,cond_feature_B,1193,4,7,1,0.024,0.223,6.5,3
20,cond_feature_B,1193,5,8,1,0.147,0.221,7.97,3
20,cond_feature_B,1193,6,9,1,0.251,0.196,8.6,3
20,cond_feature_B,1193,7,10,1,0.4,0.245,9.17,3
20,cond_feature_B,1193,3,11,1,0.384,0.036,9.83,3
20,cond_feature_B,1193,2,12,1,0.249,0.015,10.47,3
20,cond_feature_B,1193,1,13,1,0.055,0,13.23,3
20,cond_feature_B,1193,8,14,2,0.658,0.229,14.42,3
20,cond_feature_B,1193,9,15,1,0.787,0.24,15.32,3
20,cond_feature_B,1193,14,16,1,0.785,0.42,15.97,3
20,cond_feature_B,1193,10,17,2,0.892,0.2,16.85,3
20,cond_feature_B,1193,19,18,2,0.676,0.642,17.75,3
20,cond_feature_B,1193,18,19,1,0.541,0.639,18.28,3
20,cond_feature_B,1193,20,20,1,0.66,0.877,19.97,3
20,cond_feature_B,1194,16,1,1,0.138,0.87,2.54,4
20,cond_feature_B,1194,17,2,1,0.26,0.857,3.27,4
20,cond_feature_B,1194,11,3,2,0.016,0.658,4.53,4
20,cond_feature_B,1194,12,4,1,0.104,0.659,5.1,4
20,cond_feature_B,1194,13,5,1,0.271,0.697,5.83,4
20,cond_feature_B,1194,14,6,1,0.399,0.655,6.67,4
20,cond_feature_B,1194,18,7,1,0.656,0.882,7.9,4
20,cond_feature_B,1194,19,8,1,0.777,0.863,8.87,4
20,cond_feature_B,1194,20,9,1,0.893,0.907,9.64,4
20,cond_feature_B,1194,15,10,2,0.648,0.652,10.37,4
20,cond_feature_B,1194,10,11,1,0.529,0.433,11.1,4
20,cond_feature_B,1194,9,12,1,0.385,0.445,11.5,4
20,cond_feature_B,1194,8,13,1,0.086,0.472,12.5,4
20,cond_feature_B,1194,4,14,1,0.016,0.24,14,4
20,cond_feature_B,1194,5,15,1,0.385,0.233,14.8,4
20,cond_feature_B,1194,6,16,1,0.668,0.248,15.42,4
20,cond_feature_B,1194,7,17,1,0.788,0.238,16.07,4
20,cond_feature_B,1194,3,18,2,0.816,0.049,17.47,4
20,cond_feature_B,1194,2,19,2,0.379,0.022,18.22,4
20,cond_feature_B,1194,1,20,2,0,0,19.11,4
20,cond_feature_B,1195,17,1,2,0.137,0.876,1.4,5
20,cond_feature_B,1195,16,2,1,0,0.861,2.07,5
20,cond_feature_B,1195,18,3,1,0.244,0.873,2.67,5
20,cond_feature_B,1195,19,4,1,0.496,0.873,3.5,5
20,cond_feature_B,1195,15,5,1,0.369,0.656,5.13,5
20,cond_feature_B,1195,14,6,1,0.245,0.671,6,5
20,cond_feature_B,1195,20,7,1,0.65,0.858,6.7,5
20,cond_feature_B,1195,12,8,1,0.629,0.445,7.83,5
20,cond_feature_B,1195,9,9,1,0.618,0.246,8.5,5
20,cond_feature_B,1195,8,10,1,0.484,0.234,9.1,5
20,cond_feature_B,1195,7,11,2,0.408,0.234,9.53,5
20,cond_feature_B,1195,11,12,1,0.254,0.437,10.4,5
20,cond_feature_B,1195,10,13,1,0.146,0.483,11.27,5
20,cond_feature_B,1195,13,14,2,0.007,0.674,12.47,5
20,cond_feature_B,1195,5,15,1,0.001,0.224,13.37,5
20,cond_feature_B,1195,6,16,1,0.259,0.216,14.17,5
20,cond_feature_B,1195,1,17,2,0.11,0.011,15.05,5
20,cond_feature_B,1195,2,18,2,0.497,0.045,16.15,5
20,cond_feature_B,1195,3,19,1,0.737,0,17.03,5
20,cond_feature_B,1195,4,20,1,0.928,0.038,17.83,5
20,cond_feature_B,1196,9,1,2,0.091,0.408,0.8,6
20,cond_feature_B,1196,10,2,2,0.248,0.427,1.4,6
20,cond_feature_B,1196,4,3,1,0.018,0.225,3.13,6
20,cond_feature_B,1196,5,4,1,0.266,0.23,4.27,6
20,cond_feature_B,1196,6,5,2,0.374,0.206,4.87,6
20,cond_feature_B,1196,1,6,2,0.287,0.035,5.6,6
20,cond_feature_B,1196,2,7,1,0.613,0.063,6.8,6
20,cond_feature_B,1196,7,8,1,0.61,0.249,8.03,6
20,cond_feature_B,1196,11,9,1,0.502,0.424,8.73,6
20,cond_feature_B,1196,12,10,2,0.618,0.454,9.43,6
20,cond_feature_B,1196,17,11,1,0.763,0.644,10.27,6
20,cond_feature_B,1196,13,12,1,0.882,0.435,10.83,6
20,cond_feature_B,1196,8,13,1,0.875,0.224,11.63,6
20,cond_feature_B,1196,3,14,1,0.753,0,12.53,6
20,cond_feature_B,1196,20,15,1,0.918,0.859,13.58,6
20,cond_feature_B,1196,19,16,1,0.792,0.878,14.18,6
20,cond_feature_B,1196,18,17,1,0.39,0.845,15.12,6
20,cond_feature_B,1196,16,18,1,0.238,0.611,15.77,6
20,cond_feature_B,1196,15,19,1,0.073,0.626,16.55,6
20,cond_feature_B,1196,14,20,1,0,0.682,17.47,6
20,cond_feature_B,1197,20,1,1,0.01,0.899,1.44,7
20,cond_feature_B,1197,12,2,1,0.137,0.481,2.5,7
20,cond_feature_B,1197,15,3,2,0.017,0.691,4.34,7
20,cond_feature_B,1197,13,4,2,0.253,0.49,5.17,7
20,cond_feature_B,1197,14,5,1,0.352,0.458,5.97,7
20,cond_feature_B,1197,16,6,1,0.269,0.696,7.13,7
20,cond_feature_B,1197,17,7,2,0.504,0.68,7.93,7
20,cond_feature_B,1197,18,8,1,0.665,0.674,8.73,7
20,cond_feature_B,1197,19,9,1,0.794,0.646,9.43,7
20,cond_feature_B,1197,9,10,2,0.392,0.241,10.23,7
20,cond_feature_B,1197,8,11,1,0.297,0.243,10.67,7
20,cond_feature_B,1197,7,12,1,0.135,0.29,11.3,7
20,cond_feature_B,1197,6,13,1,0,0.264,12.1,7
20,cond_feature_B,1197,1,14,1,0.001,0.07,13.18,7
20,cond_feature_B,1197,2,15,1,0.121,0.042,13.85,7
20,cond_feature_B,1197,3,16,2,0.265,0,14.47,7
20,cond_feature_B,1197,4,17,1,0.398,0.06,15.15,7
20,cond_feature_B,1197,10,18,1,0.548,0.271,16.03,7
20,cond_feature_B,1197,11,19,1,0.773,0.247,16.92,7
20,cond_feature_B,1197,5,20,1,0.886,0.042,17.75,7
20,cond_feature_B,1198,9,1,1,0.268,0.443,1.3,8
20,cond_feature_B,1198,8,2,2,0,0.438,2.2,8
20,cond_feature_B,1198,17,3,2,0.139,0.849,3.14,8
20,cond_feature_B,1198,18,4,2,0.315,0.879,3.94,8
20,cond_feature_B,1198,14,5,1,0.554,0.635,5.03,8
20,cond_feature_B,1198,15,6,1,0.808,0.673,5.93,8
20,cond_feature_B,1198,19,7,1,0.794,0.861,6.94,8
20,cond_feature_B,1198,20,8,1,0.938,0.841,8.1,8
20,cond_feature_B,1198,16,9,2,0.928,0.655,9.1,8
20,cond_feature_B,1198,12,10,2,0.807,0.424,11.17,8
20,cond_feature_B,1198,13,11,1,0.944,0.401,11.73,8
20,cond_feature_B,1198,7,12,1,0.813,0.19,12.53,8
20,cond_feature_B,1198,6,13,1,0.67,0.223,13.13,8
20,cond_feature_B,1198,11,14,1,0.686,0.416,13.63,8
20,cond_feature_B,1198,10,15,1,0.542,0.453,14.23,8
20,cond_feature_B,1198,5,16,1,0.114,0.234,15.27,8
20,cond_feature_B,1198,1,17,1,0.174,0.008,16.07,8
20,cond_feature_B,1198,2,18,1,0.298,0.002,17.13,8
20,cond_feature_B,1198,3,19,1,0.671,0,18.03,8
20,cond_feature_B,1198,4,20,1,0.796,0.026,18.6,8
20,cond_feature_B,1199,11,1,1,0.475,0.41,0.87,9
20,cond_feature_B,1199,7,2,2,0.42,0.206,1.5,9
20,cond_feature_B,1199,6,3,2,0.308,0.249,2.07,9
20,cond_feature_B,1199,5,4,1,0.197,0.246,2.53,9
20,cond_feature_B,1199,1,5,1,0.188,0,3.23,9
20,cond_feature_B,1199,2,6,1,0.264,0.001,4.1,9
20,cond_feature_B,1199,3,7,2,0.569,0.049,4.83,9
20,cond_feature_B,1199,4,8,1,0.967,0.011,6.5,9
20,cond_feature_B,1199,8,9,1,0.807,0.217,7.37,9
20,cond_feature_B,1199,15,10,1,0.959,0.631,9.27,9
20,cond_feature_B,1199,14,11,1,0.825,0.655,9.9,9
20,cond_feature_B,1199,20,12,2,0.836,0.885,11.57,9
20,cond_feature_B,1199,19,13,1,0.721,0.837,12.03,9
20,cond_feature_B,1199,13,14,1,0.527,0.641,12.68,9
20,cond_feature_B,1199,12,15,1,0.296,0.643,13.45,9
20,cond_feature_B,1199,18,16,1,0.419,0.881,14.28,9
20,cond_feature_B,1199,17,17,1,0.172,0.848,14.98,9
20,cond_feature_B,1199,16,18,1,0,0.866,15.68,9
20,cond_feature_B,1199,10,19,2,0.135,0.419,16.67,9
20,cond_feature_B,1199,9,20,1,0.018,0.434,17.3,9
20,cond_feature_B,1200,17,1,1,0.048,0.862,1.64,10
20,cond_feature_B,1200,18,2,1,0.266,0.863,2.37,10
20,cond_feature_B,1200,19,3,1,0.401,0.863,3,10
20,cond_feature_B,1200,13,4,2,0.086,0.646,3.93,10
20,cond_feature_B,1200,14,5,1,0.269,0.625,4.5,10
20,cond_feature_B,1200,8,6,1,0,0.463,5.17,10
20,cond_feature_B,1200,9,7,1,0.111,0.44,6.73,10
20,cond_feature_B,1200,5,8,1,0.115,0.226,7.33,10
20,cond_feature_B,1200,6,9,1,0.223,0.217,7.87,10
20,cond_feature_B,1200,10,10,1,0.349,0.439,9.17,10
20,cond_feature_B,1200,2,11,1,0.51,0.02,10.17,10
20,cond_feature_B,1200,1,12,2,0.118,0,10.77,10
20,cond_feature_B,1200,3,13,1,0.627,0.019,12.82,10
20,cond_feature_B,1200,4,14,1,0.775,0.022,14.07,10
20,cond_feature_B,1200,7,15,2,0.883,0.265,15.68,10
20,cond_feature_B,1200,12,16,2,0.875,0.408,16.2,10
20,cond_feature_B,1200,16,17,2,0.905,0.605,16.98,10
20,cond_feature_B,1200,11,18,1,0.642,0.413,18.58,10
20,cond_feature_B,1200,15,19,1,0.508,0.642,19.52,10
20,cond_feature_B,1200,20,20,1,0.805,0.847,20.83,10
21,cond_conj_A,1201,6,1,2,0.831,0.023,1.93,1
21,cond_conj_A,1201,4,2,2,0.445,0.028,2.57,1
21,cond_conj_A,1201,2,3,2,0.176,0,3.2,1
21,cond_conj_A,1201,1,4,2,0.038,0.031,3.73,1
21,cond_conj_A,1201,8,5,2,0.42,0.211,4.57,1
21,cond_conj_A,1201,7,6,2,0.318,0.283,5.07,1
21,cond_conj_A,1201,10,7,2,0.931,0.265,5.87,1
21,cond_conj_A,1201,14,8,2,0.383,0.442,7.13,1
21,cond_conj_A,1201,12,9,2,0.174,0.455,8.03,1
21,cond_conj_A,1201,18,10,2,0.952,0.658,8.93,1
21,cond_conj_A,1201,20,11,2,0.974,0.843,9.7,1
21,cond_conj_A,1201,17,12,2,0.658,0.64,10.53,1
21,cond_conj_A,1201,16,13,2,0.546,0.678,11.27,1
21,cond_conj_A,1201,19,14,2,0.564,0.839,11.95,1
21,cond_conj_A,1201,15,15,2,0.052,0.664,13.33,1
21,cond_conj_A,1201,11,16,1,0,0.455,14.17,1
21,cond_conj_A,1201,13,17,1,0.329,0.39,15.03,1
21,cond_conj_A,1201,3,18,1,0.317,0.003,16.18,1
21,cond_conj_A,1201,5,19,1,0.692,0.039,16.91,1
21,cond_conj_A,1201,9,20,1,0.845,0.2,17.65,1
21,cond_conj_A,1202,14,1,2,0.921,0.699,1.27,2
21,cond_conj_A,1202,19,2,2,0.457,0.863,2.07,2
21,cond_conj_A,1202,17,3,2,0.225,0.871,2.6,2
21,cond_conj_A,1202,16,4,2,0.111,0.853,3.6,2
21,cond_conj_A,1202,15,5,2,0.021,0.883,3.97,2
21,cond_conj_A,1202,13,6,2,0.478,0.629,4.83,2
21,cond_conj_A,1202,11,7,2,0.751,0.472,5.57,2
21,cond_conj_A,1202,9,8,2,0.388,0.451,6.1,2
21,cond_conj_A,1202,8,9,2,0.007,0.434,6.73,2
21,cond_conj_A,1202,6,10,2,0,0.248,7.27,2
21,cond_conj_A,1202,7,11,2,0.375,0.214,7.93,2
21,cond_conj_A,1202,1,12,2,0.141,0.016,9.4,2
21,cond_conj_A,1202,2,13,2,0.235,0.032,9.83,2
21,cond_conj_A,1202,3,14,2,0.353,0,10.27,2
21,cond_conj_A,1202,5,15,2,0.755,0.027,11.23,2
21,cond_conj_A,1202,4,16,1,0.504,0.036,12.08,2
21,cond_conj_A,1202,10,17,1,0.483,0.464,13.27,2
21,cond_conj_A,1202,12,18,1,0.9,0.439,14.28,2
21,cond_conj_A,1202,20,19,1,0.891,0.857,15.22,2
21,cond_conj_A,1202,18,20,1,0.346,0.876,16.08,2
21,cond_conj_A,1203,20,1,2,0.905,0.846,1.44,3
21,cond_conj_A,1203,19,2,2,0.433,0.85,2.3,3
21,cond_conj_A,1203,18,3,2,0.133,0.892,2.9,3
21,cond_conj_A,1203,13,4,2,0.388,0.65,3.5,3
21,cond_conj_A,1203,14,5,2,0.507,0.65,4,3
21,cond_conj_A,1203,8,6,2,0.38,0.424,4.7,3
21,cond_conj_A,1203,10,7,2,0.786,0.437,5.4,3
21,cond_conj_A,1203,11,8,2,0.915,0.473,5.9,3
21,cond_conj_A,1203,7,9,2,0.537,0.232,6.77,3
21,cond_conj_A,1203,6,10,2,0.385,0.26,7.2,3
21,cond_conj_A,1203,5,11,2,0.035,0.214,8.43,3
21,cond_conj_A,1203,2,12,2,0.142,0.074,8.97,3
21,cond_conj_A,1203,4,13,2,0.924,0.027,9.8,3
21,cond_conj_A,1203,9,14,1,0.534,0.455,12.42,3
21,cond_conj_A,1203,12,15,1,0.162,0.631,13.25,3
21,cond_conj_A,1203,15,16,1,0.671,0.638,14.15,3
21,cond_conj_A,1203,16,17,1,0.769,0.624,16.02,3
21,cond_conj_A,1203,17,18,1,0.912,0.663,16.63,3
21,cond_conj_A,1203,1,19,2,0,0,21.88,3
21,cond_conj_A,1203,3,20,2,0.767,0.04,22.71,3
21,cond_conj_A,1204,3,1,2,0.834,0.007,1.6,4
21,cond_conj_A,1204,2,2,2,0.707,0.015,2.1,4
21,cond_conj_A,1204,5,3,2,0.825,0.215,2.73,4
21,cond_conj_A,1204,6,4,2,0.95,0.197,3.3,4
21,cond_conj_A,1204,1,5,2,0.029,0,4.47,4
21,cond_conj_A,1204,4,6,2,0,0.215,5.1,4
21,cond_conj_A,1204,7,7,2,0.005,0.415,5.63,4
21,cond_conj_A,1204,8,8,2,0.289,0.411,6.5,4
21,cond_conj_A,1204,9,9,2,0.438,0.416,7.23,4
21,cond_conj_A,1204,10,10,2,0.527,0.415,7.7,4
21,cond_conj_A,1204,13,11,2,0.571,0.643,8.4,4
21,cond_conj_A,1204,15,12,2,0.799,0.625,9.13,4
21,cond_conj_A,1204,20,13,2,0.712,0.831,10.1,4
21,cond_conj_A,1204,16,14,2,0.026,0.853,10.98,4
21,cond_conj_A,1204,12,15,2,0.053,0.627,11.72,4
21,cond_conj_A,1204,19,16,1,0.413,0.842,12.52,4
21,cond_conj_A,1204,18,17,1,0.282,0.882,13.08,4
21,cond_conj_A,1204,17,18,1,0.167,0.881,13.68,4
21,cond_conj_A,1204,14,19,1,0.681,0.652,14.58,4
21,cond_conj_A,1204,11,20,1,0.946,0.431,15.58,4
21,cond_conj_A,1205,4,1,2,0.639,0.026,1.5,5
21,cond_conj_A,1205,3,2,2,0.532,0.009,1.93,5
21,cond_conj_A,1205,1,3,2,0,0,2.8,5
21,cond_conj_A,1205,5,4,2,0.292,0.261,3.8,5
21,cond_conj_A,1205,6,5,2,0.386,0.24,4.27,5
21,cond_conj_A,1205,7,6,2,0.656,0.227,4.87,5
21,cond_conj_A,1205,11,7,2,0.916,0.448,5.9,5
21,cond_conj_A,1205,10,8,2,0.431,0.465,6.47,5
21,cond_conj_A,1205,13,9,2,0.254,0.627,7.1,5
21,cond_conj_A,1205,12,10,2,0.142,0.637,7.63,5
21,cond_conj_A,1205,9,11,2,0.021,0.496,8.23,5
21,cond_conj_A,1205,16,12,2,0.267,0.841,8.9,5
21,cond_conj_A,1205,17,13,2,0.387,0.889,9.5,5
21,cond_conj_A,1205,19,14,2,0.663,0.88,10.17,5
21,cond_conj_A,1205,20,15,2,0.797,0.882,10.68,5
21,cond_conj_A,1205,18,16,1,0.526,0.868,12.87,5
21,cond_conj_A,1205,14,17,1,0.781,0.672,13.72,5
21,cond_conj_A,1205,15,18,1,0.926,0.653,14.65,5
21,cond_conj_A,1205,2,19,1,0.42,0.045,15.93,5
21,cond_conj_A,1205,8,20,1,0.785,0.198,16.7,5
21,cond_conj_A,1206,19,1,2,0.787,0.84,1.32,6
21,cond_conj_A,1206,17,2,2,0.904,0.641,2.02,6
21,cond_conj_A,1206,16,3,2,0.693,0.673,2.52,6
21,cond_conj_A,1206,15,4,2,0.412,0.635,3.32,6
21,cond_conj_A,1206,14,5,2,0.295,0.636,3.72,6
21,cond_conj_A,1206,13,6,2,0.149,0.616,4.15,6
21,cond_conj_A,1206,18,7,2,0.139,0.807,4.69,6
21,cond_conj_A,1206,12,8,2,0.9,0.409,5.75,6
21,cond_conj_A,1206,9,9,2,0.943,0.202,6.42,6
21,cond_conj_A,1206,4,10,2,0.939,0.044,6.92,6
21,cond_conj_A,1206,8,11,2,0.779,0.23,7.78,6
21,cond_conj_A,1206,11,12,2,0.544,0.365,8.52,6
21,cond_conj_A,1206,6,13,2,0.428,0.268,9.12,6
21,cond_conj_A,1206,2,14,2,0.42,0.019,9.9,6
21,cond_conj_A,1206,1,15,2,0.156,0,10.7,6
21,cond_conj_A,1206,3,16,1,0.802,0.009,12.43,6
21,cond_conj_A,1206,7,17,1,0.693,0.193,13.02,6
21,cond_conj_A,1206,5,18,1,0,0.177,14.32,6
21,cond_conj_A,1206,10,19,1,0.168,0.41,14.95,6
21,cond_conj_A,1206,20,20,1,0.918,0.837,16.13,6
21,cond_conj_A,1207,20,1,2,0.784,0.844,1.74,7
21,cond_conj_A,1207,17,2,2,0.931,0.669,2.44,7
21,cond_conj_A,1207,15,3,2,0.688,0.6,3.14,7
21,cond_conj_A,1207,19,4,2,0.5,0.839,3.77,7
21,cond_conj_A,1207,11,5,2,0.522,0.49,4.43,7
21,cond_conj_A,1207,10,6,2,0.378,0.399,4.97,7
21,cond_conj_A,1207,18,7,2,0.142,0.849,5.57,7
21,cond_conj_A,1207,12,8,2,0,0.634,6.13,7
21,cond_conj_A,1207,8,9,2,0.154,0.396,6.7,7
21,cond_conj_A,1207,6,10,2,0.286,0.223,7.33,7
21,cond_conj_A,1207,5,11,2,0.144,0.198,8.17,7
21,cond_conj_A,1207,1,12,2,0.275,0.02,9,7
21,cond_conj_A,1207,2,13,2,0.364,0,9.58,7
21,cond_conj_A,1207,3,14,2,0.51,0.014,10.15,7
21,cond_conj_A,1207,4,15,2,0.642,0.008,10.75,7
21,cond_conj_A,1207,14,16,1,0.388,0.595,12.67,7
21,cond_conj_A,1207,13,17,1,0.143,0.614,13.33,7
21,cond_conj_A,1207,16,18,1,0.756,0.642,14.48,7
21,cond_conj_A,1207,9,19,1,0.282,0.422,15.62,7
21,cond_conj_A,1207,7,20,1,0.405,0.227,16.28,7
21,cond_conj_A,1208,2,1,2,0.286,0.019,1.57,8
21,cond_conj_A,1208,1,2,2,0.134,0.022,2.07,8
21,cond_conj_A,1208,7,3,2,0.386,0.226,2.93,8
21,cond_conj_A,1208,6,4,2,0.269,0.25,3.57,8
21,cond_conj_A,1208,5,5,2,0.154,0.288,4,8
21,cond_conj_A,1208,9,6,2,0.781,0.233,5,8
21,cond_conj_A,1208,10,7,2,0.976,0.257,5.53,8
21,cond_conj_A,1208,15,8,2,0.923,0.474,6.27,8
21,cond_conj_A,1208,14,9,2,0.817,0.45,6.67,8
21,cond_conj_A,1208,13,10,2,0.531,0.471,7.67,8
21,cond_conj_A,1208,12,11,2,0.433,0.46,8.07,8
21,cond_conj_A,1208,17,12,2,0.427,0.672,8.67,8
21,cond_conj_A,1208,18,13,2,0.661,0.668,9.27,8
21,cond_conj_A,1208,19,14,2,0.654,0.889,10.2,8
21,cond_conj_A,1208,20,15,2,0.982,0.875,10.94,8
21,cond_conj_A,1208,16,16,1,0,0.687,12.55,8
21,cond_conj_A,1208,11,17,1,0.296,0.422,13.42,8
21,cond_conj_A,1208,4,18,1,0.044,0.25,14.38,8
21,cond_conj_A,1208,8,19,1,0.516,0.232,16.15,8
21,cond_conj_A,1208,3,20,1,0.808,0,17.15,8
21,cond_conj_A,1209,20,1,2,0.886,0.892,1.39,9
21,cond_conj_A,1209,18,2,2,0.548,0.811,1.95,9
21,cond_conj_A,1209,17,3,2,0.412,0.905,2.55,9
21,cond_conj_A,1209,16,4,2,0,0.862,3.19,9
21,cond_conj_A,1209,14,5,2,0.008,0.715,3.68,9
21,cond_conj_A,1209,15,6,2,0.794,0.681,4.39,9
21,cond_conj_A,1209,12,7,2,0.263,0.447,5.15,9
21,cond_conj_A,1209,11,8,2,0.011,0.447,5.98,9
21,cond_conj_A,1209,9,9,2,0.66,0.256,7.48,9
21,cond_conj_A,1209,1,10,2,0.019,0,9.02,9
21,cond_conj_A,1209,2,11,2,0.162,0.048,9.55,9
21,cond_conj_A,1209,3,12,2,0.227,0.045,9.95,9
21,cond_conj_A,1209,4,13,2,0.388,0.007,10.62,9
21,cond_conj_A,1209,6,14,2,0.677,0.017,11.2,9
21,cond_conj_A,1209,7,15,2,0.885,0.017,11.68,9
21,cond_conj_A,1209,5,16,1,0.529,0.01,13.03,9
21,cond_conj_A,1209,10,17,1,0.748,0.248,13.77,9
21,cond_conj_A,1209,13,18,1,0.515,0.429,14.77,9
21,cond_conj_A,1209,8,19,1,0.299,0.255,15.36,9
21,cond_conj_A,1209,19,20,1,0.77,0.899,18.42,9
21,cond_conj_A,1210,11,1,2,0.372,0.634,2.47,10
21,cond_conj_A,1210,10,2,2,0.164,0.66,2.9,10
21,cond_conj_A,1210,9,3,2,0.026,0.632,3.3,10
21,cond_conj_A,1210,16,4,2,0,0.88,3.74,10
21,cond_conj_A,1210,17,5,2,0.167,0.877,4.17,10
21,cond_conj_A,1210,18,6,2,0.26,0.882,4.63,10
21,cond_conj_A,1210,19,7,2,0.374,0.877,5.24,10
21,cond_conj_A,1210,13,8,2,0.652,0.623,5.93,10
21,cond_conj_A,1210,14,9,2,0.792,0.639,6.6,10
21,cond_conj_A,1210,15,10,2,0.941,0.653,7.1,10
21,cond_conj_A,1210,8,11,2,0.543,0.444,7.87,10
21,cond_conj_A,1210,4,12,2,0.015,0.201,8.67,10
21,cond_conj_A,1210,1,13,2,0.151,0.053,9.5,10
21,cond_conj_A,1210,2,14,2,0.265,0,10.13,10
21,cond_conj_A,1210,3,15,2,0.704,0.043,10.95,10
21,cond_conj_A,1210,5,16,1,0.377,0.254,13.2,10
21,cond_conj_A,1210,7,17,1,0.257,0.411,13.77,10
21,cond_conj_A,1210,6,18,1,0.018,0.466,14.53,10
21,cond_conj_A,1210,12,19,1,0.509,0.646,15.22,10
21,cond_conj_A,1210,20,20,1,0.788,0.871,15.95,10
21,cond_conj_AB,1211,11,1,2,0.027,0.683,1.55,1
21,cond_conj_AB,1211,16,2,2,0,0.854,2.25,1
21,cond_conj_AB,1211,17,3,2,0.367,0.844,2.99,1
21,cond_conj_AB,1211,19,4,2,0.815,0.845,3.69,1
21,cond_conj_AB,1211,15,5,2,0.903,0.656,4.25,1
21,cond_conj_AB,1211,10,6,2,0.902,0.42,4.82,1
21,cond_conj_AB,1211,9,7,2,0.659,0.425,5.68,1
21,cond_conj_AB,1211,8,8,2,0.52,0.442,6.25,1
21,cond_conj_AB,1211,5,9,2,0.169,0.442,7.05,1
21,cond_conj_AB,1211,1,10,2,0.761,0,8.88,1
21,cond_conj_AB,1211,4,11,1,0.656,0.228,11.25,1
21,cond_conj_AB,1211,3,12,1,0.385,0.239,11.98,1
21,cond_conj_AB,1211,2,13,1,0.263,0.196,12.45,1
21,cond_conj_AB,1211,7,14,1,0.441,0.428,13.47,1
21,cond_conj_AB,1211,6,15,1,0.247,0.454,14.1,1
21,cond_conj_AB,1211,13,16,1,0.488,0.638,15.4,1
21,cond_conj_AB,1211,14,17,1,0.625,0.66,15.95,1
21,cond_conj_AB,1211,12,18,1,0.274,0.671,16.75,1
21,cond_conj_AB,1211,18,19,1,0.642,0.866,17.83,1
21,cond_conj_AB,1211,20,20,1,0.933,0.866,18.77,1
21,cond_conj_AB,1212,19,1,2,0.51,0.851,1.87,2
21,cond_conj_AB,1212,18,2,2,0.409,0.839,2.34,2
21,cond_conj_AB,1212,17,3,2,0.123,0.837,3.24,2
21,cond_conj_AB,1212,13,4,2,0.006,0.67,3.9,2
21,cond_conj_AB,1212,8,5,2,0.123,0.44,4.6,2
21,cond_conj_AB,1212,9,6,2,0.251,0.448,5.1,2
21,cond_conj_AB,1212,10,7,2,0.636,0.428,5.83,2
21,cond_conj_AB,1212,7,8,2,0.94,0.263,6.37,2
21,cond_conj_AB,1212,12,9,2,0.893,0.434,7.23,2
21,cond_conj_AB,1212,16,10,1,0,0.851,8.7,2
21,cond_conj_AB,1212,20,11,1,0.661,0.854,9.43,2
21,cond_conj_AB,1212,15,12,1,0.369,0.654,10.13,2
21,cond_conj_AB,1212,14,13,1,0.239,0.658,10.6,2
21,cond_conj_AB,1212,5,14,1,0.27,0.245,11.7,2
21,cond_conj_AB,1212,11,15,1,0.757,0.436,12.47,2
21,cond_conj_AB,1212,6,16,1,0.383,0.186,13.47,2
21,cond_conj_AB,1212,1,17,1,0.245,0,14.27,2
21,cond_conj_AB,1212,2,18,1,0.492,0.026,15.38,2
21,cond_conj_AB,1212,4,19,1,0.884,0.044,16.2,2
21,cond_conj_AB,1212,3,20,2,0.632,0.015,19.93,2
21,cond_conj_AB,1213,16,1,2,0.291,0.848,1.17,3
21,cond_conj_AB,1213,13,2,2,0.554,0.656,1.87,3
21,cond_conj_AB,1213,17,3,2,0.573,0.878,2.34,3
21,cond_conj_AB,1213,19,4,2,0.803,0.867,2.97,3
21,cond_conj_AB,1213,20,5,2,0.914,0.845,3.57,3
21,cond_conj_AB,1213,15,6,2,0.957,0.631,4.34,3
21,cond_conj_AB,1213,6,7,2,0.188,0.225,5.17,3
21,cond_conj_AB,1213,2,8,2,0.267,0.057,5.73,3
21,cond_conj_AB,1213,3,9,2,0.545,0,6.57,3
21,cond_conj_AB,1213,1,10,2,0,0.022,7.37,3
21,cond_conj_AB,1213,11,11,1,0.015,0.678,9.73,3
21,cond_conj_AB,1213,12,12,1,0.388,0.646,10.6,3
21,cond_conj_AB,1213,14,13,1,0.641,0.651,11.43,3
21,cond_conj_AB,1213,18,14,1,0.664,0.856,12.07,3
21,cond_conj_AB,1213,10,15,1,0.931,0.426,12.95,3
21,cond_conj_AB,1213,9,16,1,0.507,0.45,13.75,3
21,cond_conj_AB,1213,8,17,1,0.408,0.233,14.87,3
21,cond_conj_AB,1213,7,18,1,0.319,0.253,15.72,3
21,cond_conj_AB,1213,4,19,1,0.676,0.04,16.43,3
21,cond_conj_AB,1213,5,20,1,0.908,0.014,17.13,3
21,cond_conj_AB,1214,18,1,1,0.106,0.887,2.64,4
21,cond_conj_AB,1214,15,2,1,0.154,0.697,3.8,4
21,cond_conj_AB,1214,11,3,1,0.246,0.5,4.7,4
21,cond_conj_AB,1214,5,4,1,0.267,0.289,5.43,4
21,cond_conj_AB,1214,1,5,1,0.131,0.04,6.23,4
21,cond_conj_AB,1214,2,6,1,0.513,0,7.07,4
21,cond_conj_AB,1214,8,7,1,0.649,0.245,7.67,4
21,cond_conj_AB,1214,3,8,1,0.886,0.076,8.8,4
21,cond_conj_AB,1214,9,9,1,0.9,0.253,9.3,4
