person,condition,trial,id,item_class,x,y,trial_p
4,ycup,34,51,2,0.352,0.656,4
4,ycup,34,52,2,0.318,0.646,4
4,ycup,34,53,2,0.298,0.581,4
4,ycup,34,54,2,0.352,0.626,4
4,ycup,34,55,2,0.3,0.36,4
4,ycup,34,56,2,0.286,0.404,4
4,ycup,34,57,2,0.354,0.404,4
4,ycup,34,58,2,0.3,0.439,4
4,ycup,34,59,2,0.34,0.384,4
4,ycup,34,60,2,0.32,0.37,4
4,ycup,34,61,2,0.404,0.793,4
4,ycup,34,62,2,0.404,0.773,4
4,ycup,34,63,2,0.439,0.738,4
4,ycup,34,64,2,0.384,0.728,4
4,ycup,34,65,2,0.384,0.807,4
4,ycup,34,66,2,0.37,0.773,4
4,ycup,34,67,2,0.386,0.024,4
4,ycup,34,68,2,0.441,0.044,4
4,ycup,34,69,2,0.421,0.085,4
4,ycup,34,70,2,0.386,0,4
4,ycup,34,71,2,0.441,0.01,4
4,ycup,34,72,2,0.406,0.01,4
4,ycup,34,73,2,0.427,0.229,4
4,ycup,34,74,2,0.406,0.215,4
4,ycup,34,75,2,0.386,0.205,4
4,ycup,34,76,2,0.441,0.215,4
4,ycup,34,77,2,0.441,0.249,4
4,ycup,34,78,2,0.406,0.249,4
4,ycup,34,79,2,0.406,0.98,4
4,ycup,34,80,2,0.386,0.915,4
4,ycup,34,81,2,0.386,0.94,4
4,ycup,34,82,2,0.441,0.96,4
4,ycup,34,83,2,0.421,1,4
4,ycup,34,84,2,0.386,0.994,4
4,ycup,34,85,2,0.491,0.34,4
4,ycup,34,86,2,0.545,0.414,4
4,ycup,34,87,2,0.531,0.364,4
4,ycup,34,88,2,0.545,0.384,4
4,ycup,34,89,2,0.491,0.419,4
4,ycup,34,90,2,0.477,0.384,4
4,ycup,34,91,2,0.517,0.644,4
4,ycup,34,92,2,0.517,0.664,4
4,ycup,34,93,2,0.531,0.684,4
4,ycup,34,94,2,0.551,0.674,4
4,ycup,34,95,2,0.497,0.6,4
4,ycup,34,96,2,0.537,0.624,4
4,ycup,34,97,2,0.547,0.111,4
4,ycup,34,98,2,0.588,0.135,4
4,ycup,34,99,2,0.602,0.155,4
4,ycup,34,100,2,0.567,0.121,4
4,ycup,34,101,2,0.567,0.175,4
4,ycup,34,102,2,0.547,0.189,4
4,ycup,34,103,2,0.533,0.859,4
4,ycup,34,104,2,0.602,0.859,4
4,ycup,34,105,2,0.547,0.893,4
4,ycup,34,106,2,0.547,0.839,4
4,ycup,34,107,2,0.588,0.839,4
4,ycup,34,108,2,0.567,0.859,4
4,ycup,34,109,2,0.59,0.489,4
4,ycup,34,110,2,0.644,0.509,4
4,ycup,34,111,2,0.59,0.465,4
4,ycup,34,112,2,0.59,0.543,4
4,ycup,34,113,2,0.644,0.475,4
4,ycup,34,114,2,0.61,0.475,4
4,ycup,34,115,2,0.728,0.684,4
4,ycup,34,116,2,0.708,0.67,4
4,ycup,34,117,2,0.742,0.704,4
4,ycup,34,118,2,0.688,0.66,4
4,ycup,34,119,2,0.688,0.684,4
4,ycup,34,120,2,0.742,0.734,4
4,ycup,34,121,2,0.708,0.33,4
4,ycup,34,122,2,0.688,0.266,4
4,ycup,34,123,2,0.688,0.344,4
4,ycup,34,124,2,0.742,0.276,4
4,ycup,34,125,2,0.728,0.29,4
4,ycup,34,126,2,0.708,0.31,4
4,ycup,34,127,2,0.722,0.119,4
4,ycup,34,128,2,0.757,0.085,4
4,ycup,34,129,2,0.791,0.085,4
4,ycup,34,130,2,0.777,0.099,4
4,ycup,34,131,2,0.791,0.119,4
4,ycup,34,132,2,0.771,0.159,4
4,ycup,34,133,2,0.791,0.861,4
4,ycup,34,134,2,0.722,0.895,4
4,ycup,34,135,2,0.771,0.936,4
4,ycup,34,136,2,0.791,0.926,4
4,ycup,34,137,2,0.736,0.851,4
4,ycup,34,138,2,0.791,0.895,4
4,ycup,34,139,2,0.773,0.487,4
4,ycup,34,140,2,0.793,0.527,4
4,ycup,34,141,2,0.827,0.507,4
4,ycup,34,142,2,0.759,0.507,4
4,ycup,34,143,2,0.793,0.473,4
4,ycup,34,144,2,0.793,0.507,4
4,ycup,35,1,2,0.054,0.537,5
4,ycup,35,2,2,0,0.463,5
4,ycup,35,3,2,0.02,0.507,5
4,ycup,35,4,2,0,0.487,5
4,ycup,35,5,2,0.054,0.473,5
4,ycup,35,6,2,0.054,0.507,5
4,ycup,35,7,2,0.05,0.091,5
4,ycup,35,8,2,0.07,0.105,5
4,ycup,35,9,2,0.016,0.125,5
4,ycup,35,10,2,0.05,0.145,5
4,ycup,35,11,2,0.05,0.125,5
4,ycup,35,12,2,0.085,0.091,5
4,ycup,35,13,2,0.016,0.889,5
4,ycup,35,14,2,0.05,0.855,5
4,ycup,35,15,2,0.064,0.93,5
4,ycup,35,16,2,0.085,0.92,5
4,ycup,35,17,2,0.03,0.869,5
4,ycup,35,18,2,0.05,0.889,5
4,ycup,35,19,2,0.105,0.704,5
4,ycup,35,20,2,0.105,0.724,5
4,ycup,35,21,2,0.07,0.704,5
4,ycup,35,22,2,0.085,0.66,5
4,ycup,35,23,2,0.119,0.744,5
4,ycup,35,24,2,0.139,0.734,5
4,ycup,35,25,2,0.115,0.38,5
4,ycup,35,26,2,0.169,0.312,5
4,ycup,35,27,2,0.169,0.346,5
4,ycup,35,28,2,0.135,0.366,5
4,ycup,35,29,2,0.115,0.326,5
4,ycup,35,30,2,0.149,0.386,5
4,ycup,35,31,2,0.157,0.509,5
4,ycup,35,32,2,0.171,0.489,5
4,ycup,35,33,2,0.171,0.543,5
4,ycup,35,34,2,0.191,0.475,5
4,ycup,35,35,2,0.191,0.529,5
4,ycup,35,36,2,0.225,0.539,5
4,ycup,35,37,2,0.266,0.145,5
4,ycup,35,38,2,0.28,0.195,5
4,ycup,35,39,2,0.245,0.165,5
4,ycup,35,40,2,0.26,0.205,5
4,ycup,35,41,2,0.225,0.199,5
4,ycup,35,42,2,0.245,0.185,5
4,ycup,35,43,2,0.26,0.889,5
4,ycup,35,44,2,0.211,0.849,5
4,ycup,35,45,2,0.245,0.869,5
4,ycup,35,46,2,0.28,0.815,5
4,ycup,35,47,2,0.225,0.829,5
4,ycup,35,48,2,0.225,0.883,5
4,ycup,35,49,2,0.318,0.626,5
4,ycup,35,50,2,0.298,0.581,5
4,ycup,35,51,2,0.318,0.646,5
4,ycup,35,52,2,0.352,0.626,5
4,ycup,35,53,2,0.352,0.656,5
4,ycup,35,54,2,0.318,0.592,5
4,ycup,35,55,2,0.3,0.36,5
4,ycup,35,56,2,0.286,0.404,5
4,ycup,35,57,2,0.354,0.404,5
4,ycup,35,58,2,0.3,0.439,5
4,ycup,35,59,2,0.34,0.384,5
4,ycup,35,60,2,0.32,0.37,5
4,ycup,35,61,2,0.404,0.773,5
4,ycup,35,62,2,0.384,0.728,5
4,ycup,35,63,2,0.404,0.793,5
4,ycup,35,64,2,0.439,0.738,5
4,ycup,35,65,2,0.37,0.773,5
4,ycup,35,66,2,0.384,0.807,5
4,ycup,35,67,2,0.386,0.024,5
4,ycup,35,68,2,0.441,0.044,5
4,ycup,35,69,2,0.421,0.085,5
4,ycup,35,70,2,0.386,0,5
4,ycup,35,71,2,0.441,0.01,5
4,ycup,35,72,2,0.406,0.01,5
4,ycup,35,73,2,0.386,0.205,5
4,ycup,35,74,2,0.406,0.215,5
4,ycup,35,75,2,0.441,0.215,5
4,ycup,35,76,2,0.441,0.249,5
4,ycup,35,77,2,0.427,0.229,5
4,ycup,35,78,2,0.406,0.249,5
4,ycup,35,79,2,0.386,0.994,5
4,ycup,35,80,2,0.441,0.96,5
4,ycup,35,81,2,0.406,0.98,5
4,ycup,35,82,2,0.386,0.94,5
4,ycup,35,83,2,0.421,1,5
4,ycup,35,84,2,0.386,0.915,5
4,ycup,35,85,2,0.531,0.364,5
4,ycup,35,86,2,0.545,0.384,5
4,ycup,35,87,2,0.491,0.34,5
4,ycup,35,88,2,0.491,0.419,5
4,ycup,35,89,2,0.477,0.384,5
4,ycup,35,90,2,0.545,0.414,5
4,ycup,35,91,2,0.517,0.664,5
4,ycup,35,92,2,0.537,0.624,5
4,ycup,35,93,2,0.531,0.684,5
4,ycup,35,94,2,0.497,0.6,5
4,ycup,35,95,2,0.551,0.674,5
4,ycup,35,96,2,0.517,0.644,5
4,ycup,35,97,2,0.567,0.121,5
4,ycup,35,98,2,0.567,0.175,5
4,ycup,35,99,2,0.602,0.155,5
4,ycup,35,100,2,0.547,0.189,5
4,ycup,35,101,2,0.588,0.135,5
4,ycup,35,102,2,0.547,0.111,5
4,ycup,35,103,2,0.547,0.893,5
4,ycup,35,104,2,0.567,0.859,5
4,ycup,35,105,2,0.533,0.859,5
4,ycup,35,106,2,0.602,0.859,5
4,ycup,35,107,2,0.588,0.839,5
4,ycup,35,108,2,0.547,0.839,5
4,ycup,35,109,2,0.644,0.509,5
4,ycup,35,110,2,0.61,0.475,5
4,ycup,35,111,2,0.59,0.465,5
4,ycup,35,112,2,0.59,0.489,5
4,ycup,35,113,2,0.644,0.475,5
4,ycup,35,114,2,0.59,0.543,5
4,ycup,35,115,2,0.742,0.704,5
4,ycup,35,116,2,0.742,0.734,5
4,ycup,35,117,2,0.688,0.684,5
4,ycup,35,118,2,0.728,0.684,5
4,ycup,35,119,2,0.708,0.67,5
4,ycup,35,120,2,0.688,0.66,5
4,ycup,35,121,2,0.708,0.33,5
4,ycup,35,122,2,0.688,0.266,5
4,ycup,35,123,2,0.688,0.344,5
4,ycup,35,124,2,0.742,0.276,5
4,ycup,35,125,2,0.728,0.29,5
4,ycup,35,126,2,0.708,0.31,5
4,ycup,35,127,2,0.722,0.119,5
4,ycup,35,128,2,0.757,0.085,5
4,ycup,35,129,2,0.791,0.085,5
4,ycup,35,130,2,0.777,0.099,5
4,ycup,35,131,2,0.791,0.119,5
4,ycup,35,132,2,0.771,0.159,5
4,ycup,35,133,2,0.791,0.861,5
4,ycup,35,134,2,0.722,0.895,5
4,ycup,35,135,2,0.771,0.936,5
4,ycup,35,136,2,0.791,0.926,5
4,ycup,35,137,2,0.736,0.851,5
4,ycup,35,138,2,0.791,0.895,5
4,ycup,35,139,2,0.793,0.527,5
4,ycup,35,140,2,0.793,0.507,5
4,ycup,35,141,2,0.793,0.507,5
4,ycup,35,142,2,0.773,0.487,5
4,ycup,35,143,2,0.827,0.507,5
4,ycup,35,144,2,0.759,0.507,5
4,ycup,36,1,2,0.054,0.537,6
4,ycup,36,2,2,0,0.463,6
4,ycup,36,3,2,0.02,0.507,6
4,ycup,36,4,2,0,0.487,6
4,ycup,36,5,2,0.054,0.473,6
4,ycup,36,6,2,0.054,0.507,6
4,ycup,36,7,2,0.05,0.091,6
4,ycup,36,8,2,0.07,0.105,6
4,ycup,36,9,2,0.016,0.125,6
4,ycup,36,10,2,0.05,0.145,6
4,ycup,36,11,2,0.05,0.125,6
4,ycup,36,12,2,0.085,0.091,6
4,ycup,36,13,2,0.016,0.889,6
4,ycup,36,14,2,0.05,0.855,6
4,ycup,36,15,2,0.064,0.93,6
4,ycup,36,16,2,0.085,0.92,6
4,ycup,36,17,2,0.03,0.869,6
4,ycup,36,18,2,0.05,0.889,6
4,ycup,36,19,2,0.105,0.704,6
4,ycup,36,20,2,0.105,0.724,6
4,ycup,36,21,2,0.07,0.704,6
4,ycup,36,22,2,0.085,0.66,6
4,ycup,36,23,2,0.119,0.744,6
4,ycup,36,24,2,0.139,0.734,6
4,ycup,36,25,2,0.169,0.312,6
4,ycup,36,26,2,0.169,0.346,6
4,ycup,36,27,2,0.135,0.366,6
4,ycup,36,28,2,0.115,0.326,6
4,ycup,36,29,2,0.149,0.386,6
4,ycup,36,30,2,0.115,0.38,6
4,ycup,36,31,2,0.171,0.489,6
4,ycup,36,32,2,0.171,0.543,6
4,ycup,36,33,2,0.191,0.475,6
4,ycup,36,34,2,0.191,0.529,6
4,ycup,36,35,2,0.225,0.539,6
4,ycup,36,36,2,0.157,0.509,6
4,ycup,36,37,2,0.266,0.145,6
4,ycup,36,38,2,0.28,0.195,6
4,ycup,36,39,2,0.245,0.165,6
4,ycup,36,40,2,0.26,0.205,6
4,ycup,36,41,2,0.225,0.199,6
4,ycup,36,42,2,0.245,0.185,6
4,ycup,36,43,2,0.26,0.889,6
4,ycup,36,44,2,0.211,0.849,6
4,ycup,36,45,2,0.245,0.869,6
4,ycup,36,46,2,0.28,0.815,6
4,ycup,36,47,2,0.225,0.829,6
4,ycup,36,48,2,0.225,0.883,6
4,ycup,36,49,2,0.318,0.592,6
4,ycup,36,50,2,0.318,0.626,6
4,ycup,36,51,2,0.352,0.656,6
4,ycup,36,52,2,0.318,0.646,6
4,ycup,36,53,2,0.298,0.581,6
4,ycup,36,54,2,0.352,0.626,6
4,ycup,36,55,2,0.354,0.404,6
4,ycup,36,56,2,0.3,0.439,6
4,ycup,36,57,2,0.34,0.384,6
4,ycup,36,58,2,0.3,0.36,6
4,ycup,36,59,2,0.32,0.37,6
4,ycup,36,60,2,0.286,0.404,6
4,ycup,36,61,2,0.37,0.773,6
4,ycup,36,62,2,0.404,0.773,6
4,ycup,36,63,2,0.439,0.738,6
4,ycup,36,64,2,0.384,0.807,6
4,ycup,36,65,2,0.384,0.728,6
4,ycup,36,66,2,0.404,0.793,6
4,ycup,36,67,2,0.386,0.024,6
4,ycup,36,68,2,0.441,0.044,6
4,ycup,36,69,2,0.421,0.085,6
4,ycup,36,70,2,0.386,0,6
4,ycup,36,71,2,0.441,0.01,6
4,ycup,36,72,2,0.406,0.01,6
4,ycup,36,73,2,0.427,0.229,6
4,ycup,36,74,2,0.406,0.215,6
4,ycup,36,75,2,0.386,0.205,6
4,ycup,36,76,2,0.441,0.215,6
4,ycup,36,77,2,0.441,0.249,6
4,ycup,36,78,2,0.406,0.249,6
4,ycup,36,79,2,0.386,0.994,6
4,ycup,36,80,2,0.441,0.96,6
4,ycup,36,81,2,0.406,0.98,6
4,ycup,36,82,2,0.386,0.94,6
4,ycup,36,83,2,0.421,1,6
4,ycup,36,84,2,0.386,0.915,6
4,ycup,36,85,2,0.545,0.384,6
4,ycup,36,86,2,0.491,0.34,6
4,ycup,36,87,2,0.491,0.419,6
4,ycup,36,88,2,0.477,0.384,6
4,ycup,36,89,2,0.545,0.414,6
4,ycup,36,90,2,0.531,0.364,6
4,ycup,36,91,2,0.551,0.674,6
4,ycup,36,92,2,0.537,0.624,6
4,ycup,36,93,2,0.517,0.644,6
4,ycup,36,94,2,0.517,0.664,6
4,ycup,36,95,2,0.531,0.684,6
4,ycup,36,96,2,0.497,0.6,6
4,ycup,36,97,2,0.547,0.111,6
4,ycup,36,98,2,0.588,0.135,6
4,ycup,36,99,2,0.602,0.155,6
4,ycup,36,100,2,0.567,0.121,6
4,ycup,36,101,2,0.567,0.175,6
4,ycup,36,102,2,0.547,0.189,6
4,ycup,36,103,2,0.547,0.893,6
4,ycup,36,104,2,0.567,0.859,6
4,ycup,36,105,2,0.533,0.859,6
4,ycup,36,106,2,0.602,0.859,6
4,ycup,36,107,2,0.588,0.839,6
4,ycup,36,108,2,0.547,0.839,6
4,ycup,36,109,2,0.644,0.475,6
4,ycup,36,110,2,0.61,0.475,6
4,ycup,36,111,2,0.644,0.509,6
4,ycup,36,112,2,0.59,0.543,6
4,ycup,36,113,2,0.59,0.489,6
4,ycup,36,114,2,0.59,0.465,6
4,ycup,36,115,2,0.742,0.704,6
4,ycup,36,116,2,0.742,0.734,6
4,ycup,36,117,2,0.688,0.684,6
4,ycup,36,118,2,0.728,0.684,6
4,ycup,36,119,2,0.708,0.67,6
4,ycup,36,120,2,0.688,0.66,6
4,ycup,36,121,2,0.708,0.33,6
4,ycup,36,122,2,0.688,0.266,6
4,ycup,36,123,2,0.688,0.344,6
4,ycup,36,124,2,0.742,0.276,6
4,ycup,36,125,2,0.728,0.29,6
4,ycup,36,126,2,0.708,0.31,6
4,ycup,36,127,2,0.722,0.119,6
4,ycup,36,128,2,0.757,0.085,6
4,ycup,36,129,2,0.791,0.085,6
4,ycup,36,130,2,0.777,0.099,6
4,ycup,36,131,2,0.791,0.119,6
4,ycup,36,132,2,0.771,0.159,6
4,ycup,36,133,2,0.791,0.861,6
4,ycup,36,134,2,0.722,0.895,6
4,ycup,36,135,2,0.771,0.936,6
4,ycup,36,136,2,0.791,0.926,6
4,ycup,36,137,2,0.736,0.851,6
4,ycup,36,138,2,0.791,0.895,6
4,ycup,36,139,2,0.773,0.487,6
4,ycup,36,140,2,0.793,0.527,6
4,ycup,36,141,2,0.827,0.507,6
4,ycup,36,142,2,0.759,0.507,6
4,ycup,36,143,2,0.793,0.473,6
4,ycup,36,144,2,0.793,0.507,6
4,ycup,37,1,2,0.054,0.537,7
4,ycup,37,2,2,0,0.463,7
4,ycup,37,3,2,0.02,0.507,7
4,ycup,37,4,2,0,0.487,7
4,ycup,37,5,2,0.054,0.473,7
4,ycup,37,6,2,0.054,0.507,7
4,ycup,37,7,2,0.05,0.091,7
4,ycup,37,8,2,0.07,0.105,7
4,ycup,37,9,2,0.016,0.125,7
4,ycup,37,10,2,0.05,0.145,7
4,ycup,37,11,2,0.05,0.125,7
4,ycup,37,12,2,0.085,0.091,7
4,ycup,37,13,2,0.016,0.889,7
4,ycup,37,14,2,0.05,0.855,7
4,ycup,37,15,2,0.064,0.93,7
4,ycup,37,16,2,0.085,0.92,7
4,ycup,37,17,2,0.03,0.869,7
4,ycup,37,18,2,0.05,0.889,7
4,ycup,37,19,2,0.105,0.704,7
4,ycup,37,20,2,0.105,0.724,7
4,ycup,37,21,2,0.07,0.704,7
4,ycup,37,22,2,0.085,0.66,7
4,ycup,37,23,2,0.119,0.744,7
4,ycup,37,24,2,0.139,0.734,7
4,ycup,37,25,2,0.169,0.346,7
4,ycup,37,26,2,0.115,0.38,7
4,ycup,37,27,2,0.135,0.366,7
4,ycup,37,28,2,0.169,0.312,7
4,ycup,37,29,2,0.115,0.326,7
4,ycup,37,30,2,0.149,0.386,7
4,ycup,37,31,2,0.171,0.489,7
4,ycup,37,32,2,0.171,0.543,7
4,ycup,37,33,2,0.191,0.475,7
4,ycup,37,34,2,0.191,0.529,7
4,ycup,37,35,2,0.225,0.539,7
4,ycup,37,36,2,0.157,0.509,7
4,ycup,37,37,2,0.225,0.199,7
4,ycup,37,38,2,0.266,0.145,7
4,ycup,37,39,2,0.245,0.185,7
4,ycup,37,40,2,0.245,0.165,7
4,ycup,37,41,2,0.26,0.205,7
4,ycup,37,42,2,0.28,0.195,7
4,ycup,37,43,2,0.26,0.889,7
4,ycup,37,44,2,0.211,0.849,7
4,ycup,37,45,2,0.245,0.869,7
4,ycup,37,46,2,0.28,0.815,7
4,ycup,37,47,2,0.225,0.829,7
4,ycup,37,48,2,0.225,0.883,7
4,ycup,37,49,2,0.352,0.626,7
4,ycup,37,50,2,0.318,0.626,7
4,ycup,37,51,2,0.352,0.656,7
4,ycup,37,52,2,0.318,0.646,7
4,ycup,37,53,2,0.298,0.581,7
4,ycup,37,54,2,0.318,0.592,7
4,ycup,37,55,2,0.3,0.439,7
4,ycup,37,56,2,0.286,0.404,7
4,ycup,37,57,2,0.34,0.384,7
4,ycup,37,58,2,0.354,0.404,7
4,ycup,37,59,2,0.32,0.37,7
4,ycup,37,60,2,0.3,0.36,7
4,ycup,37,61,2,0.404,0.773,7
4,ycup,37,62,2,0.384,0.728,7
4,ycup,37,63,2,0.404,0.793,7
4,ycup,37,64,2,0.439,0.738,7
4,ycup,37,65,2,0.37,0.773,7
4,ycup,37,66,2,0.384,0.807,7
4,ycup,37,67,2,0.386,0.024,7
4,ycup,37,68,2,0.441,0.044,7
4,ycup,37,69,2,0.421,0.085,7
4,ycup,37,70,2,0.386,0,7
4,ycup,37,71,2,0.441,0.01,7
4,ycup,37,72,2,0.406,0.01,7
4,ycup,37,73,2,0.386,0.205,7
4,ycup,37,74,2,0.441,0.249,7
4,ycup,37,75,2,0.406,0.249,7
4,ycup,37,76,2,0.441,0.215,7
4,ycup,37,77,2,0.427,0.229,7
4,ycup,37,78,2,0.406,0.215,7
4,ycup,37,79,2,0.386,0.994,7
4,ycup,37,80,2,0.441,0.96,7
4,ycup,37,81,2,0.406,0.98,7
4,ycup,37,82,2,0.386,0.94,7
4,ycup,37,83,2,0.421,1,7
4,ycup,37,84,2,0.386,0.915,7
4,ycup,37,85,2,0.491,0.34,7
4,ycup,37,86,2,0.545,0.414,7
4,ycup,37,87,2,0.531,0.364,7
4,ycup,37,88,2,0.545,0.384,7
4,ycup,37,89,2,0.491,0.419,7
4,ycup,37,90,2,0.477,0.384,7
4,ycup,37,91,2,0.517,0.664,7
4,ycup,37,92,2,0.531,0.684,7
4,ycup,37,93,2,0.551,0.674,7
4,ycup,37,94,2,0.497,0.6,7
4,ycup,37,95,2,0.517,0.644,7
4,ycup,37,96,2,0.537,0.624,7
4,ycup,37,97,2,0.547,0.111,7
4,ycup,37,98,2,0.588,0.135,7
4,ycup,37,99,2,0.602,0.155,7
4,ycup,37,100,2,0.567,0.121,7
4,ycup,37,101,2,0.567,0.175,7
4,ycup,37,102,2,0.547,0.189,7
4,ycup,37,103,2,0.547,0.893,7
4,ycup,37,104,2,0.567,0.859,7
4,ycup,37,105,2,0.533,0.859,7
4,ycup,37,106,2,0.602,0.859,7
4,ycup,37,107,2,0.588,0.839,7
4,ycup,37,108,2,0.547,0.839,7
4,ycup,37,109,2,0.59,0.489,7
4,ycup,37,110,2,0.644,0.509,7
4,ycup,37,111,2,0.59,0.465,7
4,ycup,37,112,2,0.59,0.543,7
4,ycup,37,113,2,0.644,0.475,7
4,ycup,37,114,2,0.61,0.475,7
4,ycup,37,115,2,0.742,0.704,7
4,ycup,37,116,2,0.742,0.734,7
4,ycup,37,117,2,0.688,0.684,7
4,ycup,37,118,2,0.728,0.684,7
4,ycup,37,119,2,0.708,0.67,7
4,ycup,37,120,2,0.688,0.66,7
4,ycup,37,121,2,0.708,0.33,7
4,ycup,37,122,2,0.688,0.266,7
4,ycup,37,123,2,0.688,0.344,7
4,ycup,37,124,2,0.742,0.276,7
4,ycup,37,125,2,0.728,0.29,7
4,ycup,37,126,2,0.708,0.31,7
4,ycup,37,127,2,0.722,0.119,7
4,ycup,37,128,2,0.757,0.085,7
4,ycup,37,129,2,0.791,0.085,7
4,ycup,37,130,2,0.777,0.099,7
4,ycup,37,131,2,0.791,0.119,7
4,ycup,37,132,2,0.771,0.159,7
4,ycup,37,133,2,0.791,0.861,7
4,ycup,37,134,2,0.722,0.895,7
4,ycup,37,135,2,0.771,0.936,7
4,ycup,37,136,2,0.791,0.926,7
4,ycup,37,137,2,0.736,0.851,7
4,ycup,37,138,2,0.791,0.895,7
4,ycup,37,139,2,0.773,0.487,7
4,ycup,37,140,2,0.793,0.527,7
4,ycup,37,141,2,0.827,0.507,7
4,ycup,37,142,2,0.759,0.507,7
4,ycup,37,143,2,0.793,0.473,7
4,ycup,37,144,2,0.793,0.507,7
4,ycup,38,1,2,0.054,0.537,8
4,ycup,38,2,2,0,0.463,8
4,ycup,38,3,2,0.02,0.507,8
4,ycup,38,4,2,0,0.487,8
4,ycup,38,5,2,0.054,0.473,8
4,ycup,38,6,2,0.054,0.507,8
4,ycup,38,7,2,0.05,0.091,8
4,ycup,38,8,2,0.07,0.105,8
4,ycup,38,9,2,0.016,0.125,8
4,ycup,38,10,2,0.05,0.145,8
4,ycup,38,11,2,0.05,0.125,8
4,ycup,38,12,2,0.085,0.091,8
4,ycup,38,13,2,0.064,0.93,8
4,ycup,38,14,2,0.085,0.92,8
4,ycup,38,15,2,0.05,0.855,8
4,ycup,38,16,2,0.03,0.869,8
4,ycup,38,17,2,0.05,0.889,8
4,ycup,38,18,2,0.016,0.889,8
4,ycup,38,19,2,0.105,0.704,8
4,ycup,38,20,2,0.105,0.724,8
4,ycup,38,21,2,0.07,0.704,8
4,ycup,38,22,2,0.085,0.66,8
4,ycup,38,23,2,0.119,0.744,8
4,ycup,38,24,2,0.139,0.734,8
4,ycup,38,25,2,0.115,0.38,8
4,ycup,38,26,2,0.169,0.312,8
4,ycup,38,27,2,0.169,0.346,8
4,ycup,38,28,2,0.135,0.366,8
4,ycup,38,29,2,0.115,0.326,8
4,ycup,38,30,2,0.149,0.386,8
4,ycup,38,31,2,0.157,0.509,8
4,ycup,38,32,2,0.171,0.489,8
4,ycup,38,33,2,0.171,0.543,8
4,ycup,38,34,2,0.191,0.475,8
4,ycup,38,35,2,0.191,0.529,8
4,ycup,38,36,2,0.225,0.539,8
4,ycup,38,37,2,0.266,0.145,8
4,ycup,38,38,2,0.28,0.195,8
4,ycup,38,39,2,0.245,0.165,8
4,ycup,38,40,2,0.26,0.205,8
4,ycup,38,41,2,0.225,0.199,8
4,ycup,38,42,2,0.245,0.185,8
4,ycup,38,43,2,0.245,0.869,8
4,ycup,38,44,2,0.211,0.849,8
4,ycup,38,45,2,0.225,0.829,8
4,ycup,38,46,2,0.225,0.883,8
4,ycup,38,47,2,0.26,0.889,8
4,ycup,38,48,2,0.28,0.815,8
4,ycup,38,49,2,0.318,0.646,8
4,ycup,38,50,2,0.298,0.581,8
4,ycup,38,51,2,0.318,0.592,8
4,ycup,38,52,2,0.352,0.626,8
4,ycup,38,53,2,0.352,0.656,8
4,ycup,38,54,2,0.318,0.626,8
4,ycup,38,55,2,0.3,0.36,8
4,ycup,38,56,2,0.286,0.404,8
4,ycup,38,57,2,0.354,0.404,8
4,ycup,38,58,2,0.3,0.439,8
4,ycup,38,59,2,0.34,0.384,8
4,ycup,38,60,2,0.32,0.37,8
4,ycup,38,61,2,0.439,0.738,8
4,ycup,38,62,2,0.404,0.793,8
4,ycup,38,63,2,0.37,0.773,8
4,ycup,38,64,2,0.384,0.807,8
4,ycup,38,65,2,0.384,0.728,8
4,ycup,38,66,2,0.404,0.773,8
4,ycup,38,67,2,0.386,0.024,8
4,ycup,38,68,2,0.441,0.044,8
4,ycup,38,69,2,0.421,0.085,8
4,ycup,38,70,2,0.386,0,8
4,ycup,38,71,2,0.441,0.01,8
4,ycup,38,72,2,0.406,0.01,8
4,ycup,38,73,2,0.427,0.229,8
4,ycup,38,74,2,0.406,0.215,8
4,ycup,38,75,2,0.386,0.205,8
4,ycup,38,76,2,0.441,0.215,8
4,ycup,38,77,2,0.441,0.249,8
4,ycup,38,78,2,0.406,0.249,8
4,ycup,38,79,2,0.386,0.994,8
4,ycup,38,80,2,0.441,0.96,8
4,ycup,38,81,2,0.406,0.98,8
4,ycup,38,82,2,0.386,0.94,8
4,ycup,38,83,2,0.421,1,8
4,ycup,38,84,2,0.386,0.915,8
4,ycup,38,85,2,0.491,0.34,8
4,ycup,38,86,2,0.545,0.414,8
4,ycup,38,87,2,0.531,0.364,8
4,ycup,38,88,2,0.545,0.384,8
4,ycup,38,89,2,0.491,0.419,8
4,ycup,38,90,2,0.477,0.384,8
4,ycup,38,91,2,0.517,0.664,8
4,ycup,38,92,2,0.531,0.684,8
4,ycup,38,93,2,0.551,0.674,8
4,ycup,38,94,2,0.497,0.6,8
4,ycup,38,95,2,0.517,0.644,8
4,ycup,38,96,2,0.537,0.624,8
4,ycup,38,97,2,0.547,0.111,8
4,ycup,38,98,2,0.588,0.135,8
4,ycup,38,99,2,0.602,0.155,8
4,ycup,38,100,2,0.567,0.121,8
4,ycup,38,101,2,0.567,0.175,8
4,ycup,38,102,2,0.547,0.189,8
4,ycup,38,103,2,0.588,0.839,8
4,ycup,38,104,2,0.547,0.839,8
4,ycup,38,105,2,0.533,0.859,8
4,ycup,38,106,2,0.602,0.859,8
4,ycup,38,107,2,0.567,0.859,8
4,ycup,38,108,2,0.547,0.893,8
4,ycup,38,109,2,0.644,0.509,8
4,ycup,38,110,2,0.59,0.543,8
