person,condition,trial,id,found,item_class,x,y,trial_p
8,bcup,71,87,2,1,0.563,0.095,1
8,bcup,71,88,3,1,0.494,0.095,1
8,bcup,71,89,4,1,0.508,0.051,1
8,bcup,71,86,5,1,0.549,0.075,1
8,bcup,71,90,6,1,0.563,0.126,1
8,bcup,71,110,7,1,0.662,0.221,1
8,bcup,71,111,8,1,0.607,0.2,1
8,bcup,71,114,9,1,0.628,0.221,1
8,bcup,71,113,10,1,0.662,0.186,1
8,bcup,71,109,11,1,0.662,0.251,1
8,bcup,71,112,12,1,0.628,0.241,1
8,bcup,71,122,13,1,0.692,0.02,1
8,bcup,71,123,14,1,0.706,0,1
8,bcup,71,126,15,1,0.761,0.02,1
8,bcup,71,124,16,1,0.747,0,1
8,bcup,71,125,17,1,0.741,0.061,1
8,bcup,71,143,18,1,0.826,0.259,1
8,bcup,71,140,19,1,0.812,0.184,1
8,bcup,71,141,20,1,0.832,0.198,1
8,bcup,71,144,21,1,0.791,0.253,1
8,bcup,71,139,22,1,0.791,0.174,1
8,bcup,71,142,23,1,0.846,0.219,1
8,bcup,71,120,24,1,0.727,0.383,1
8,bcup,71,119,25,1,0.706,0.372,1
8,bcup,71,115,26,1,0.741,0.457,1
8,bcup,71,116,27,1,0.727,0.417,1
8,bcup,71,118,28,1,0.747,0.397,1
8,bcup,71,117,29,1,0.761,0.383,1
8,bcup,71,108,30,1,0.619,0.603,1
8,bcup,71,106,31,1,0.619,0.573,1
8,bcup,71,105,32,1,0.565,0.607,1
8,bcup,71,107,33,1,0.565,0.553,1
8,bcup,71,103,34,1,0.599,0.613,1
8,bcup,71,104,35,1,0.585,0.538,1
8,bcup,71,133,36,1,0.755,0.565,1
8,bcup,71,138,37,1,0.81,0.64,1
8,bcup,71,136,38,1,0.81,0.609,1
8,bcup,71,134,39,1,0.775,0.63,1
8,bcup,71,135,40,1,0.81,0.575,1
8,bcup,71,137,41,1,0.775,0.609,1
8,bcup,71,63,42,1,0.401,0.441,1
8,bcup,71,66,43,1,0.401,0.52,1
8,bcup,71,61,44,1,0.455,0.451,1
8,bcup,71,62,45,1,0.435,0.526,1
8,bcup,71,64,46,1,0.455,0.516,1
8,bcup,71,65,47,1,0.401,0.466,1
8,bcup,71,79,48,1,0.457,0.64,1
8,bcup,71,80,49,1,0.443,0.654,1
8,bcup,71,81,50,1,0.457,0.674,1
8,bcup,71,84,51,1,0.403,0.654,1
8,bcup,71,83,52,1,0.403,0.709,1
8,bcup,71,82,53,1,0.423,0.674,1
8,bcup,71,47,54,1,0.227,0.563,1
8,bcup,71,48,55,1,0.241,0.518,1
8,bcup,71,45,56,1,0.296,0.528,1
8,bcup,71,46,57,1,0.261,0.563,1
8,bcup,71,44,58,1,0.296,0.563,1
8,bcup,71,43,59,1,0.281,0.543,1
8,bcup,71,23,60,1,0.119,0.417,1
8,bcup,71,19,61,1,0.14,0.397,1
8,bcup,71,20,62,1,0.085,0.417,1
8,bcup,71,22,63,1,0.099,0.372,1
8,bcup,71,21,64,1,0.154,0.447,1
8,bcup,71,24,65,1,0.099,0.451,1
8,bcup,71,18,66,1,0.085,0.583,1
8,bcup,71,13,67,1,0.099,0.603,1
8,bcup,71,14,68,1,0.065,0.569,1
8,bcup,71,16,69,1,0.065,0.623,1
8,bcup,71,17,70,1,0.03,0.603,1
8,bcup,71,15,71,1,0.099,0.569,1
8,bcup,71,53,72,1,0.314,0.294,1
8,bcup,71,50,73,1,0.314,0.318,1
8,bcup,71,49,74,1,0.314,0.372,1
8,bcup,71,52,75,1,0.368,0.368,1
8,bcup,71,54,76,1,0.3,0.338,1
8,bcup,71,51,77,1,0.348,0.379,1
8,bcup,71,33,78,1,0.186,0.176,1
8,bcup,71,32,79,1,0.172,0.221,1
8,bcup,71,36,80,1,0.206,0.241,1
8,bcup,71,31,81,1,0.227,0.2,1
8,bcup,71,35,82,1,0.206,0.186,1
8,bcup,71,34,83,1,0.186,0.2,1
8,bcup,71,5,84,1,0,0.219,1
8,bcup,71,2,85,1,0.014,0.174,1
8,bcup,71,6,86,1,0.034,0.184,1
8,bcup,71,3,87,1,0.049,0.259,1
8,bcup,71,4,88,1,0.014,0.198,1
8,bcup,72,85,1,1,0.508,0.421,2
8,bcup,72,90,2,1,0.563,0.387,2
8,bcup,72,86,3,1,0.494,0.387,2
8,bcup,72,89,4,1,0.508,0.342,2
8,bcup,72,87,5,1,0.549,0.366,2
8,bcup,72,88,6,1,0.563,0.417,2
8,bcup,72,74,7,1,0.423,0.251,2
8,bcup,72,78,8,1,0.457,0.281,2
8,bcup,72,73,9,1,0.423,0.217,2
8,bcup,72,75,10,1,0.389,0.251,2
8,bcup,72,77,11,1,0.403,0.231,2
8,bcup,72,76,12,1,0.443,0.231,2
8,bcup,72,98,13,1,0.565,0.111,2
8,bcup,72,99,14,1,0.551,0.156,2
8,bcup,72,97,15,1,0.565,0.136,2
8,bcup,72,101,16,1,0.619,0.186,2
8,bcup,72,102,17,1,0.619,0.121,2
8,bcup,72,100,18,1,0.619,0.156,2
8,bcup,72,69,19,1,0.389,0.045,2
8,bcup,72,72,20,1,0.443,0.024,2
8,bcup,72,67,21,1,0.457,0.075,2
8,bcup,72,70,22,1,0.403,0,2
8,bcup,72,71,23,1,0.423,0.01,2
8,bcup,72,68,24,1,0.403,0.079,2
8,bcup,72,37,25,1,0.296,0.132,2
8,bcup,72,40,26,1,0.241,0.2,2
8,bcup,72,42,27,1,0.241,0.146,2
8,bcup,72,41,28,1,0.296,0.166,2
8,bcup,72,39,29,1,0.261,0.186,2
8,bcup,72,38,30,1,0.296,0.196,2
8,bcup,72,8,31,1,0.065,0.126,2
8,bcup,72,12,32,1,0.085,0.105,2
8,bcup,72,10,33,1,0.03,0.126,2
8,bcup,72,9,34,1,0.045,0.081,2
8,bcup,72,11,35,1,0.065,0.146,2
8,bcup,72,7,36,1,0.065,0.126,2
8,bcup,72,27,37,1,0.15,0.314,2
8,bcup,72,26,38,1,0.13,0.304,2
8,bcup,72,29,39,1,0.17,0.328,2
8,bcup,72,28,40,1,0.13,0.328,2
8,bcup,72,30,41,1,0.164,0.389,2
8,bcup,72,3,42,1,0,0.51,2
8,bcup,72,2,43,1,0.014,0.466,2
8,bcup,72,6,44,1,0.034,0.476,2
8,bcup,72,5,45,1,0.049,0.551,2
8,bcup,72,1,46,1,0.014,0.49,2
8,bcup,72,4,47,1,0.055,0.49,2
8,bcup,72,32,48,1,0.186,0.468,2
8,bcup,72,36,49,1,0.172,0.512,2
8,bcup,72,33,50,1,0.206,0.532,2
8,bcup,72,35,51,1,0.227,0.492,2
8,bcup,72,34,52,1,0.206,0.478,2
8,bcup,72,56,53,1,0.356,0.387,2
8,bcup,72,57,54,1,0.302,0.407,2
8,bcup,72,59,55,1,0.336,0.407,2
8,bcup,72,55,56,1,0.37,0.407,2
8,bcup,72,58,57,1,0.336,0.372,2
8,bcup,72,60,58,1,0.37,0.437,2
8,bcup,72,49,59,1,0.314,0.585,2
8,bcup,72,50,60,1,0.314,0.609,2
8,bcup,72,53,61,1,0.314,0.664,2
8,bcup,72,51,62,1,0.368,0.66,2
8,bcup,72,54,63,1,0.3,0.63,2
8,bcup,72,52,64,1,0.348,0.67,2
8,bcup,72,61,65,1,0.401,0.733,2
8,bcup,72,66,66,1,0.401,0.812,2
8,bcup,72,62,67,1,0.455,0.743,2
8,bcup,72,64,68,1,0.435,0.818,2
8,bcup,72,65,69,1,0.455,0.808,2
8,bcup,72,63,70,1,0.401,0.757,2
8,bcup,72,95,71,1,0.534,0.648,2
8,bcup,72,96,72,1,0.555,0.628,2
8,bcup,72,93,73,1,0.569,0.678,2
8,bcup,72,94,74,1,0.569,0.648,2
8,bcup,72,92,75,1,0.514,0.682,2
8,bcup,72,91,76,1,0.549,0.688,2
8,bcup,72,108,77,1,0.619,0.895,2
8,bcup,72,106,78,1,0.619,0.864,2
8,bcup,72,105,79,1,0.565,0.899,2
8,bcup,72,107,80,1,0.565,0.844,2
8,bcup,72,103,81,1,0.599,0.905,2
8,bcup,72,104,82,1,0.585,0.83,2
8,bcup,72,82,83,1,0.457,0.931,2
8,bcup,72,83,84,1,0.443,0.945,2
8,bcup,72,84,85,1,0.457,0.966,2
8,bcup,73,85,1,1,0.478,0.079,3
8,bcup,73,87,2,1,0.532,0.045,3
8,bcup,73,89,3,1,0.464,0.045,3
8,bcup,73,88,4,1,0.478,0,3
8,bcup,73,86,5,1,0.518,0.024,3
8,bcup,73,90,6,1,0.532,0.075,3
8,bcup,73,110,7,1,0.632,0.17,3
8,bcup,73,111,8,1,0.577,0.15,3
8,bcup,73,113,9,1,0.632,0.136,3
8,bcup,73,114,10,1,0.632,0.2,3
8,bcup,73,109,11,1,0.597,0.19,3
8,bcup,73,112,12,1,0.597,0.17,3
8,bcup,73,143,13,1,0.796,0.209,3
8,bcup,73,140,14,1,0.781,0.134,3
8,bcup,73,141,15,1,0.802,0.148,3
8,bcup,73,144,16,1,0.761,0.202,3
8,bcup,73,139,17,1,0.761,0.123,3
8,bcup,73,142,18,1,0.816,0.168,3
8,bcup,73,116,19,1,0.696,0.332,3
8,bcup,73,119,20,1,0.676,0.322,3
8,bcup,73,120,21,1,0.711,0.407,3
8,bcup,73,118,22,1,0.696,0.366,3
8,bcup,73,117,23,1,0.717,0.346,3
8,bcup,73,93,24,1,0.504,0.306,3
8,bcup,73,94,25,1,0.524,0.285,3
8,bcup,73,92,26,1,0.538,0.336,3
8,bcup,73,91,27,1,0.538,0.306,3
8,bcup,73,95,28,1,0.484,0.34,3
8,bcup,73,96,29,1,0.518,0.346,3
8,bcup,73,108,30,1,0.589,0.553,3
8,bcup,73,106,31,1,0.589,0.522,3
8,bcup,73,105,32,1,0.534,0.557,3
8,bcup,73,107,33,1,0.534,0.502,3
8,bcup,73,103,34,1,0.569,0.563,3
8,bcup,73,104,35,1,0.555,0.488,3
8,bcup,73,133,36,1,0.725,0.514,3
8,bcup,73,137,37,1,0.779,0.589,3
8,bcup,73,135,38,1,0.779,0.559,3
8,bcup,73,136,39,1,0.745,0.579,3
8,bcup,73,138,40,1,0.779,0.524,3
8,bcup,73,134,41,1,0.745,0.559,3
8,bcup,73,81,42,1,0.427,0.589,3
8,bcup,73,80,43,1,0.413,0.603,3
8,bcup,73,84,44,1,0.427,0.623,3
8,bcup,73,83,45,1,0.372,0.603,3
8,bcup,73,82,46,1,0.372,0.658,3
8,bcup,73,64,47,1,0.37,0.391,3
8,bcup,73,65,48,1,0.37,0.47,3
8,bcup,73,62,49,1,0.425,0.401,3
8,bcup,73,66,50,1,0.405,0.476,3
8,bcup,73,61,51,1,0.425,0.466,3
8,bcup,73,63,52,1,0.37,0.415,3
8,bcup,73,47,53,1,0.196,0.512,3
8,bcup,73,45,54,1,0.211,0.468,3
8,bcup,73,48,55,1,0.265,0.478,3
8,bcup,73,46,56,1,0.231,0.512,3
8,bcup,73,43,57,1,0.265,0.512,3
8,bcup,73,44,58,1,0.251,0.492,3
8,bcup,73,23,59,1,0.089,0.366,3
8,bcup,73,20,60,1,0.109,0.346,3
8,bcup,73,24,61,1,0.055,0.366,3
8,bcup,73,21,62,1,0.069,0.322,3
8,bcup,73,22,63,1,0.123,0.397,3
8,bcup,73,19,64,1,0.069,0.401,3
8,bcup,73,18,65,1,0.055,0.532,3
8,bcup,73,13,66,1,0.069,0.553,3
8,bcup,73,14,67,1,0.034,0.518,3
8,bcup,73,16,68,1,0.034,0.573,3
8,bcup,73,15,69,1,0,0.553,3
8,bcup,73,17,70,1,0.069,0.518,3
8,bcup,74,60,1,1,0.326,0.387,4
8,bcup,74,58,2,1,0.271,0.407,4
8,bcup,74,55,3,1,0.306,0.407,4
8,bcup,74,57,4,1,0.34,0.407,4
8,bcup,74,59,5,1,0.306,0.372,4
8,bcup,74,56,6,1,0.34,0.437,4
8,bcup,74,74,7,1,0.393,0.251,4
8,bcup,74,73,8,1,0.427,0.281,4
8,bcup,74,78,9,1,0.393,0.217,4
8,bcup,74,75,10,1,0.358,0.251,4
8,bcup,74,77,11,1,0.372,0.231,4
8,bcup,74,76,12,1,0.413,0.231,4
8,bcup,74,30,13,1,0.119,0.314,4
8,bcup,74,27,14,1,0.099,0.304,4
8,bcup,74,25,15,1,0.14,0.328,4
8,bcup,74,26,16,1,0.099,0.328,4
8,bcup,74,28,17,1,0.134,0.389,4
8,bcup,74,29,18,1,0.154,0.314,4
8,bcup,74,38,19,1,0.265,0.132,4
8,bcup,74,41,20,1,0.211,0.2,4
8,bcup,74,42,21,1,0.211,0.146,4
8,bcup,74,40,22,1,0.265,0.166,4
8,bcup,74,37,23,1,0.231,0.186,4
8,bcup,74,39,24,1,0.265,0.196,4
8,bcup,74,10,25,1,0.034,0.126,4
8,bcup,74,12,26,1,0.055,0.105,4
8,bcup,74,7,27,1,0,0.126,4
8,bcup,74,9,28,1,0.014,0.16,4
8,bcup,74,8,29,1,0.014,0.081,4
8,bcup,74,11,30,1,0.034,0.146,4
8,bcup,74,67,31,1,0.358,0.045,4
8,bcup,74,72,32,1,0.413,0.024,4
8,bcup,74,69,33,1,0.427,0.075,4
8,bcup,74,68,34,1,0.372,0,4
8,bcup,74,71,35,1,0.393,0.01,4
8,bcup,74,70,36,1,0.372,0.079,4
8,bcup,74,98,37,1,0.534,0.111,4
8,bcup,74,99,38,1,0.52,0.156,4
8,bcup,74,97,39,1,0.534,0.136,4
8,bcup,74,101,40,1,0.589,0.121,4
8,bcup,74,102,41,1,0.589,0.156,4
8,bcup,74,100,42,1,0.555,0.156,4
8,bcup,74,89,43,1,0.478,0.421,4
8,bcup,74,86,44,1,0.532,0.387,4
8,bcup,74,90,45,1,0.464,0.387,4
8,bcup,74,85,46,1,0.478,0.342,4
8,bcup,74,87,47,1,0.518,0.366,4
8,bcup,74,88,48,1,0.532,0.417,4
8,bcup,74,121,49,1,0.662,0.312,4
8,bcup,74,122,50,1,0.676,0.291,4
8,bcup,74,126,51,1,0.731,0.312,4
8,bcup,74,124,52,1,0.717,0.291,4
8,bcup,74,123,53,1,0.711,0.352,4
8,bcup,74,125,54,1,0.676,0.267,4
8,bcup,74,132,55,1,0.779,0.15,4
8,bcup,74,129,56,1,0.765,0.099,4
8,bcup,74,128,57,1,0.725,0.075,4
8,bcup,74,127,58,1,0.759,0.16,4
8,bcup,74,130,59,1,0.745,0.14,4
8,bcup,74,131,60,1,0.711,0.119,4
8,bcup,74,112,61,1,0.632,0.512,4
8,bcup,74,110,62,1,0.577,0.492,4
8,bcup,74,114,63,1,0.597,0.512,4
8,bcup,74,111,64,1,0.632,0.478,4
8,bcup,74,109,65,1,0.632,0.543,4
8,bcup,74,113,66,1,0.597,0.532,4
8,bcup,74,144,67,1,0.796,0.551,4
8,bcup,74,142,68,1,0.781,0.476,4
8,bcup,74,143,69,1,0.802,0.49,4
8,bcup,75,49,1,1,0.283,0.51,5
8,bcup,75,50,2,1,0.283,0.534,5
8,bcup,75,53,3,1,0.283,0.589,5
8,bcup,75,51,4,1,0.338,0.585,5
8,bcup,75,54,5,1,0.269,0.555,5
8,bcup,75,52,6,1,0.318,0.595,5
8,bcup,75,33,7,1,0.156,0.393,5
8,bcup,75,32,8,1,0.142,0.437,5
8,bcup,75,36,9,1,0.176,0.457,5
8,bcup,75,31,10,1,0.196,0.417,5
8,bcup,75,35,11,1,0.176,0.403,5
8,bcup,75,34,12,1,0.156,0.417,5
8,bcup,75,23,13,1,0.089,0.634,5
8,bcup,75,24,14,1,0.109,0.613,5
8,bcup,75,19,15,1,0.055,0.634,5
8,bcup,75,21,16,1,0.069,0.589,5
8,bcup,75,22,17,1,0.123,0.664,5
8,bcup,75,20,18,1,0.069,0.668,5
8,bcup,75,45,19,1,0.196,0.779,5
8,bcup,75,48,20,1,0.211,0.735,5
8,bcup,75,47,21,1,0.265,0.745,5
8,bcup,75,46,22,1,0.231,0.779,5
8,bcup,75,43,23,1,0.265,0.779,5
8,bcup,75,44,24,1,0.251,0.759,5
8,bcup,75,18,25,1,0.055,0.8,5
8,bcup,75,13,26,1,0.069,0.82,5
8,bcup,75,15,27,1,0.034,0.785,5
8,bcup,75,17,28,1,0.034,0.84,5
8,bcup,75,16,29,1,0,0.82,5
8,bcup,75,14,30,1,0.069,0.785,5
8,bcup,75,62,31,1,0.37,0.658,5
8,bcup,75,64,32,1,0.37,0.737,5
8,bcup,75,65,33,1,0.425,0.668,5
8,bcup,75,63,34,1,0.405,0.743,5
8,bcup,75,66,35,1,0.425,0.733,5
8,bcup,75,61,36,1,0.37,0.682,5
8,bcup,75,82,37,1,0.427,0.856,5
8,bcup,75,84,38,1,0.413,0.87,5
8,bcup,75,83,39,1,0.427,0.891,5
8,bcup,75,81,40,1,0.372,0.87,5
8,bcup,75,80,41,1,0.372,0.925,5
8,bcup,75,79,42,1,0.393,0.891,5
8,bcup,75,106,43,1,0.589,0.82,5
8,bcup,75,108,44,1,0.589,0.789,5
8,bcup,75,105,45,1,0.534,0.824,5
8,bcup,75,107,46,1,0.534,0.769,5
8,bcup,75,103,47,1,0.569,0.83,5
8,bcup,75,104,48,1,0.555,0.755,5
8,bcup,75,134,49,1,0.725,0.781,5
8,bcup,75,138,50,1,0.779,0.856,5
8,bcup,75,136,51,1,0.779,0.826,5
8,bcup,75,137,52,1,0.745,0.846,5
8,bcup,75,135,53,1,0.779,0.791,5
8,bcup,75,117,54,1,0.696,0.599,5
8,bcup,75,118,55,1,0.676,0.589,5
8,bcup,75,119,56,1,0.711,0.674,5
8,bcup,75,120,57,1,0.696,0.634,5
8,bcup,75,115,58,1,0.717,0.613,5
8,bcup,75,116,59,1,0.731,0.599,5
8,bcup,75,142,60,1,0.796,0.476,5
8,bcup,75,139,61,1,0.781,0.401,5
8,bcup,75,144,62,1,0.802,0.415,5
8,bcup,75,141,63,1,0.761,0.47,5
8,bcup,75,140,64,1,0.761,0.391,5
8,bcup,75,143,65,1,0.816,0.435,5
8,bcup,75,125,66,1,0.662,0.237,5
8,bcup,75,123,67,1,0.676,0.217,5
8,bcup,75,124,68,1,0.731,0.237,5
8,bcup,75,121,69,1,0.717,0.217,5
8,bcup,75,122,70,1,0.711,0.277,5
8,bcup,75,126,71,1,0.676,0.192,5
8,bcup,75,132,72,1,0.779,0.075,5
8,bcup,75,130,73,1,0.765,0.024,5
8,bcup,75,131,74,1,0.725,0,5
8,bcup,75,127,75,1,0.759,0.085,5
8,bcup,75,128,76,1,0.745,0.065,5
8,bcup,75,129,77,1,0.711,0.045,5
8,bcup,75,101,78,1,0.534,0.036,5
8,bcup,75,102,79,1,0.52,0.081,5
8,bcup,76,52,1,1,0.314,0.504,6
8,bcup,76,54,2,1,0.314,0.528,6
8,bcup,76,49,3,1,0.314,0.583,6
8,bcup,76,50,4,1,0.368,0.579,6
8,bcup,76,53,5,1,0.3,0.549,6
8,bcup,76,51,6,1,0.348,0.589,6
8,bcup,76,61,7,1,0.401,0.652,6
8,bcup,76,66,8,1,0.401,0.731,6
8,bcup,76,63,9,1,0.455,0.662,6
8,bcup,76,65,10,1,0.435,0.737,6
8,bcup,76,64,11,1,0.455,0.727,6
8,bcup,76,62,12,1,0.401,0.676,6
8,bcup,76,106,13,1,0.619,0.814,6
8,bcup,76,108,14,1,0.619,0.783,6
8,bcup,76,104,15,1,0.565,0.818,6
8,bcup,76,103,16,1,0.565,0.763,6
8,bcup,76,107,17,1,0.585,0.749,6
8,bcup,76,105,18,1,0.585,0.783,6
8,bcup,76,133,19,1,0.755,0.775,6
8,bcup,76,138,20,1,0.81,0.85,6
8,bcup,76,137,21,1,0.81,0.82,6
8,bcup,76,135,22,1,0.775,0.84,6
8,bcup,76,134,23,1,0.81,0.785,6
8,bcup,76,136,24,1,0.775,0.82,6
8,bcup,76,81,25,1,0.457,0.85,6
8,bcup,76,79,26,1,0.443,0.864,6
8,bcup,76,80,27,1,0.403,0.864,6
8,bcup,76,84,28,1,0.403,0.919,6
8,bcup,76,82,29,1,0.423,0.885,6
8,bcup,76,83,30,1,0.423,0.885,6
8,bcup,76,47,31,1,0.227,0.773,6
8,bcup,76,45,32,1,0.241,0.729,6
8,bcup,76,48,33,1,0.296,0.739,6
8,bcup,76,46,34,1,0.261,0.773,6
8,bcup,76,43,35,1,0.296,0.773,6
8,bcup,76,44,36,1,0.281,0.753,6
8,bcup,76,18,37,1,0.085,0.794,6
8,bcup,76,13,38,1,0.099,0.814,6
8,bcup,76,14,39,1,0.065,0.779,6
8,bcup,76,15,40,1,0.065,0.834,6
8,bcup,76,16,41,1,0.03,0.814,6
8,bcup,76,17,42,1,0.099,0.779,6
8,bcup,76,24,43,1,0.119,0.628,6
8,bcup,76,23,44,1,0.14,0.607,6
8,bcup,76,19,45,1,0.085,0.628,6
8,bcup,76,21,46,1,0.099,0.583,6
8,bcup,76,20,47,1,0.154,0.658,6
8,bcup,76,22,48,1,0.099,0.662,6
8,bcup,76,4,49,1,0,0.429,6
8,bcup,76,1,50,1,0.014,0.385,6
8,bcup,76,5,51,1,0.034,0.395,6
8,bcup,76,2,52,1,0.049,0.47,6
8,bcup,76,3,53,1,0.014,0.409,6
8,bcup,76,6,54,1,0.055,0.409,6
8,bcup,76,29,55,1,0.15,0.233,6
8,bcup,76,28,56,1,0.13,0.223,6
8,bcup,76,26,57,1,0.17,0.247,6
8,bcup,76,25,58,1,0.164,0.308,6
8,bcup,76,27,59,1,0.184,0.233,6
8,bcup,76,30,60,1,0.15,0.267,6
8,bcup,76,10,61,1,0.065,0.045,6
8,bcup,76,12,62,1,0.085,0.024,6
8,bcup,76,7,63,1,0.03,0.045,6
8,bcup,76,9,64,1,0.045,0.079,6
8,bcup,76,8,65,1,0.045,0,6
8,bcup,76,11,66,1,0.065,0.065,6
8,bcup,76,41,67,1,0.296,0.051,6
8,bcup,76,40,68,1,0.241,0.119,6
8,bcup,76,42,69,1,0.241,0.065,6
8,bcup,77,92,1,1,0.504,0.567,7
8,bcup,77,91,2,1,0.524,0.547,7
8,bcup,77,95,3,1,0.538,0.597,7
8,bcup,77,96,4,1,0.538,0.567,7
8,bcup,77,93,5,1,0.484,0.601,7
8,bcup,77,94,6,1,0.518,0.607,7
8,bcup,77,116,7,1,0.696,0.593,7
8,bcup,77,115,8,1,0.676,0.583,7
8,bcup,77,119,9,1,0.711,0.668,7
8,bcup,77,120,10,1,0.696,0.628,7
8,bcup,77,118,11,1,0.717,0.607,7
8,bcup,77,117,12,1,0.731,0.593,7
8,bcup,77,108,13,1,0.589,0.814,7
8,bcup,77,106,14,1,0.589,0.783,7
8,bcup,77,105,15,1,0.534,0.818,7
8,bcup,77,107,16,1,0.534,0.763,7
8,bcup,77,103,17,1,0.569,0.824,7
8,bcup,77,104,18,1,0.555,0.749,7
8,bcup,77,133,19,1,0.725,0.775,7
8,bcup,77,137,20,1,0.779,0.85,7
8,bcup,77,135,21,1,0.779,0.82,7
8,bcup,77,138,22,1,0.745,0.84,7
8,bcup,77,136,23,1,0.779,0.785,7
8,bcup,77,134,24,1,0.745,0.82,7
8,bcup,77,65,25,1,0.37,0.652,7
8,bcup,77,64,26,1,0.37,0.731,7
8,bcup,77,62,27,1,0.425,0.662,7
8,bcup,77,66,28,1,0.405,0.737,7
8,bcup,77,61,29,1,0.425,0.727,7
8,bcup,77,63,30,1,0.37,0.676,7
8,bcup,77,52,31,1,0.283,0.504,7
8,bcup,77,54,32,1,0.283,0.528,7
8,bcup,77,51,33,1,0.283,0.583,7
8,bcup,77,53,34,1,0.338,0.579,7
8,bcup,77,50,35,1,0.269,0.549,7
8,bcup,77,49,36,1,0.318,0.589,7
8,bcup,77,34,37,1,0.156,0.387,7
8,bcup,77,33,38,1,0.142,0.431,7
8,bcup,77,36,39,1,0.176,0.451,7
8,bcup,77,32,40,1,0.196,0.411,7
8,bcup,77,35,41,1,0.156,0.411,7
8,bcup,77,29,42,1,0.119,0.233,7
8,bcup,77,27,43,1,0.099,0.223,7
8,bcup,77,30,44,1,0.14,0.247,7
8,bcup,77,26,45,1,0.099,0.247,7
8,bcup,77,25,46,1,0.134,0.308,7
8,bcup,77,28,47,1,0.154,0.233,7
8,bcup,77,10,48,1,0.034,0.045,7
8,bcup,77,12,49,1,0.055,0.024,7
8,bcup,77,9,50,1,0,0.045,7
8,bcup,77,7,51,1,0.014,0.079,7
8,bcup,77,8,52,1,0.014,0,7
8,bcup,77,11,53,1,0.034,0.065,7
8,bcup,77,39,54,1,0.265,0.051,7
8,bcup,77,40,55,1,0.211,0.119,7
8,bcup,77,38,56,1,0.211,0.065,7
8,bcup,77,41,57,1,0.265,0.085,7
8,bcup,77,42,58,1,0.231,0.105,7
8,bcup,77,76,59,1,0.393,0.17,7
8,bcup,77,77,60,1,0.427,0.2,7
8,bcup,77,74,61,1,0.393,0.136,7
8,bcup,77,75,62,1,0.358,0.17,7
8,bcup,77,78,63,1,0.372,0.15,7
8,bcup,77,88,64,1,0.478,0.34,7
8,bcup,77,87,65,1,0.532,0.306,7
8,bcup,77,89,66,1,0.464,0.306,7
8,bcup,77,86,67,1,0.478,0.261,7
8,bcup,77,90,68,1,0.518,0.285,7
8,bcup,77,85,69,1,0.532,0.336,7
8,bcup,77,110,70,1,0.632,0.431,7
8,bcup,77,111,71,1,0.577,0.411,7
8,bcup,77,114,72,1,0.597,0.431,7
8,bcup,77,109,73,1,0.632,0.397,7
8,bcup,77,112,74,1,0.632,0.462,7
8,bcup,77,113,75,1,0.597,0.451,7
8,bcup,77,143,76,1,0.796,0.47,7
8,bcup,77,140,77,1,0.781,0.395,7
8,bcup,77,141,78,1,0.802,0.409,7
8,bcup,77,144,79,1,0.761,0.464,7
8,bcup,77,139,80,1,0.761,0.385,7
8,bcup,77,142,81,1,0.816,0.429,7
8,bcup,78,60,1,1,0.356,0.387,8
8,bcup,78,58,2,1,0.302,0.407,8
8,bcup,78,55,3,1,0.336,0.407,8
8,bcup,78,59,4,1,0.37,0.407,8
8,bcup,78,57,5,1,0.336,0.372,8
8,bcup,78,56,6,1,0.37,0.437,8
8,bcup,78,76,7,1,0.423,0.251,8
8,bcup,78,77,8,1,0.457,0.281,8
8,bcup,78,73,9,1,0.423,0.217,8
8,bcup,78,75,10,1,0.389,0.251,8
8,bcup,78,78,11,1,0.403,0.231,8
8,bcup,78,74,12,1,0.443,0.231,8
8,bcup,78,72,13,1,0.389,0.045,8
8,bcup,78,68,14,1,0.443,0.024,8
8,bcup,78,71,15,1,0.457,0.075,8
8,bcup,78,69,16,1,0.403,0,8
8,bcup,78,70,17,1,0.423,0.01,8
8,bcup,78,40,18,1,0.296,0.132,8
8,bcup,78,37,19,1,0.241,0.2,8
8,bcup,78,42,20,1,0.241,0.146,8
8,bcup,78,41,21,1,0.296,0.166,8
8,bcup,78,38,22,1,0.261,0.186,8
8,bcup,78,39,23,1,0.296,0.196,8
8,bcup,78,7,24,1,0.065,0.126,8
8,bcup,78,12,25,1,0.085,0.105,8
8,bcup,78,10,26,1,0.03,0.126,8
8,bcup,78,9,27,1,0.045,0.16,8
8,bcup,78,8,28,1,0.045,0.081,8
8,bcup,78,11,29,1,0.065,0.146,8
8,bcup,78,27,30,1,0.15,0.314,8
8,bcup,78,29,31,1,0.13,0.304,8
8,bcup,78,26,32,1,0.17,0.328,8
8,bcup,78,30,33,1,0.13,0.328,8
8,bcup,78,28,34,1,0.164,0.389,8
8,bcup,78,3,35,1,0,0.51,8
8,bcup,78,5,36,1,0.014,0.466,8
8,bcup,78,2,37,1,0.034,0.476,8
8,bcup,78,6,38,1,0.049,0.551,8
8,bcup,78,4,39,1,0.014,0.49,8
8,bcup,78,31,40,1,0.186,0.468,8
8,bcup,78,36,41,1,0.172,0.512,8
8,bcup,78,32,42,1,0.206,0.532,8
8,bcup,78,35,43,1,0.227,0.492,8
