person,condition,trial,id,item_class,x,y,rt,trial_p
5,conj_rot,106,35,2,175,340,4.23,4
5,conj_rot,106,49,2,7,447,5.17,4
5,conj_rot,106,27,1,128,134,7.37,4
5,conj_rot,106,20,1,199,53,8.2,4
5,conj_rot,106,46,1,-232,234,9.22,4
5,conj_rot,106,44,1,-399,79,10.12,4
5,conj_rot,106,43,2,-456,-24,11.02,4
5,conj_rot,106,33,2,-29,122,12.63,4
5,conj_rot,106,42,2,64,372,14.3,4
5,conj_rot,106,25,2,-22,2,15.32,4
5,conj_rot,106,18,1,90,-81,16.17,4
5,conj_rot,106,13,1,314,-13,17.2,4
5,conj_rot,106,24,2,-96,-92,18.9,4
5,conj_rot,106,12,2,226,-76,20.3,4
5,conj_rot,106,11,1,136,-171,21.03,4
5,conj_rot,106,16,1,-68,-218,22.2,4
5,conj_rot,106,2,2,82,-400,24.74,4
5,conj_rot,106,9,2,14,-297,25.48,4
5,conj_rot,106,36,1,-373,-90,27.02,4
5,conj_rot,106,22,2,-224,-208,28.08,4
5,conj_rot,106,4,1,226,-237,29.54,4
5,conj_rot,106,15,2,-162,-315,31.8,4
5,conj_rot,107,49,1,21,469,1.65,5
5,conj_rot,107,48,2,-62,381,2.42,5
5,conj_rot,107,47,2,-157,317,3.23,5
5,conj_rot,107,37,1,-331,-14,5.37,5
5,conj_rot,107,36,1,-403,-72,6.72,5
5,conj_rot,107,38,1,-207,50,7.67,5
5,conj_rot,107,39,1,-151,133,8.42,5
5,conj_rot,107,27,2,162,141,9.53,5
5,conj_rot,107,41,2,6,307,10.52,5
5,conj_rot,107,17,2,-10,-141,11.37,5
5,conj_rot,107,30,2,-187,-86,12.07,5
5,conj_rot,107,29,2,-297,-132,12.83,5
5,conj_rot,107,10,2,45,-235,13.9,5
5,conj_rot,107,3,2,124,-292,15.77,5
5,conj_rot,107,8,1,-55,-391,16.62,5
5,conj_rot,107,1,1,-12,-446,17.53,5
5,conj_rot,107,11,1,168,-145,18.68,5
5,conj_rot,107,12,1,219,-71,19.61,5
5,conj_rot,107,5,2,312,-144,20.43,5
5,conj_rot,107,14,1,366,92,21.51,5
5,conj_rot,107,20,1,265,85,22.4,5
5,conj_rot,107,2,2,72,-391,23.8,5
5,conj_rot,107,43,2,-448,-5,26.25,5
5,conj_rot,107,40,1,-90,219,27.8,5
5,conj_rot,108,49,2,27,463,1.67,6
5,conj_rot,108,40,2,-68,231,3.25,6
5,conj_rot,108,21,2,301,158,4.87,6
5,conj_rot,108,28,1,253,249,5.5,6
5,conj_rot,108,14,1,387,82,6.92,6
5,conj_rot,108,13,1,305,11,7.63,6
5,conj_rot,108,6,1,399,-44,8.43,6
5,conj_rot,108,12,1,268,-64,10.41,6
5,conj_rot,108,11,1,130,-154,11.3,6
5,conj_rot,108,1,2,42,-425,12.47,6
5,conj_rot,108,9,2,28,-329,13.45,6
5,conj_rot,108,17,2,0,-143,14.4,6
5,conj_rot,108,24,2,-86,-74,15.96,6
5,conj_rot,108,30,2,-212,-61,16.98,6
5,conj_rot,108,36,2,-388,-86,18.32,6
5,conj_rot,108,43,2,-454,25,19.57,6
5,conj_rot,108,29,2,-316,-174,22.65,6
5,conj_rot,108,37,1,-288,5,23.6,6
5,conj_rot,108,44,1,-377,88,24.62,6
5,conj_rot,108,33,1,-5,145,25.8,6
5,conj_rot,108,26,2,108,62,26.78,6
5,conj_rot,108,10,1,93,-196,28.68,6
5,conj_rot,108,3,1,151,-282,30.13,6
5,conj_rot,108,25,1,-20,15,31.02,6
5,feat_grid,109,43,1,-319,312,1.94,1
5,feat_grid,109,36,1,-334,241,2.5,1
5,feat_grid,109,38,1,-116,240,4.42,1
5,feat_grid,109,46,1,-12,329,5.24,1
5,feat_grid,109,42,1,315,222,6.57,1
5,feat_grid,109,49,1,354,324,7.19,1
5,feat_grid,109,26,1,102,13,8.17,1
5,feat_grid,109,25,1,15,28,9.55,1
5,feat_grid,109,31,2,-86,103,10.2,1
5,feat_grid,109,39,2,7,204,10.92,1
5,feat_grid,109,48,2,195,332,11.77,1
5,feat_grid,109,18,2,-11,-98,12.68,1
5,feat_grid,109,10,2,-74,-228,13.58,1
5,feat_grid,109,3,2,-108,-315,14.16,1
5,feat_grid,109,9,2,-231,-242,15.06,1
5,feat_grid,109,8,2,-337,-218,16.03,1
5,feat_grid,109,1,2,-311,-309,16.76,1
5,feat_grid,109,17,2,-88,-103,17.77,1
5,feat_grid,109,19,2,120,-132,18.88,1
5,feat_grid,109,2,1,-229,-315,19.76,1
5,feat_grid,109,5,1,125,-327,20.53,1
5,feat_grid,109,13,2,222,-219,21.45,1
5,feat_grid,109,6,1,223,-309,22.02,1
5,feat_grid,109,7,1,322,-324,22.93,1
5,feat_grid,110,47,2,108,326,0.94,2
5,feat_grid,110,40,1,111,232,1.47,2
5,feat_grid,110,39,1,38,228,2.13,2
5,feat_grid,110,42,1,348,202,3.29,2
5,feat_grid,110,34,1,219,94,4.28,2
5,feat_grid,110,27,1,197,10,4.99,2
5,feat_grid,110,26,1,97,4,5.67,2
5,feat_grid,110,32,1,-9,81,6.67,2
5,feat_grid,110,24,2,-110,-2,7.97,2
5,feat_grid,110,30,1,-223,96,9.13,2
5,feat_grid,110,36,1,-323,191,9.93,2
5,feat_grid,110,29,2,-345,113,10.42,2
5,feat_grid,110,10,2,-120,-217,11.68,2
5,feat_grid,110,18,2,-15,-109,12.48,2
5,feat_grid,110,22,1,-326,-4,13.82,2
5,feat_grid,110,1,2,-321,-323,15.03,2
5,feat_grid,110,2,2,-191,-350,17.71,2
5,feat_grid,110,3,1,-111,-297,18.6,2
5,feat_grid,110,4,2,8,-335,19.68,2
5,feat_grid,110,11,2,21,-217,20.9,2
5,feat_grid,110,5,1,122,-347,21.78,2
5,feat_grid,110,6,2,212,-307,23.11,2
5,feat_grid,110,13,2,216,-199,24.08,2
5,feat_grid,110,21,2,313,-105,25.13,2
5,feat_grid,111,44,1,-213,335,2,3
5,feat_grid,111,46,1,-12,326,4,3
5,feat_grid,111,39,2,6,242,5.05,3
5,feat_grid,111,40,2,94,219,5.84,3
5,feat_grid,111,41,1,225,220,6.98,3
5,feat_grid,111,48,1,226,328,7.7,3
5,feat_grid,111,42,1,331,207,8.6,3
5,feat_grid,111,34,1,224,123,10.38,3
5,feat_grid,111,33,1,100,112,11.08,3
5,feat_grid,111,32,2,16,83,11.98,3
5,feat_grid,111,25,2,22,1,12.77,3
5,feat_grid,111,31,2,-97,116,13.47,3
5,feat_grid,111,24,2,-124,3,14.25,3
5,feat_grid,111,37,1,-218,232,15.2,3
5,feat_grid,111,36,2,-312,198,15.92,3
5,feat_grid,111,16,2,-243,-93,17.66,3
5,feat_grid,111,22,2,-314,6,18.66,3
5,feat_grid,111,17,1,-105,-109,19.52,3
5,feat_grid,111,18,1,1,-87,20.4,3
5,feat_grid,111,2,2,-198,-317,21.8,3
5,feat_grid,111,20,2,220,-109,22.82,3
5,feat_grid,111,27,2,227,-13,23.7,3
5,feat_grid,111,12,1,130,-236,24.65,3
5,feat_grid,111,21,1,334,-135,26.22,3
5,feat_grid,112,45,2,-79,338,1.14,4
5,feat_grid,112,39,2,-6,245,2.07,4
5,feat_grid,112,37,2,-202,191,3.19,4
5,feat_grid,112,36,1,-341,205,4.07,4
5,feat_grid,112,29,2,-309,125,4.72,4
5,feat_grid,112,30,2,-231,108,6.67,4
5,feat_grid,112,31,1,-98,124,7.28,4
5,feat_grid,112,40,1,162,218,8.18,4
5,feat_grid,112,41,2,218,223,8.85,4
5,feat_grid,112,42,1,297,226,9.54,4
5,feat_grid,112,34,1,206,113,10.24,4
5,feat_grid,112,33,1,127,122,11.75,4
5,feat_grid,112,28,2,308,-14,12.63,4
5,feat_grid,112,26,2,103,-5,14.02,4
5,feat_grid,112,27,2,223,29,14.58,4
5,feat_grid,112,19,1,95,-83,15.4,4
5,feat_grid,112,18,1,17,-126,15.95,4
5,feat_grid,112,13,2,207,-220,16.75,4
5,feat_grid,112,15,1,-347,-91,17.85,4
5,feat_grid,112,1,1,-306,-343,18.98,4
5,feat_grid,112,5,1,135,-352,20.88,4
5,feat_grid,112,7,1,316,-325,21.66,4
5,feat_grid,112,16,2,-224,-82,22.8,4
5,feat_grid,112,8,2,-336,-241,23.55,4
5,feat_grid,113,45,1,-102,319,1.29,5
5,feat_grid,113,38,1,-116,255,1.78,5
5,feat_grid,113,36,1,-335,217,3.4,5
5,feat_grid,113,49,2,326,342,4.54,5
5,feat_grid,113,42,2,323,198,5.45,5
5,feat_grid,113,41,2,227,194,6.25,5
5,feat_grid,113,34,1,232,116,6.85,5
5,feat_grid,113,31,2,-91,103,8.83,5
5,feat_grid,113,35,2,285,96,9.88,5
5,feat_grid,113,27,1,249,-10,10.77,5
5,feat_grid,113,28,1,345,-6,11.57,5
5,feat_grid,113,14,2,337,-206,12.33,5
5,feat_grid,113,7,1,345,-344,13.23,5
5,feat_grid,113,12,1,147,-248,14.3,5
5,feat_grid,113,20,2,223,-102,14.97,5
5,feat_grid,113,19,1,110,-116,15.97,5
5,feat_grid,113,25,2,-2,1,16.87,5
5,feat_grid,113,24,1,-100,-3,17.63,5
5,feat_grid,113,17,2,-102,-109,18.27,5
5,feat_grid,113,16,1,-187,-95,18.88,5
5,feat_grid,113,23,2,-218,-6,19.83,5
5,feat_grid,113,15,2,-332,-73,20.38,5
5,feat_grid,113,1,1,-292,-341,21.56,5
5,feat_grid,113,2,2,-235,-317,22.61,5
5,feat_grid,114,47,2,114,350,1.52,6
5,feat_grid,114,48,1,222,309,2.58,6
5,feat_grid,114,49,1,312,315,3.32,6
5,feat_grid,114,42,1,306,176,4.52,6
5,feat_grid,114,35,1,314,118,5.12,6
5,feat_grid,114,34,1,246,135,5.88,6
5,feat_grid,114,33,2,91,125,6.78,6
5,feat_grid,114,32,1,12,97,7.39,6
5,feat_grid,114,31,1,-83,86,7.94,6
5,feat_grid,114,24,2,-109,19,8.47,6
5,feat_grid,114,30,2,-195,109,9.98,6
5,feat_grid,114,37,2,-194,226,10.67,6
5,feat_grid,114,29,1,-312,89,12.22,6
5,feat_grid,114,22,2,-312,-18,12.97,6
5,feat_grid,114,1,1,-338,-297,13.88,6
5,feat_grid,114,17,2,-79,-108,14.73,6
5,feat_grid,114,18,2,-8,-89,15.55,6
5,feat_grid,114,19,2,129,-133,16.85,6
5,feat_grid,114,12,1,88,-251,18.1,6
5,feat_grid,114,6,2,240,-320,18.98,6
5,feat_grid,114,21,1,320,-112,20.06,6
5,feat_grid,114,14,1,321,-252,20.73,6
5,feat_grid,114,20,2,264,-109,21.48,6
5,feat_grid,114,28,2,304,0,22.1,6
5,feat_rot,115,49,2,28,483,1.28,1
5,feat_rot,115,48,1,-86,366,2.07,1
5,feat_rot,115,41,1,40,316,2.77,1
5,feat_rot,115,42,1,64,387,3.33,1
5,feat_rot,115,34,2,89,229,3.85,1
5,feat_rot,115,47,2,-156,303,4.47,1
5,feat_rot,115,46,1,-198,209,5.02,1
5,feat_rot,115,39,1,-139,150,5.55,1
5,feat_rot,115,38,2,-224,64,6.14,1
5,feat_rot,115,37,2,-308,18,6.68,1
5,feat_rot,115,43,2,-454,-38,7.65,1
5,feat_rot,115,30,1,-249,-59,8.35,1
5,feat_rot,115,31,2,-140,-5,8.83,1
5,feat_rot,115,32,2,-64,77,9.52,1
5,feat_rot,115,33,1,-19,138,10.22,1
5,feat_rot,115,20,2,205,69,11.45,1
5,feat_rot,115,13,1,303,0,12.18,1
5,feat_rot,115,6,1,380,-68,13.02,1
5,feat_rot,115,11,2,137,-135,14.37,1
5,feat_rot,115,18,2,68,-62,15.22,1
5,feat_rot,115,17,2,0,-160,16.46,1
5,feat_rot,115,1,1,18,-483,17.63,1
5,feat_rot,115,16,1,-85,-260,18.45,1
5,feat_rot,115,10,1,49,-210,19.15,1
5,feat_rot,116,42,2,68,369,1.25,2
5,feat_rot,116,41,1,23,328,1.77,2
5,feat_rot,116,48,2,-65,413,2.45,2
5,feat_rot,116,46,2,-184,252,3.24,2
5,feat_rot,116,39,2,-161,156,3.97,2
5,feat_rot,116,32,2,-98,75,4.65,2
5,feat_rot,116,38,1,-248,60,5.38,2
5,feat_rot,116,45,1,-305,155,6.44,2
5,feat_rot,116,44,1,-394,78,7.1,2
5,feat_rot,116,40,1,-36,241,8.02,2
5,feat_rot,116,35,1,177,306,8.72,2
5,feat_rot,116,20,2,226,84,10.02,2
5,feat_rot,116,21,1,299,166,10.65,2
5,feat_rot,116,28,2,205,231,11.64,2
5,feat_rot,116,13,1,304,35,13.07,2
5,feat_rot,116,7,2,482,14,14.08,2
5,feat_rot,116,17,1,4,-150,15.53,2
5,feat_rot,116,24,1,-54,-71,16.23,2
5,feat_rot,116,9,2,25,-293,17.38,2
5,feat_rot,116,2,2,73,-380,18.23,2
5,feat_rot,116,15,2,-153,-329,19.38,2
5,feat_rot,116,22,2,-228,-235,20.18,2
5,feat_rot,116,29,1,-308,-144,20.83,2
5,feat_rot,116,8,1,-76,-375,21.78,2
5,feat_rot,117,49,2,7,451,1.34,3
5,feat_rot,117,41,1,12,306,2.44,3
5,feat_rot,117,40,2,-78,219,3.09,3
5,feat_rot,117,33,1,6,152,3.72,3
5,feat_rot,117,27,2,172,169,4.7,3
5,feat_rot,117,21,1,288,175,5.93,3
5,feat_rot,117,7,1,463,23,7.01,3
5,feat_rot,117,6,2,372,-85,7.65,3
5,feat_rot,117,5,2,313,-151,8.16,3
5,feat_rot,117,4,1,242,-251,8.77,3
5,feat_rot,117,3,2,120,-304,9.55,3
5,feat_rot,117,9,2,28,-291,10.27,3
5,feat_rot,117,1,1,17,-447,11.03,3
5,feat_rot,117,10,1,79,-248,11.78,3
5,feat_rot,117,15,1,-150,-290,12.53,3
5,feat_rot,117,29,1,-317,-160,13.62,3
5,feat_rot,117,43,1,-462,-26,14.55,3
5,feat_rot,117,37,1,-295,-4,15.53,3
5,feat_rot,117,38,1,-230,90,16.18,3
5,feat_rot,117,39,2,-194,138,16.7,3
5,feat_rot,117,22,2,-228,-220,17.48,3
5,feat_rot,117,32,2,-98,50,18.23,3
5,feat_rot,117,19,2,154,-2,18.9,3
5,feat_rot,117,26,2,93,60,19.71,3
5,feat_rot,118,40,1,-68,215,1.52,4
5,feat_rot,118,33,2,-5,149,2.3,4
5,feat_rot,118,27,1,179,145,3.17,4
5,feat_rot,118,28,2,215,242,3.83,4
5,feat_rot,118,34,1,107,239,4.77,4
5,feat_rot,118,14,1,383,61,5.73,4
5,feat_rot,118,7,2,478,16,6.63,4
5,feat_rot,118,21,2,314,133,7.47,4
5,feat_rot,118,13,1,287,11,8.18,4
5,feat_rot,118,19,1,164,-19,8.75,4
5,feat_rot,118,18,1,118,-68,9.27,4
5,feat_rot,118,11,1,151,-150,10.4,4
5,feat_rot,118,5,2,302,-140,11.37,4
5,feat_rot,118,1,1,0,-451,12.45,4
5,feat_rot,118,9,2,15,-314,14.21,4
5,feat_rot,118,24,2,-93,-109,15.2,4
5,feat_rot,118,15,2,-173,-289,15.97,4
5,feat_rot,118,30,1,-253,-110,17.1,4
5,feat_rot,118,37,1,-292,14,17.88,4
5,feat_rot,118,45,2,-288,131,18.72,4
5,feat_rot,118,44,2,-350,86,20.22,4
5,feat_rot,118,43,2,-472,14,21.2,4
5,feat_rot,118,36,2,-388,-88,22.3,4
5,feat_rot,118,32,1,-115,69,23.73,4
5,feat_rot,119,42,1,90,396,1.45,5
5,feat_rot,119,34,1,81,241,2.1,5
5,feat_rot,119,35,2,159,266,2.67,5
5,feat_rot,119,27,2,144,203,3.13,5
5,feat_rot,119,28,2,239,225,3.67,5
5,feat_rot,119,26,1,52,91,4.4,5
5,feat_rot,119,33,2,-5,138,5.2,5
5,feat_rot,119,40,2,-68,221,5.8,5
5,feat_rot,119,39,2,-168,153,6.6,5
5,feat_rot,119,46,1,-254,190,7.23,5
5,feat_rot,119,45,1,-318,163,7.72,5
5,feat_rot,119,32,1,-66,83,8.97,5
5,feat_rot,119,37,1,-311,-12,10.12,5
5,feat_rot,119,24,2,-49,-80,11.03,5
5,feat_rot,119,18,1,60,-74,12.08,5
5,feat_rot,119,14,1,347,70,13.27,5
5,feat_rot,119,7,2,474,7,23.08,5
5,feat_rot,119,5,1,305,-127,24.16,5
5,feat_rot,119,11,2,127,-169,25.1,5
5,feat_rot,119,17,1,2,-171,25.91,5
5,feat_rot,119,22,1,-219,-224,26.88,5
5,feat_rot,119,9,2,15,-296,28.31,5
5,feat_rot,119,2,2,68,-374,28.88,5
5,feat_rot,119,16,2,-88,-234,29.96,5
5,feat_rot,120,42,2,70,373,1.09,6
5,feat_rot,120,28,2,217,214,1.84,6
5,feat_rot,120,20,1,224,95,2.49,6
5,feat_rot,120,7,1,484,-1,3.69,6
5,feat_rot,120,6,1,388,-75,4.35,6
5,feat_rot,120,11,2,147,-151,5.07,6
5,feat_rot,120,19,2,150,-7,5.7,6
5,feat_rot,120,18,1,68,-68,6.28,6
5,feat_rot,120,33,2,10,109,7.02,6
5,feat_rot,120,25,2,-5,-15,7.64,6
5,feat_rot,120,38,2,-221,59,8.84,6
5,feat_rot,120,40,1,-72,251,9.77,6
5,feat_rot,120,48,1,-89,382,10.67,6
5,feat_rot,120,47,1,-157,298,11.44,6
5,feat_rot,120,46,1,-220,240,12.04,6
5,feat_rot,120,45,2,-322,158,12.59,6
5,feat_rot,120,43,2,-471,8,13.7,6
5,feat_rot,120,36,1,-377,-60,14.55,6
5,feat_rot,120,30,1,-206,-78,16.04,6
5,feat_rot,120,29,1,-305,-162,16.74,6
5,feat_rot,120,22,2,-216,-232,17.34,6
5,feat_rot,120,23,1,-147,-149,18.12,6
5,feat_rot,120,16,2,-40,-240,19.04,6
5,feat_rot,120,15,2,-161,-300,19.75,6
6,conj_grid,121,49,1,322,339,0.97,1
6,conj_grid,121,48,1,239,343,1.54,1
6,conj_grid,121,41,1,223,214,2.2,1
6,conj_grid,121,35,2,325,100,3.88,1
6,conj_grid,121,34,2,237,96,4.43,1
6,conj_grid,121,28,1,319,8,5.17,1
6,conj_grid,121,21,2,319,-98,6.33,1
6,conj_grid,121,6,2,215,-312,7.55,1
6,conj_grid,121,19,2,100,-145,8.83,1
6,conj_grid,121,13,2,185,-231,9.62,1
6,conj_grid,121,26,1,109,-1,10.4,1
6,conj_grid,121,45,2,-90,318,12.22,1
6,conj_grid,121,44,2,-222,330,12.79,1
6,conj_grid,121,37,2,-225,236,13.5,1
6,conj_grid,121,43,1,-328,308,14.27,1
6,conj_grid,121,36,1,-360,203,14.78,1
6,conj_grid,121,29,1,-316,83,15.53,1
6,conj_grid,121,30,1,-234,99,16.05,1
6,conj_grid,121,22,1,-333,-4,16.65,1
6,conj_grid,121,31,1,-90,117,17.25,1
6,conj_grid,121,32,1,-7,111,17.82,1
6,conj_grid,121,25,2,-15,15,18.73,1
6,conj_grid,121,10,2,-79,-202,19.45,1
6,conj_grid,121,4,2,-26,-309,20.18,1
6,conj_grid,122,43,1,-352,319,1.29,2
6,conj_grid,122,44,2,-188,331,2.04,2
6,conj_grid,122,45,1,-69,333,2.62,2
6,conj_grid,122,39,1,-3,184,3.32,2
6,conj_grid,122,40,1,120,212,3.85,2
6,conj_grid,122,41,2,198,223,6.39,2
6,conj_grid,122,49,2,313,325,7.35,2
6,conj_grid,122,35,2,300,105,8.1,2
6,conj_grid,122,27,2,231,5,8.8,2
6,conj_grid,122,21,1,319,-127,9.78,2
6,conj_grid,122,13,2,229,-200,10.65,2
6,conj_grid,122,7,1,337,-314,11.46,2
6,conj_grid,122,12,2,96,-261,12.15,2
6,conj_grid,122,3,1,-126,-314,12.88,2
6,conj_grid,122,2,1,-225,-319,13.48,2
6,conj_grid,122,1,2,-323,-328,14.15,2
6,conj_grid,122,9,2,-221,-180,14.75,2
6,conj_grid,122,16,2,-197,-123,15.46,2
6,conj_grid,122,17,2,-138,-133,16.4,2
6,conj_grid,122,24,1,-108,-14,16.95,2
6,conj_grid,122,15,1,-346,-104,17.6,2
6,conj_grid,122,25,1,-13,31,18.5,2
6,conj_grid,122,32,2,8,108,19.07,2
6,conj_grid,122,19,1,113,-104,22,2
6,conj_grid,123,2,1,-221,-330,1.58,3
6,conj_grid,123,10,2,-131,-227,2.38,3
6,conj_grid,123,8,2,-292,-198,3.13,3
6,conj_grid,123,15,2,-328,-83,3.87,3
6,conj_grid,123,29,2,-325,104,5.02,3
6,conj_grid,123,30,1,-202,133,5.45,3
6,conj_grid,123,36,2,-345,245,6.17,3
6,conj_grid,123,43,1,-329,323,7.45,3
6,conj_grid,123,44,2,-234,330,8.08,3
6,conj_grid,123,45,1,-82,329,8.7,3
6,conj_grid,123,49,1,321,316,10.62,3
6,conj_grid,123,35,2,318,100,12.17,3
6,conj_grid,123,33,2,98,101,12.87,3
6,conj_grid,123,26,1,102,9,14.98,3
6,conj_grid,123,24,1,-95,-26,15.6,3
6,conj_grid,123,17,2,-104,-115,16.25,3
6,conj_grid,123,19,1,79,-123,17.06,3
6,conj_grid,123,27,2,201,-7,18.03,3
6,conj_grid,123,20,1,242,-100,18.83,3
6,conj_grid,123,14,1,334,-230,19.56,3
6,conj_grid,123,6,1,214,-323,20.23,3
6,conj_grid,123,5,2,100,-342,20.9,3
6,conj_grid,123,11,1,-37,-233,21.58,3
6,conj_grid,123,4,2,3,-318,22.11,3
6,conj_grid,124,36,2,-334,237,1.59,4
6,conj_grid,124,37,2,-223,233,2.17,4
6,conj_grid,124,30,1,-229,113,3.42,4
6,conj_grid,124,29,1,-304,106,4.25,4
6,conj_grid,124,23,2,-228,10,5.03,4
6,conj_grid,124,16,2,-217,-81,5.58,4
6,conj_grid,124,9,1,-219,-208,6.2,4
6,conj_grid,124,2,1,-260,-311,7.01,4
6,conj_grid,124,3,1,-124,-303,7.55,4
6,conj_grid,124,4,2,-1,-306,8.16,4
6,conj_grid,124,7,2,317,-329,9.5,4
6,conj_grid,124,13,1,192,-194,10.22,4
6,conj_grid,124,21,1,318,-128,10.75,4
6,conj_grid,124,19,2,112,-93,11.43,4
6,conj_grid,124,25,1,-12,7,13.17,4
6,conj_grid,124,32,1,0,86,13.8,4
6,conj_grid,124,35,1,341,97,15.65,4
6,conj_grid,124,42,1,321,225,16.5,4
6,conj_grid,124,41,2,207,239,17.5,4
6,conj_grid,124,33,2,104,114,18.08,4
6,conj_grid,124,46,2,-1,351,19.63,4
6,conj_grid,124,47,2,98,339,20.07,4
6,conj_grid,124,48,1,216,341,20.53,4
6,conj_grid,124,45,2,-118,302,21.25,4
6,conj_grid,125,35,1,324,141,1,5
6,conj_grid,125,41,1,238,224,1.92,5
6,conj_grid,125,34,2,225,69,2.65,5
6,conj_grid,125,33,2,86,121,3.68,5
6,conj_grid,125,14,1,314,-220,4.97,5
6,conj_grid,125,13,1,256,-240,5.7,5
6,conj_grid,125,12,2,118,-180,6.5,5
6,conj_grid,125,19,2,96,-97,6.95,5
6,conj_grid,125,5,1,108,-321,7.72,5
6,conj_grid,125,18,2,7,-118,8.63,5
6,conj_grid,125,25,1,19,-24,9.32,5
6,conj_grid,125,17,2,-113,-99,9.95,5
6,conj_grid,125,24,2,-115,20,10.67,5
6,conj_grid,125,10,1,-135,-229,11.23,5
6,conj_grid,125,8,2,-307,-225,11.93,5
6,conj_grid,125,29,2,-304,105,13.15,5
6,conj_grid,125,43,2,-322,330,13.95,5
6,conj_grid,125,37,1,-231,208,14.5,5
6,conj_grid,125,44,1,-227,297,14.9,5
6,conj_grid,125,45,1,-140,348,15.5,5
6,conj_grid,125,39,2,-8,211,16.1,5
6,conj_grid,125,31,2,-128,117,16.78,5
6,conj_grid,125,40,1,96,218,17.65,5
6,conj_grid,125,48,1,224,362,23.57,5
6,conj_grid,126,45,2,-110,322,1.19,6
6,conj_grid,126,44,1,-215,338,2.59,6
6,conj_grid,126,43,1,-301,318,3.05,6
6,conj_grid,126,46,2,-33,316,3.74,6
6,conj_grid,126,48,2,243,314,4.59,6
6,conj_grid,126,32,2,-10,108,6.47,6
6,conj_grid,126,30,1,-216,117,7.37,6
6,conj_grid,126,29,1,-338,99,8.08,6
6,conj_grid,126,22,2,-343,-8,8.65,6
6,conj_grid,126,15,2,-316,-124,9.55,6
6,conj_grid,126,16,2,-216,-130,10.13,6
6,conj_grid,126,8,1,-319,-189,11.2,6
6,conj_grid,126,1,1,-312,-325,12.08,6
6,conj_grid,126,2,2,-217,-301,12.68,6
6,conj_grid,126,3,1,-114,-336,13.9,6
6,conj_grid,126,17,2,-104,-117,14.46,6
6,conj_grid,126,24,2,-120,-7,14.93,6
6,conj_grid,126,25,1,12,-5,15.7,6
6,conj_grid,126,19,2,79,-82,17.2,6
6,conj_grid,126,5,2,78,-345,18.05,6
6,conj_grid,126,21,1,331,-72,19.28,6
6,conj_grid,126,27,1,230,-23,19.75,6
6,conj_grid,126,28,1,325,11,20.21,6
6,conj_grid,126,33,1,121,92,20.88,6
6,conj_rot,127,48,2,-92,396,1.95,1
6,conj_rot,127,41,1,-23,309,2.45,1
6,conj_rot,127,34,2,60,242,3.55,1
6,conj_rot,127,27,1,159,168,4.15,1
6,conj_rot,127,28,1,206,219,4.54,1
6,conj_rot,127,26,2,92,85,5.13,1
6,conj_rot,127,21,1,302,174,5.72,1
6,conj_rot,127,14,1,366,82,6.25,1
6,conj_rot,127,20,2,243,68,7.05,1
6,conj_rot,127,13,1,302,-20,7.68,1
6,conj_rot,127,6,1,388,-75,8.21,1
6,conj_rot,127,7,2,490,-9,8.87,1
6,conj_rot,127,5,2,325,-145,9.62,1
6,conj_rot,127,11,1,140,-165,10.25,1
6,conj_rot,127,2,2,104,-380,11.18,1
6,conj_rot,127,9,2,23,-306,12.01,1
6,conj_rot,127,16,1,-88,-229,12.75,1
6,conj_rot,127,23,2,-172,-132,13.42,1
6,conj_rot,127,30,1,-246,-92,14,1
6,conj_rot,127,29,2,-310,-144,14.72,1
6,conj_rot,127,37,2,-339,9,15.45,1
6,conj_rot,127,36,1,-409,-58,15.92,1
6,conj_rot,127,38,1,-244,78,16.99,1
6,conj_rot,127,32,2,-99,80,17.65,1
6,conj_rot,128,44,2,-383,75,2,2
6,conj_rot,128,37,2,-289,-13,2.75,2
6,conj_rot,128,31,2,-187,-3,3.5,2
6,conj_rot,128,29,1,-301,-157,4.17,2
6,conj_rot,128,46,1,-255,216,5.15,2
6,conj_rot,128,47,1,-153,288,5.7,2
6,conj_rot,128,48,1,-51,374,6.35,2
6,conj_rot,128,49,1,-13,489,7.05,2
6,conj_rot,128,42,2,61,409,7.7,2
6,conj_rot,128,35,2,141,288,8.57,2
6,conj_rot,128,25,2,-14,-0,10.68,2
6,conj_rot,128,39,2,-154,159,11.45,2
6,conj_rot,128,24,1,-69,-77,12.23,2
6,conj_rot,128,17,1,-9,-138,13,2
6,conj_rot,128,11,2,130,-154,13.8,2
6,conj_rot,128,10,1,82,-229,14.55,2
6,conj_rot,128,2,1,55,-402,17.43,2
6,conj_rot,128,5,1,276,-138,18.3,2
6,conj_rot,128,12,1,240,-94,18.73,2
6,conj_rot,128,6,2,369,-78,19.35,2
6,conj_rot,128,13,1,299,6,19.85,2
6,conj_rot,128,14,2,390,70,20.68,2
6,conj_rot,128,19,2,172,20,21.71,2
6,conj_rot,128,36,2,-359,-50,25.22,2
6,conj_rot,129,49,1,-32,441,1.17,3
6,conj_rot,129,48,1,-93,362,1.92,3
6,conj_rot,129,34,2,65,233,2.43,3
6,conj_rot,129,33,2,-19,174,3.02,3
6,conj_rot,129,46,1,-220,209,4.44,3
6,conj_rot,129,38,2,-231,76,5.25,3
6,conj_rot,129,44,2,-370,63,7.1,3
6,conj_rot,129,43,1,-453,-2,7.75,3
6,conj_rot,129,30,2,-229,-58,8.56,3
6,conj_rot,129,29,1,-326,-173,9.98,3
