person,condition,trial,id,found,item_class,x,y,trial_p
14,feat_grid,323,12,13,2,0.025,0.337,4
14,feat_grid,323,10,14,1,0.382,0.224,4
14,feat_grid,323,11,15,1,0.469,0.192,4
14,feat_grid,323,7,16,1,0.503,0.109,4
14,feat_grid,323,8,17,1,0.585,0.123,4
14,feat_grid,323,9,18,1,0.661,0.123,4
14,feat_grid,323,4,19,1,0.6,0.014,4
14,feat_grid,323,5,20,2,0.696,0,4
14,feat_grid,323,6,21,2,0.366,0.121,4
14,feat_grid,323,3,22,1,0.381,0.003,4
14,feat_grid,323,2,23,2,0.11,0.01,4
14,feat_grid,323,1,24,2,0,0.008,4
14,feat_grid,324,14,1,2,0,0.434,5
14,feat_grid,324,15,2,2,0.159,0.439,5
14,feat_grid,324,18,3,2,0.16,0.565,5
14,feat_grid,324,10,4,1,0.115,0.342,5
14,feat_grid,324,11,5,1,0.27,0.324,5
14,feat_grid,324,7,6,2,0.136,0.202,5
14,feat_grid,324,4,7,1,0.052,0.13,5
14,feat_grid,324,1,8,2,0.254,0,5
14,feat_grid,324,2,9,2,0.379,0.033,5
14,feat_grid,324,5,10,1,0.511,0.138,5
14,feat_grid,324,8,11,1,0.482,0.231,5
14,feat_grid,324,9,12,1,0.587,0.237,5
14,feat_grid,324,6,13,2,0.687,0.127,5
14,feat_grid,324,3,14,1,0.589,0.01,5
14,feat_grid,324,12,15,2,0.395,0.319,5
14,feat_grid,324,13,16,2,0.471,0.353,5
14,feat_grid,324,16,17,1,0.475,0.463,5
14,feat_grid,324,17,18,2,0.606,0.447,5
14,feat_grid,324,21,19,1,0.604,0.582,5
14,feat_grid,324,24,20,1,0.682,0.69,5
14,feat_grid,324,23,21,2,0.597,0.706,5
14,feat_grid,324,22,22,1,0.459,0.648,5
14,feat_grid,324,20,23,1,0.475,0.592,5
14,feat_grid,324,19,24,2,0.383,0.57,5
14,feat_grid,325,19,1,2,0,0.519,6
14,feat_grid,325,20,2,1,0.143,0.553,6
14,feat_grid,325,15,3,1,0.141,0.453,6
14,feat_grid,325,16,4,1,0.251,0.463,6
14,feat_grid,325,12,5,2,0.131,0.372,6
14,feat_grid,325,22,6,1,0.474,0.678,6
14,feat_grid,325,23,7,2,0.597,0.674,6
14,feat_grid,325,24,8,1,0.695,0.676,6
14,feat_grid,325,21,9,2,0.709,0.545,6
14,feat_grid,325,18,10,1,0.697,0.44,6
14,feat_grid,325,17,11,2,0.598,0.466,6
14,feat_grid,325,13,12,1,0.351,0.367,6
14,feat_grid,325,11,13,1,0.352,0.27,6
14,feat_grid,325,14,14,2,0.541,0.314,6
14,feat_grid,325,9,15,2,0.054,0.218,6
14,feat_grid,325,5,16,1,0.028,0.143,6
14,feat_grid,325,6,17,2,0.138,0.108,6
14,feat_grid,325,7,18,2,0.238,0.087,6
14,feat_grid,325,10,19,2,0.269,0.199,6
14,feat_grid,325,1,20,1,0.172,0,6
14,feat_grid,325,2,21,1,0.27,0.025,6
14,feat_grid,325,3,22,1,0.348,0.023,6
14,feat_grid,325,8,23,2,0.461,0.084,6
14,feat_grid,325,4,24,2,0.49,0.001,6
14,feat_rot,326,19,1,1,0.452,0.64,1
14,feat_rot,326,22,2,1,0.488,0.77,1
14,feat_rot,326,24,3,2,0.504,0.935,1
14,feat_rot,326,21,4,1,0.645,0.818,1
14,feat_rot,326,20,5,1,0.566,0.699,1
14,feat_rot,326,16,6,1,0.651,0.645,1
14,feat_rot,326,13,7,2,0.796,0.624,1
14,feat_rot,326,9,8,1,0.792,0.481,1
14,feat_rot,326,5,9,1,0.79,0.323,1
14,feat_rot,326,4,10,1,0.717,0.258,1
14,feat_rot,326,8,11,2,0.657,0.329,1
14,feat_rot,326,12,12,2,0.642,0.473,1
14,feat_rot,326,15,13,2,0.487,0.466,1
14,feat_rot,326,11,14,2,0.514,0.395,1
14,feat_rot,326,18,15,2,0.402,0.555,1
14,feat_rot,326,17,16,2,0.249,0.394,1
14,feat_rot,326,23,17,2,0,0.472,1
14,feat_rot,326,14,18,2,0.26,0.239,1
14,feat_rot,326,10,19,2,0.388,0.259,1
14,feat_rot,326,7,20,2,0.552,0.236,1
14,feat_rot,326,6,21,1,0.488,0.133,1
14,feat_rot,326,3,22,1,0.649,0.175,1
14,feat_rot,326,2,23,1,0.559,0.079,1
14,feat_rot,326,1,24,1,0.493,0,1
14,feat_rot,327,23,1,2,0.163,0.636,2
14,feat_rot,327,20,2,2,0.214,0.518,2
14,feat_rot,327,19,3,2,0.141,0.46,2
14,feat_rot,327,22,4,2,0,0.439,2
14,feat_rot,327,15,5,2,0.31,0.465,2
14,feat_rot,327,14,6,1,0.256,0.374,2
14,feat_rot,327,11,7,1,0.304,0.297,2
14,feat_rot,327,13,8,1,0.182,0.32,2
14,feat_rot,327,9,9,2,0.304,0.134,2
14,feat_rot,327,5,10,2,0.433,0.145,2
14,feat_rot,327,4,11,1,0.384,0.065,2
14,feat_rot,327,1,12,2,0.484,0,2
14,feat_rot,327,10,13,1,0.558,0.392,2
14,feat_rot,327,6,14,1,0.545,0.261,2
14,feat_rot,327,7,15,1,0.717,0.387,2
14,feat_rot,327,2,16,1,0.711,0.196,2
14,feat_rot,327,8,17,2,0.783,0.476,2
14,feat_rot,327,3,18,2,0.948,0.463,2
14,feat_rot,327,12,19,1,0.511,0.556,2
14,feat_rot,327,16,20,2,0.446,0.633,2
14,feat_rot,327,17,21,2,0.563,0.684,2
14,feat_rot,327,18,22,1,0.609,0.77,2
14,feat_rot,327,21,23,1,0.563,0.867,2
14,feat_rot,327,24,24,1,0.493,0.932,2
14,feat_rot,328,19,1,1,0.238,0.532,3
14,feat_rot,328,22,2,2,0.182,0.582,3
14,feat_rot,328,23,3,1,0.242,0.701,3
14,feat_rot,328,24,4,1,0.324,0.805,3
14,feat_rot,328,20,5,1,0.373,0.697,3
14,feat_rot,328,16,6,1,0.4,0.557,3
14,feat_rot,328,17,7,1,0.483,0.589,3
14,feat_rot,328,11,8,1,0.492,0.461,3
14,feat_rot,328,12,9,1,0.568,0.519,3
14,feat_rot,328,10,10,2,0.388,0.361,3
14,feat_rot,328,15,11,2,0.323,0.443,3
14,feat_rot,328,21,12,2,0.021,0.477,3
14,feat_rot,328,18,13,2,0,0.291,3
14,feat_rot,328,13,14,1,0.134,0.227,3
14,feat_rot,328,14,15,2,0.169,0.304,3
14,feat_rot,328,9,16,1,0.341,0.27,3
14,feat_rot,328,5,17,2,0.735,0.364,3
14,feat_rot,328,2,18,1,0.785,0.308,3
14,feat_rot,328,4,19,2,0.659,0.261,3
14,feat_rot,328,1,20,1,0.643,0.108,3
14,feat_rot,328,7,21,2,0.346,0.15,3
14,feat_rot,328,3,22,2,0.33,0,3
14,feat_rot,328,6,23,2,0.218,0.048,3
14,feat_rot,328,8,24,2,0.13,0.041,3
14,feat_rot,329,24,1,1,0.36,0.663,4
14,feat_rot,329,19,2,1,0.467,0.606,4
14,feat_rot,329,20,3,1,0.509,0.71,4
14,feat_rot,329,23,4,2,0.277,0.601,4
14,feat_rot,329,17,5,2,0.631,0.613,4
14,feat_rot,329,15,6,1,0.683,0.542,4
14,feat_rot,329,14,7,1,0.645,0.479,4
14,feat_rot,329,9,8,1,0.767,0.46,4
14,feat_rot,329,8,9,2,0.683,0.386,4
14,feat_rot,329,4,10,2,0.83,0.373,4
14,feat_rot,329,13,11,1,0.524,0.352,4
14,feat_rot,329,7,12,1,0.622,0.283,4
14,feat_rot,329,3,13,1,0.852,0.253,4
14,feat_rot,329,6,14,1,0.406,0.14,4
14,feat_rot,329,12,15,2,0.445,0.264,4
14,feat_rot,329,16,16,2,0.293,0.269,4
14,feat_rot,329,18,17,1,0.207,0.384,4
14,feat_rot,329,22,18,2,0.007,0.39,4
14,feat_rot,329,21,19,2,0,0.281,4
14,feat_rot,329,11,20,2,0.273,0.133,4
14,feat_rot,329,10,21,2,0.196,0.081,4
14,feat_rot,329,5,22,2,0.363,0.052,4
14,feat_rot,329,1,23,1,0.584,0,4
14,feat_rot,329,2,24,2,0.669,0.061,4
14,feat_rot,330,24,1,1,0,0.455,5
14,feat_rot,330,19,2,2,0.11,0.372,5
14,feat_rot,330,20,3,2,0.156,0.458,5
14,feat_rot,330,17,4,1,0.232,0.398,5
14,feat_rot,330,21,5,2,0.271,0.535,5
14,feat_rot,330,22,6,1,0.333,0.642,5
14,feat_rot,330,23,7,1,0.489,0.748,5
14,feat_rot,330,18,8,2,0.513,0.585,5
14,feat_rot,330,16,9,2,0.609,0.539,5
14,feat_rot,330,15,10,1,0.469,0.452,5
14,feat_rot,330,14,11,2,0.396,0.377,5
14,feat_rot,330,10,12,1,0.679,0.448,5
14,feat_rot,330,11,13,2,0.754,0.539,5
14,feat_rot,330,7,14,1,0.813,0.436,5
14,feat_rot,330,4,15,2,0.876,0.384,5
14,feat_rot,330,3,16,1,0.79,0.331,5
14,feat_rot,330,9,17,1,0.422,0.252,5
14,feat_rot,330,13,18,2,0.277,0.224,5
14,feat_rot,330,12,19,2,0.154,0.145,5
14,feat_rot,330,8,20,1,0.332,0.14,5
14,feat_rot,330,5,21,2,0.343,0,5
14,feat_rot,330,1,22,2,0.479,0.034,5
14,feat_rot,330,6,23,1,0.492,0.113,5
14,feat_rot,330,2,24,1,0.63,0.139,5
14,feat_rot,331,21,1,1,0.236,0.709,6
14,feat_rot,331,22,2,1,0.317,0.76,6
14,feat_rot,331,18,3,1,0.31,0.63,6
14,feat_rot,331,23,4,2,0.406,0.875,6
14,feat_rot,331,24,5,2,0.455,0.952,6
14,feat_rot,331,19,6,2,0.531,0.859,6
14,feat_rot,331,16,7,1,0.63,0.775,6
14,feat_rot,331,15,8,2,0.568,0.719,6
14,feat_rot,331,10,9,1,0.797,0.646,6
14,feat_rot,331,13,10,1,0.522,0.537,6
14,feat_rot,331,17,11,2,0.242,0.573,6
14,feat_rot,331,14,12,2,0.255,0.409,6
14,feat_rot,331,20,13,1,0,0.43,6
14,feat_rot,331,11,14,2,0.224,0.263,6
14,feat_rot,331,7,15,1,0.329,0.185,6
14,feat_rot,331,12,16,1,0.418,0.328,6
14,feat_rot,331,8,17,1,0.469,0.301,6
14,feat_rot,331,9,18,2,0.559,0.394,6
14,feat_rot,331,6,19,2,0.541,0.228,6
14,feat_rot,331,5,20,2,0.472,0.13,6
14,feat_rot,331,1,21,2,0.487,0,6
14,feat_rot,331,2,22,1,0.606,0.128,6
14,feat_rot,331,3,23,2,0.784,0.298,6
14,feat_rot,331,4,24,1,0.88,0.37,6
15,conj_grid,332,16,1,1,0.345,0.344,1
15,conj_grid,332,15,2,1,0.219,0.359,1
15,conj_grid,332,9,3,1,0.232,0.238,1
15,conj_grid,332,11,4,1,0.412,0.239,1
15,conj_grid,332,10,5,1,0.354,0.252,1
15,conj_grid,332,6,6,1,0.336,0.165,1
15,conj_grid,332,5,7,1,0.218,0.111,1
15,conj_grid,332,8,8,1,0.719,0.1,1
15,conj_grid,332,13,9,1,0.681,0.251,1
15,conj_grid,332,12,10,1,0.577,0.236,1
15,conj_grid,332,24,11,1,0.687,0.681,1
15,conj_grid,332,18,12,1,0,0.494,1
15,conj_grid,332,17,13,2,0.556,0.358,1
15,conj_grid,332,7,14,2,0.44,0.148,1
15,conj_grid,332,3,15,2,0.442,0.021,1
15,conj_grid,332,2,16,2,0.236,0.041,1
15,conj_grid,332,1,17,2,0.125,0,1
15,conj_grid,332,4,18,2,0.688,0.039,1
15,conj_grid,332,22,19,2,0.465,0.581,1
15,conj_grid,332,23,20,2,0.461,0.685,1
15,conj_grid,332,21,21,2,0.349,0.586,1
15,conj_grid,332,20,22,2,0.141,0.589,1
15,conj_grid,332,19,23,2,0.157,0.488,1
15,conj_grid,332,14,24,2,0.011,0.376,1
15,conj_grid,333,13,1,1,0.122,0.34,3
15,conj_grid,333,14,2,1,0.42,0.318,3
15,conj_grid,333,9,3,1,0.526,0.126,3
15,conj_grid,333,8,4,1,0.441,0.138,3
15,conj_grid,333,19,5,1,0.241,0.59,3
15,conj_grid,333,17,6,1,0.331,0.5,3
15,conj_grid,333,22,7,1,0.318,0.705,3
15,conj_grid,333,21,8,1,0.151,0.722,3
15,conj_grid,333,10,9,1,0.22,0.241,3
15,conj_grid,333,18,10,2,0.677,0.457,3
15,conj_grid,333,15,11,2,0.684,0.358,3
15,conj_grid,333,4,12,2,0.563,0.052,3
15,conj_grid,333,3,13,2,0.315,0.045,3
15,conj_grid,333,7,14,2,0.327,0.124,3
15,conj_grid,333,2,15,2,0.23,0.014,3
15,conj_grid,333,1,16,2,0.084,0.031,3
15,conj_grid,333,6,17,1,0.017,0.111,3
15,conj_grid,333,12,18,2,0.004,0.381,3
15,conj_grid,333,16,19,2,0,0.473,3
15,conj_grid,333,20,20,2,0.582,0.585,3
15,conj_grid,333,23,21,2,0.579,0.712,3
15,conj_grid,333,24,22,2,0.672,0.7,3
15,conj_grid,333,11,23,1,0.611,0.256,3
15,conj_grid,333,5,24,1,0.64,0,3
15,conj_grid,334,13,1,1,0.294,0.453,4
15,conj_grid,334,17,2,2,0.322,0.575,4
15,conj_grid,334,18,3,1,0.384,0.568,4
15,conj_grid,334,19,4,1,0.508,0.586,4
15,conj_grid,334,14,5,1,0.518,0.469,4
15,conj_grid,334,15,6,2,0.615,0.451,4
15,conj_grid,334,20,7,2,0.667,0.585,4
15,conj_grid,334,24,8,1,0.628,0.688,4
15,conj_grid,334,23,9,2,0.493,0.682,4
15,conj_grid,334,16,10,1,0.18,0.571,4
15,conj_grid,334,12,11,1,0.047,0.501,4
15,conj_grid,334,22,12,2,0.058,0.717,4
15,conj_grid,334,21,13,2,0,0.711,4
15,conj_grid,334,9,14,2,0.064,0.264,4
15,conj_grid,334,5,15,2,0.041,0.148,4
15,conj_grid,334,1,16,2,0.063,0.019,4
15,conj_grid,334,6,17,2,0.217,0.138,4
15,conj_grid,334,2,18,1,0.272,0.02,4
15,conj_grid,334,3,19,2,0.507,0.021,4
15,conj_grid,334,4,20,2,0.625,0,4
15,conj_grid,334,8,21,1,0.645,0.123,4
15,conj_grid,334,10,22,1,0.607,0.275,4
15,conj_grid,334,11,23,1,0.402,0.327,4
15,conj_grid,334,7,24,1,0.289,0.138,4
15,conj_grid,335,6,1,2,0.476,0.129,5
15,conj_grid,335,8,2,2,0.459,0.27,5
15,conj_grid,335,10,3,2,0.683,0.241,5
15,conj_grid,335,9,4,1,0.596,0.284,5
15,conj_grid,335,4,5,1,0.698,0,5
15,conj_grid,335,5,6,1,0.359,0.163,5
15,conj_grid,335,3,7,1,0.348,0.039,5
15,conj_grid,335,2,8,2,0.246,0.037,5
15,conj_grid,335,1,9,2,0.135,0.024,5
15,conj_grid,335,7,10,1,0.171,0.247,5
15,conj_grid,335,20,11,2,0,0.666,5
15,conj_grid,335,11,12,1,0.008,0.378,5
15,conj_grid,335,13,13,1,0.13,0.517,5
15,conj_grid,335,16,14,2,0.123,0.589,5
15,conj_grid,335,17,15,2,0.244,0.59,5
15,conj_grid,335,21,16,1,0.255,0.72,5
15,conj_grid,335,14,17,1,0.243,0.488,5
15,conj_grid,335,15,18,1,0.579,0.461,5
15,conj_grid,335,19,19,2,0.594,0.579,5
15,conj_grid,335,23,20,2,0.571,0.711,5
15,conj_grid,335,22,21,2,0.365,0.681,5
15,conj_grid,335,18,22,2,0.474,0.598,5
15,conj_grid,335,12,23,1,0.589,0.398,5
15,conj_grid,335,24,24,1,0.703,0.719,5
15,conj_grid,336,12,1,1,0.179,0.465,6
15,conj_grid,336,19,2,1,0.348,0.554,6
15,conj_grid,336,14,3,1,0.514,0.476,6
15,conj_grid,336,13,4,1,0.382,0.462,6
15,conj_grid,336,24,5,1,0.494,0.705,6
15,conj_grid,336,23,6,2,0.277,0.667,6
15,conj_grid,336,18,7,2,0.292,0.568,6
15,conj_grid,336,17,8,2,0.155,0.587,6
15,conj_grid,336,22,9,2,0.177,0.681,6
15,conj_grid,336,20,10,2,0.629,0.572,6
15,conj_grid,336,15,11,2,0.622,0.45,6
15,conj_grid,336,16,12,2,0.734,0.448,6
15,conj_grid,336,21,13,2,0.738,0.556,6
15,conj_grid,336,11,14,1,0.711,0.345,6
15,conj_grid,336,9,15,1,0.729,0.214,6
15,conj_grid,336,8,16,1,0.616,0.263,6
15,conj_grid,336,7,17,1,0.486,0.253,6
15,conj_grid,336,3,18,2,0.629,0,6
15,conj_grid,336,6,19,2,0.401,0.239,6
15,conj_grid,336,5,20,2,0.278,0.213,6
15,conj_grid,336,2,21,1,0.398,0.009,6
15,conj_grid,336,1,22,2,0.185,0.001,6
15,conj_grid,336,10,23,1,0,0.326,6
15,conj_grid,336,4,24,1,0.058,0.244,6
15,conj_rot,337,15,1,2,0.328,0.291,1
15,conj_rot,337,17,2,2,0.388,0.524,1
15,conj_rot,337,23,3,2,0.257,0.565,1
15,conj_rot,337,16,4,2,0.561,0.561,1
15,conj_rot,337,8,5,2,0.653,0.319,1
15,conj_rot,337,7,6,2,0.552,0.22,1
15,conj_rot,337,4,7,2,0.723,0.216,1
15,conj_rot,337,3,8,2,0.48,0.008,1
15,conj_rot,337,9,9,2,0.245,0.057,1
15,conj_rot,337,20,10,2,0,0.333,1
15,conj_rot,337,21,11,2,0.076,0.401,1
15,conj_rot,337,2,12,2,0.959,0.34,1
15,conj_rot,337,5,13,1,0.818,0.297,1
15,conj_rot,337,13,14,1,0.594,0.431,1
15,conj_rot,337,12,15,1,0.498,0.315,1
15,conj_rot,337,11,16,1,0.402,0.24,1
15,conj_rot,337,10,17,1,0.327,0.176,1
15,conj_rot,337,14,18,1,0.217,0.229,1
15,conj_rot,337,6,19,1,0.406,0.071,1
15,conj_rot,337,1,20,1,0.643,0,1
15,conj_rot,337,24,21,1,0.349,0.633,1
15,conj_rot,337,18,22,1,0.462,0.647,1
15,conj_rot,337,19,23,1,0.56,0.724,1
15,conj_rot,337,22,24,1,0.174,0.464,1
15,conj_rot,338,10,1,1,0.486,0.31,2
15,conj_rot,338,7,2,1,0.541,0.22,2
15,conj_rot,338,3,3,1,0.614,0.145,2
15,conj_rot,338,9,4,1,0.391,0.207,2
15,conj_rot,338,15,5,1,0.172,0.296,2
15,conj_rot,338,17,6,1,0.084,0.359,2
15,conj_rot,338,19,7,1,0.48,0.763,2
15,conj_rot,338,16,8,1,0.645,0.747,2
15,conj_rot,338,5,9,1,0.928,0.418,2
15,conj_rot,338,12,10,1,0.625,0.446,2
15,conj_rot,338,13,11,1,0.242,0.19,2
15,conj_rot,338,8,12,1,0.647,0.285,2
15,conj_rot,338,2,13,2,0.526,0.029,2
15,conj_rot,338,1,14,2,0.464,0,2
15,conj_rot,338,6,15,2,0.393,0.035,2
15,conj_rot,338,4,16,2,0.867,0.365,2
15,conj_rot,338,14,17,2,0.571,0.491,2
15,conj_rot,338,18,18,2,0.421,0.671,2
15,conj_rot,338,22,19,2,0.314,0.726,2
15,conj_rot,338,23,20,2,0.404,0.843,2
15,conj_rot,338,24,21,2,0.473,0.898,2
15,conj_rot,338,20,22,2,0.557,0.828,2
15,conj_rot,338,21,23,2,0,0.444,2
15,conj_rot,338,11,24,2,0.569,0.352,2
15,conj_rot,339,23,1,1,0.265,0.604,3
15,conj_rot,339,24,2,1,0.41,0.778,3
15,conj_rot,339,17,3,1,0.667,0.66,3
15,conj_rot,339,3,4,1,0.991,0.353,3
15,conj_rot,339,6,5,1,0.827,0.361,3
15,conj_rot,339,2,6,1,0.803,0.182,3
15,conj_rot,339,12,7,1,0.512,0.38,3
15,conj_rot,339,13,8,1,0.581,0.443,3
15,conj_rot,339,16,9,1,0.361,0.351,3
15,conj_rot,339,10,10,1,0.357,0.201,3
15,conj_rot,339,15,11,1,0.229,0.208,3
15,conj_rot,339,18,12,1,0.167,0.356,3
15,conj_rot,339,5,13,2,0.576,0.125,3
15,conj_rot,339,4,14,2,0.516,0,3
15,conj_rot,339,7,15,2,0.522,0.198,3
15,conj_rot,339,8,16,2,0.591,0.302,3
15,conj_rot,339,11,17,2,0.449,0.308,3
15,conj_rot,339,9,18,2,0.266,0.126,3
15,conj_rot,339,22,19,2,0,0.377,3
15,conj_rot,339,19,20,2,0.282,0.444,3
15,conj_rot,339,20,21,2,0.336,0.48,3
15,conj_rot,339,21,22,2,0.419,0.578,3
15,conj_rot,339,14,23,2,0.685,0.531,3
15,conj_rot,339,1,24,2,0.747,0.133,3
15,conj_rot,340,15,1,1,0.437,0.348,4
15,conj_rot,340,9,2,1,0.474,0.266,4
15,conj_rot,340,5,3,1,0.465,0.127,4
15,conj_rot,340,8,4,1,0.405,0.164,4
15,conj_rot,340,4,5,1,0.375,0,4
15,conj_rot,340,18,6,1,0.268,0.491,4
15,conj_rot,340,20,7,1,0.498,0.733,4
15,conj_rot,340,24,8,1,0.387,0.835,4
15,conj_rot,340,12,9,1,0.728,0.467,4
15,conj_rot,340,11,10,1,0.64,0.42,4
15,conj_rot,340,6,11,1,0.813,0.407,4
15,conj_rot,340,3,12,1,0.943,0.403,4
15,conj_rot,340,7,13,2,0.871,0.504,4
15,conj_rot,340,13,14,2,0.796,0.575,4
15,conj_rot,340,17,15,2,0.6,0.631,4
15,conj_rot,340,19,16,2,0.305,0.59,4
15,conj_rot,340,22,17,2,0.064,0.478,4
15,conj_rot,340,21,18,2,0,0.384,4
15,conj_rot,340,23,19,2,0.24,0.657,4
15,conj_rot,340,16,20,2,0.254,0.326,4
15,conj_rot,340,14,21,2,0.345,0.237,4
15,conj_rot,340,1,22,2,0.619,0.066,4
15,conj_rot,340,2,23,2,0.743,0.175,4
15,conj_rot,340,10,24,2,0.569,0.313,4
15,conj_rot,341,13,1,2,0.219,0.386,5
15,conj_rot,341,10,2,2,0.329,0.319,5
15,conj_rot,341,9,3,2,0.57,0.392,5
15,conj_rot,341,11,4,2,0.524,0.51,5
15,conj_rot,341,12,5,2,0.573,0.541,5
15,conj_rot,341,4,6,2,0.871,0.413,5
15,conj_rot,341,23,7,2,0.326,0.811,5
15,conj_rot,341,17,8,2,0.383,0.774,5
15,conj_rot,341,21,9,2,0.145,0.639,5
15,conj_rot,341,19,10,2,0,0.479,5
15,conj_rot,341,6,11,2,0.235,0.057,5
15,conj_rot,341,1,12,2,0.469,0,5
15,conj_rot,341,8,13,1,0.496,0.365,5
15,conj_rot,341,14,14,1,0.438,0.578,5
15,conj_rot,341,18,15,1,0.459,0.801,5
15,conj_rot,341,24,16,1,0.404,0.864,5
15,conj_rot,341,22,17,1,0.225,0.706,5
15,conj_rot,341,16,18,1,0.268,0.561,5
15,conj_rot,341,15,19,1,0.079,0.4,5
15,conj_rot,341,20,20,1,0.068,0.561,5
15,conj_rot,341,7,21,1,0.318,0.144,5
15,conj_rot,341,2,22,1,0.697,0.233,5
15,conj_rot,341,5,23,1,0.599,0.307,5
15,conj_rot,341,3,24,1,0.775,0.337,5
15,conj_rot,342,11,1,2,0.345,0.406,6
15,conj_rot,342,6,2,2,0.471,0.386,6
15,conj_rot,342,10,3,2,0.239,0.32,6
15,conj_rot,342,9,4,2,0.179,0.235,6
15,conj_rot,342,12,5,2,0.098,0.276,6
15,conj_rot,342,13,6,1,0.173,0.378,6
15,conj_rot,342,21,7,1,0,0.51,6
15,conj_rot,342,22,8,1,0.109,0.607,6
15,conj_rot,342,23,9,1,0.177,0.743,6
15,conj_rot,342,20,10,1,0.422,0.775,6
15,conj_rot,342,19,11,1,0.329,0.676,6
15,conj_rot,342,24,12,2,0.26,0.777,6
15,conj_rot,342,15,13,2,0.398,0.613,6
15,conj_rot,342,18,14,2,0.204,0.53,6
15,conj_rot,342,1,15,2,0.432,0,6
15,conj_rot,342,2,16,1,0.498,0.078,6
15,conj_rot,342,3,17,2,0.859,0.46,6
15,conj_rot,342,5,18,1,0.656,0.408,6
15,conj_rot,342,4,19,1,0.595,0.297,6
15,conj_rot,342,7,20,1,0.634,0.533,6
15,conj_rot,342,8,21,2,0.718,0.619,6
15,conj_rot,342,17,22,2,0.562,0.77,6
15,conj_rot,342,16,23,1,0.455,0.712,6
15,conj_rot,342,14,24,1,0.353,0.543,6
15,feat_grid,343,17,1,1,0.433,0.491,1
15,feat_grid,343,16,2,2,0.375,0.478,1
15,feat_grid,343,20,3,2,0.587,0.577,1
15,feat_grid,343,24,4,2,0.671,0.718,1
15,feat_grid,343,13,5,2,0.668,0.364,1
15,feat_grid,343,12,6,2,0.453,0.345,1
15,feat_grid,343,10,7,1,0.538,0.255,1
15,feat_grid,343,5,8,2,0.681,0,1
15,feat_grid,343,4,9,1,0.57,0.037,1
15,feat_grid,343,8,10,1,0.45,0.123,1
15,feat_grid,343,9,11,1,0.344,0.257,1
15,feat_grid,343,3,12,1,0.349,0.035,1
15,feat_grid,343,2,13,2,0.232,0.048,1
15,feat_grid,343,7,14,1,0.112,0.15,1
15,feat_grid,343,6,15,2,0,0.129,1
15,feat_grid,343,1,16,2,0.016,0.021,1
15,feat_grid,343,14,17,2,0.018,0.46,1
15,feat_grid,343,11,18,1,0.031,0.393,1
15,feat_grid,343,15,19,1,0.119,0.521,1
15,feat_grid,343,19,20,1,0.091,0.577,1
15,feat_grid,343,18,21,1,0.011,0.602,1
15,feat_grid,343,21,22,2,0.037,0.712,1
15,feat_grid,343,22,23,1,0.255,0.724,1
15,feat_grid,343,23,24,2,0.356,0.706,1
15,feat_grid,344,18,1,1,0.333,0.434,2
15,feat_grid,344,14,2,2,0.346,0.351,2
15,feat_grid,344,13,3,1,0.276,0.354,2
15,feat_grid,344,17,4,1,0.261,0.477,2
15,feat_grid,344,21,5,2,0.233,0.572,2
15,feat_grid,344,24,6,2,0.259,0.681,2
15,feat_grid,344,16,7,1,0.153,0.473,2
15,feat_grid,344,15,8,2,0.003,0.451,2
15,feat_grid,344,12,9,2,0.036,0.353,2
15,feat_grid,344,23,10,2,0,0.732,2
15,feat_grid,344,7,11,2,0.148,0.238,2
15,feat_grid,344,8,12,1,0.24,0.248,2
15,feat_grid,344,4,13,1,0.248,0.145,2
15,feat_grid,344,3,14,1,0.036,0.126,2
15,feat_grid,344,5,15,1,0.379,0.119,2
15,feat_grid,344,6,16,2,0.438,0.139,2
15,feat_grid,344,9,17,2,0.462,0.239,2
15,feat_grid,344,10,18,1,0.572,0.266,2
15,feat_grid,344,11,19,1,0.684,0.237,2
15,feat_grid,344,2,20,1,0.682,0.029,2
15,feat_grid,344,1,21,2,0.611,0,2
15,feat_grid,344,19,22,2,0.569,0.46,2
15,feat_grid,344,20,23,2,0.688,0.444,2
15,feat_grid,344,22,24,1,0.585,0.612,2
15,feat_grid,345,18,1,1,0.251,0.455,3
15,feat_grid,345,17,2,1,0.139,0.447,3
15,feat_grid,345,13,3,2,0.174,0.362,3
15,feat_grid,345,15,4,2,0.345,0.359,3
15,feat_grid,345,14,5,2,0.26,0.354,3
15,feat_grid,345,20,6,2,0.164,0.565,3
15,feat_grid,345,23,7,1,0.246,0.699,3
15,feat_grid,345,22,8,1,0.144,0.681,3
15,feat_grid,345,16,9,2,0,0.479,3
15,feat_grid,345,12,10,2,0.016,0.326,3
15,feat_grid,345,10,11,2,0.101,0.235,3
15,feat_grid,345,7,12,2,0.15,0.142,3
15,feat_grid,345,6,13,1,0.021,0.127,3
15,feat_grid,345,1,14,2,0.039,0.028,3
15,feat_grid,345,2,15,1,0.163,0,3
15,feat_grid,345,4,16,1,0.48,0.009,3
15,feat_grid,345,8,17,1,0.545,0.126,3
15,feat_grid,345,5,18,2,0.585,0.052,3
15,feat_grid,345,3,19,2,0.349,0.034,3
15,feat_grid,345,9,20,1,0.702,0.143,3
15,feat_grid,345,11,21,1,0.681,0.213,3
15,feat_grid,345,19,22,1,0.718,0.462,3
15,feat_grid,345,21,23,2,0.568,0.589,3
15,feat_grid,345,24,24,1,0.584,0.696,3
15,feat_grid,346,18,1,1,0.365,0.607,4
